Roof_Displacement_m,Base_Shear_N,Pseudo_Time
0.120540,6939480.000000,6939480.000000
0.120960,6945430.000000,6945430.000000
0.121380,6951270.000000,6951280.000000
0.121800,6957000.000000,6957000.000000
0.122220,6962615.000000,6962630.000000
0.122640,6968130.000000,6968140.000000
0.123060,6973530.000000,6973540.000000
0.123480,6978825.000000,6978840.000000
0.123900,6984010.000000,6984020.000000
0.124320,6989095.000000,6989100.000000
0.124740,6914730.000000,6914730.000000
0.125160,6922605.000000,6922610.000000
0.125580,6929765.000000,6929770.000000
0.126000,6936305.000000,6936290.000000
0.126420,6895605.000000,6895610.000000
0.126840,6903015.000000,6903030.000000
0.127260,6909205.000000,6909210.000000
0.127680,6914555.000000,6914570.000000
0.128100,6919630.000000,6919630.000000
0.128520,6924485.000000,6924490.000000
0.128940,6929180.000000,6929180.000000
0.129360,6933755.000000,6933760.000000
0.129780,6938255.000000,6938260.000000
0.130200,6942670.000000,6942660.000000
0.130620,6850215.000000,6850140.000000
0.131040,6858320.000000,6858320.000000
0.131460,6864550.000000,6864550.000000
0.131880,6870050.000000,6870050.000000
0.132300,6875290.000000,6875290.000000
0.132720,6880285.000000,6880290.000000
0.133140,6884965.000000,6884970.000000
0.133560,6889480.000000,6889490.000000
0.133980,6893915.000000,6893920.000000
0.134400,6898280.000000,6898290.000000
0.134820,6902580.000000,6902580.000000
0.135240,6906795.000000,6906800.000000
0.135660,6826340.000000,6826370.000000
0.136080,6832510.000000,6832500.000000
0.136500,6837830.000000,6837830.000000
0.136920,6696900.000000,6696900.000000
0.137340,6704745.000000,6704750.000000
0.137760,6712350.000000,6712330.000000
0.138180,6719360.000000,6719340.000000
0.138600,6726050.000000,6726040.000000
0.139020,6732635.000000,6732640.000000
0.139440,6739110.000000,6739100.000000
0.139860,6744885.000000,6744830.000000
0.140280,6749610.000000,6749580.000000
0.140700,6754105.000000,6754100.000000
0.141120,6758465.000000,6758460.000000
0.141540,6762740.000000,6762740.000000
0.141960,6766900.000000,6766890.000000
0.142380,6770805.000000,6770810.000000
0.142800,6774475.000000,6774480.000000
0.143220,6777955.000000,6777950.000000
0.143640,6781195.000000,6781200.000000
0.144060,6784245.000000,6784250.000000
0.144480,6787160.000000,6787160.000000
0.144900,6790025.000000,6790020.000000
0.145320,6792795.000000,6792800.000000
0.145740,6795495.000000,6795490.000000
0.146160,6798115.000000,6798120.000000
0.146580,6800690.000000,6800690.000000
0.147000,6753930.000000,6753930.000000
0.147420,6759370.000000,6759370.000000
0.147840,6763080.000000,6763080.000000
0.148260,6766560.000000,6766550.000000
0.148680,6730025.000000,6730020.000000
0.149100,6695975.000000,6695980.000000
0.149520,6701325.000000,6701330.000000
0.149940,6705775.000000,6705780.000000
0.150360,6710040.000000,6710060.000000
0.150780,6674155.000000,6674160.000000
0.151200,6678865.000000,6678870.000000
0.151620,6682785.000000,6682790.000000
0.152040,6686550.000000,6686550.000000
0.152460,6690155.000000,6690140.000000
0.152880,6693515.000000,6693500.000000
0.153300,6696685.000000,6696690.000000
0.153720,6699735.000000,6699740.000000
0.154140,6702605.000000,6702610.000000
0.154560,6705355.000000,6705350.000000
0.154980,6708005.000000,6708010.000000
0.155400,6710525.000000,6710520.000000
0.155820,6712945.000000,6712940.000000
0.156240,6715230.000000,6715230.000000
0.156660,6717410.000000,6717410.000000
0.157080,6719455.000000,6719460.000000
0.157500,6721305.000000,6721300.000000
0.157920,6722925.000000,6722930.000000
0.158340,6676420.000000,6676410.000000
0.158760,6680430.000000,6680430.000000
0.159180,6683060.000000,6683060.000000
0.159600,6655850.000000,6655850.000000
0.160020,6659650.000000,6659650.000000
0.160440,6662740.000000,6662740.000000
0.160860,6665550.000000,6665550.000000
0.161280,6668265.000000,6668270.000000
0.161700,6670910.000000,6670910.000000
0.162120,6673475.000000,6673480.000000
0.162540,6590095.000000,6590090.000000
0.162960,6596530.000000,6596530.000000
0.163380,6574180.000000,6574180.000000
0.163800,6532945.000000,6532940.000000
0.164220,6541725.000000,6541720.000000
0.164640,6547720.000000,6547720.000000
0.165060,6553190.000000,6553180.000000
0.165480,6558225.000000,6558220.000000
0.165900,6562915.000000,6562920.000000
0.166320,6544705.000000,6544710.000000
0.166740,6528525.000000,6528530.000000
0.167160,6534350.000000,6534250.000000
0.167580,6538425.000000,6538430.000000
0.168000,6502055.000000,6502050.000000
0.168420,6466460.000000,6466460.000000
0.168840,6472700.000000,6472700.000000
0.169260,6477750.000000,6477750.000000
0.169680,6482345.000000,6482330.000000
0.170100,6486645.000000,6486610.000000
0.170520,6490720.000000,6490710.000000
0.170940,6494510.000000,6494450.000000
0.171360,6497795.000000,6497760.000000
0.171780,6500790.000000,6500780.000000
0.172200,6503555.000000,6503570.000000
0.172620,6506055.000000,6506060.000000
0.173040,6469765.000000,6469770.000000
0.173460,6473285.000000,6473280.000000
0.173880,6475745.000000,6475750.000000
0.174300,6477885.000000,6477910.000000
0.174720,6479710.000000,6479720.000000
0.175140,6481235.000000,6481250.000000
0.175560,6482675.000000,6482690.000000
0.175980,6484005.000000,6484010.000000
0.176400,6485260.000000,6485260.000000
0.176820,6486460.000000,6486470.000000
0.177240,6487610.000000,6487610.000000
0.177660,6488665.000000,6488680.000000
0.178080,6489580.000000,6489590.000000
0.178500,6455215.000000,6455200.000000
0.178920,6423425.000000,6423440.000000
0.179340,6427020.000000,6427120.000000
0.179760,6429780.000000,6429780.000000
0.180180,6431910.000000,6431980.000000
0.180600,6399475.000000,6399470.000000
0.181020,6402875.000000,6402880.000000
0.181440,6405715.000000,6405720.000000
0.181860,6408455.000000,6408300.000000
0.182280,6410790.000000,6410800.000000
0.182700,6412905.000000,6412910.000000
0.183120,6414855.000000,6414850.000000
0.183540,6416635.000000,6416640.000000
0.183960,6418325.000000,6418330.000000
0.184380,6419985.000000,6419980.000000
0.184800,6421610.000000,6421610.000000
0.185220,6423150.000000,6423160.000000
0.185640,6424525.000000,6424520.000000
0.186060,6425740.000000,6425740.000000
0.186480,6406115.000000,6406090.000000
0.186900,6408325.000000,6408320.000000
0.187320,6409965.000000,6409960.000000
0.187740,6411425.000000,6411420.000000
0.188160,6412750.000000,6412750.000000
0.188580,6414020.000000,6414020.000000
0.189000,6415255.000000,6415260.000000
0.189420,6381015.000000,6381020.000000
0.189840,6384090.000000,6384390.000000
0.190260,6350650.000000,6350640.000000
0.190680,6354455.000000,6354450.000000
0.191100,6357355.000000,6357350.000000
0.191520,6359765.000000,6359770.000000
0.191940,6362000.000000,6362040.000000
0.192360,6364155.000000,6364160.000000
0.192780,6366070.000000,6366070.000000
0.193200,6367910.000000,6367910.000000
0.193620,6369680.000000,6369680.000000
0.194040,6371270.000000,6371270.000000
0.194460,6372715.000000,6372710.000000
0.194880,6374000.000000,6374000.000000
0.195300,6375090.000000,6375090.000000
0.195720,6376005.000000,6376000.000000
0.196140,6376870.000000,6376870.000000
0.196560,6377640.000000,6377640.000000
0.196980,6378300.000000,6378300.000000
0.197400,6378825.000000,6378830.000000
0.197820,6379245.000000,6379250.000000
0.198240,6379580.000000,6379580.000000
0.198660,6379805.000000,6379810.000000
0.199080,6379940.000000,6379940.000000
0.199500,6380015.000000,6380020.000000
0.199920,6380085.000000,6380080.000000
0.200340,6380125.000000,6380120.000000
0.200760,6380165.000000,6380160.000000
0.201180,6380190.000000,6380190.000000
0.201600,6380205.000000,6380210.000000
0.202020,6380225.000000,6380220.000000
0.202440,6380225.000000,6380230.000000
0.202860,6344315.000000,6344320.000000
0.203280,6346675.000000,6346670.000000
0.203700,6347670.000000,6347670.000000
0.204120,6348470.000000,6348470.000000
0.204540,6349225.000000,6349240.000000
0.204960,6349965.000000,6349980.000000
0.205380,6350690.000000,6350690.000000
0.205800,6351400.000000,6351400.000000
0.206220,6352080.000000,6352080.000000
0.206640,6352720.000000,6352720.000000
0.207060,6353295.000000,6353300.000000
0.207480,6353820.000000,6353820.000000
0.207900,6354240.000000,6354260.000000
0.208320,6354495.000000,6354560.000000
0.208740,6354620.000000,6354520.000000
0.209160,6354450.000000,6354490.000000
0.209580,6354175.000000,6354210.000000
0.210000,6353760.000000,6353800.000000
0.210420,6353195.000000,6353240.000000
0.210840,6352440.000000,6352490.000000
0.211260,6351395.000000,6351500.000000
0.211680,6350160.000000,6350200.000000
0.212100,6348520.000000,6348570.000000
0.212520,6346495.000000,6346540.000000
0.212940,6344115.000000,6344170.000000
0.213360,6341410.000000,6341460.000000
0.213780,6338435.000000,6338470.000000
0.214200,6238530.000000,6238540.000000
0.214620,6253915.000000,6253910.000000
0.215040,6266890.000000,6266890.000000
0.215460,6276285.000000,6276290.000000
0.215880,6284350.000000,6284340.000000
0.216300,6285445.000000,6285460.000000
0.216720,6283645.000000,6283650.000000
0.217140,6142705.000000,6142700.000000
0.217560,6151335.000000,6151340.000000
0.217980,6159635.000000,6159630.000000
0.218400,6166965.000000,6166970.000000
0.218820,6173225.000000,6173190.000000
0.219240,6177440.000000,6177440.000000
0.219660,6143950.000000,6143950.000000
0.220080,6148885.000000,6148880.000000
0.220500,6153090.000000,6153090.000000
0.220920,6156405.000000,6156400.000000
0.221340,6159315.000000,6159320.000000
0.221760,6162180.000000,6162180.000000
0.222180,6164850.000000,6164850.000000
0.222600,6079735.000000,6079730.000000
0.223020,6094635.000000,6094630.000000
0.223440,6105975.000000,6105970.000000
0.223860,6115700.000000,6115820.000000
0.224280,6121675.000000,6121670.000000
0.224700,6124715.000000,6124680.000000
0.225120,6127620.000000,6127620.000000
0.225540,6130430.000000,6130430.000000
0.225960,6133065.000000,6133070.000000
0.226380,6135590.000000,6135590.000000
0.226800,6137715.000000,6137720.000000
0.227220,6139545.000000,6139560.000000
0.227640,6141295.000000,6141300.000000
0.228060,6142950.000000,6142940.000000
0.228480,6144440.000000,6144440.000000
0.228900,6145795.000000,6145780.000000
0.229320,6146885.000000,6146850.000000
0.229740,6147685.000000,6147660.000000
0.230160,6148315.000000,6148310.000000
0.230580,6148870.000000,6148870.000000
0.231000,6149405.000000,6149400.000000
0.231420,6149920.000000,6149920.000000
0.231840,6150420.000000,6150420.000000
0.232260,6150895.000000,6150890.000000
0.232680,6151325.000000,6151330.000000
0.233100,6151730.000000,6151730.000000
0.233520,6152110.000000,6152110.000000
0.233940,6152480.000000,6152480.000000
0.234360,6152835.000000,6152830.000000
0.234780,6153165.000000,6153170.000000
0.235200,6153445.000000,6153440.000000
0.235620,6153600.000000,6153600.000000
0.236040,6153745.000000,6153750.000000
0.236460,6153820.000000,6153820.000000
0.236880,6153845.000000,6153850.000000
0.237300,6153805.000000,6153800.000000
0.237720,6153750.000000,6153750.000000
0.238140,6153640.000000,6153640.000000
0.238560,6153465.000000,6153470.000000
0.238980,6153225.000000,6153220.000000
0.239400,6152960.000000,6152960.000000
0.239820,6152695.000000,6152690.000000
0.240240,6152410.000000,6152410.000000
0.240660,6152135.000000,6152130.000000
0.241080,6151850.000000,6151850.000000
0.241500,6151560.000000,6151560.000000
0.241920,6151265.000000,6151270.000000
0.242340,6150970.000000,6150970.000000
0.242760,6150670.000000,6150670.000000
0.243180,6150365.000000,6150370.000000
0.243600,6150060.000000,6150060.000000
0.244020,6013905.000000,6013910.000000
0.244440,6028055.000000,6028060.000000
0.244860,6042135.000000,6042140.000000
0.245280,6054975.000000,6054980.000000
0.245700,6063555.000000,6063560.000000
0.246120,6071720.000000,6071730.000000
0.246540,6078275.000000,6078270.000000
0.246960,6079585.000000,6079590.000000
0.247380,6080635.000000,6080650.000000
0.247800,6081680.000000,6081690.000000
0.248220,6082695.000000,6082700.000000
0.248640,6083655.000000,6083660.000000
0.249060,6084580.000000,6084580.000000
0.249480,6085415.000000,6085420.000000
0.249900,6046460.000000,6046470.000000
0.250320,6056665.000000,6056660.000000
0.250740,6060740.000000,6060690.000000
0.251160,6061550.000000,6061620.000000
0.251580,6062405.000000,6062400.000000
0.252000,6063185.000000,6063180.000000
0.252420,6063950.000000,6063950.000000
0.252840,6064700.000000,6064700.000000
0.253260,6065425.000000,6065420.000000
0.253680,6066115.000000,6066110.000000
0.254100,6066640.000000,6066640.000000
0.254520,6067075.000000,6067090.000000
0.254940,6067415.000000,6067420.000000
0.255360,6067670.000000,6067680.000000
0.255780,6067940.000000,6067940.000000
0.256200,6068195.000000,6068190.000000
0.256620,6068430.000000,6068430.000000
0.257040,6068655.000000,6068660.000000
0.257460,6068880.000000,6068880.000000
0.257880,6069075.000000,6069080.000000
0.258300,6069255.000000,6069260.000000
0.258720,6069395.000000,6069400.000000
0.259140,6069510.000000,6069520.000000
0.259560,6069580.000000,6069580.000000
0.259980,6069630.000000,6069630.000000
0.260400,6069645.000000,6069650.000000
0.260820,6069650.000000,6069650.000000
0.261240,6069645.000000,6069650.000000
0.261660,6069635.000000,6069630.000000
0.262080,6069605.000000,6069610.000000
0.262500,6020825.000000,6020820.000000
0.262920,6031005.000000,6031000.000000
0.263340,6037165.000000,6037170.000000
0.263760,6039130.000000,6039060.000000
0.264180,6039615.000000,6039620.000000
0.264600,6040135.000000,6040130.000000
0.265020,6023315.000000,6023310.000000
0.265440,6024525.000000,6024530.000000
0.265860,6025070.000000,6025060.000000
0.266280,6025575.000000,6025580.000000
0.266700,5994080.000000,5994110.000000
0.267120,5915895.000000,5915890.000000
0.267540,5928670.000000,5928670.000000
0.267960,5939600.000000,5939600.000000
0.268380,5947210.000000,5947210.000000
0.268800,5954640.000000,5954630.000000
0.269220,5958895.000000,5958920.000000
0.269640,5959920.000000,5959960.000000
0.270060,5960905.000000,5960920.000000
0.270480,5961865.000000,5961860.000000
0.270900,5962785.000000,5962790.000000
0.271320,5963680.000000,5963690.000000
0.271740,5964530.000000,5964530.000000
0.272160,5965310.000000,5965310.000000
0.272580,5966025.000000,5966020.000000
0.273000,5966700.000000,5966700.000000
0.273420,5967335.000000,5967330.000000
0.273840,5967920.000000,5967920.000000
0.274260,5968450.000000,5968450.000000
0.274680,5968920.000000,5968920.000000
0.275100,5924330.000000,5924320.000000
0.275520,5934130.000000,5934130.000000
0.275940,5939970.000000,5939980.000000
0.276360,5922130.000000,5922130.000000
0.276780,5924080.000000,5924080.000000
0.277200,5925540.000000,5925540.000000
0.277620,5926815.000000,5926820.000000
0.278040,5928050.000000,5928050.000000
0.278460,5929270.000000,5929270.000000
0.278880,5930485.000000,5930480.000000
0.279300,5913515.000000,5913510.000000
0.279720,5915845.000000,5915850.000000
0.280140,5917590.000000,5917590.000000
0.280560,5919140.000000,5919140.000000
0.280980,5920550.000000,5920550.000000
0.281400,5921905.000000,5921910.000000
0.281820,5788920.000000,5788920.000000
0.282240,5801815.000000,5801820.000000
0.282660,5814645.000000,5814640.000000
0.283080,5826880.000000,5826880.000000
0.283500,5837120.000000,5837120.000000
0.283920,5845545.000000,5845620.000000
0.284340,5852010.000000,5852020.000000
0.284760,5855970.000000,5855990.000000
0.285180,5857585.000000,5857660.000000
0.285600,5859125.000000,5859130.000000
0.286020,5860510.000000,5860510.000000
0.286440,5861795.000000,5861790.000000
0.286860,5862950.000000,5862950.000000
0.287280,5863825.000000,5863830.000000
0.287700,5826380.000000,5826400.000000
0.288120,5835045.000000,5835050.000000
0.288540,5839230.000000,5839240.000000
0.288960,5839940.000000,5840110.000000
0.289380,5840710.000000,5840790.000000
0.289800,5841435.000000,5841440.000000
0.290220,5842115.000000,5842110.000000
0.290640,5842770.000000,5842770.000000
0.291060,5808630.000000,5808640.000000
0.291480,5817065.000000,5817070.000000
0.291900,5820425.000000,5820380.000000
0.292320,5821300.000000,5821310.000000
0.292740,5822100.000000,5822100.000000
0.293160,5822780.000000,5822780.000000
0.293580,5823295.000000,5823300.000000
0.294000,5823755.000000,5823750.000000
0.294420,5824180.000000,5824180.000000
0.294840,5824545.000000,5824550.000000
0.295260,5806560.000000,5806560.000000
0.295680,5807970.000000,5807970.000000
0.296100,5808960.000000,5808970.000000
0.296520,5809785.000000,5809790.000000
0.296940,5810590.000000,5810590.000000
0.297360,5811375.000000,5811370.000000
0.297780,5811990.000000,5811990.000000
0.298200,5812340.000000,5812350.000000
0.298620,5812645.000000,5812640.000000
0.299040,5812845.000000,5812850.000000
0.299460,5812935.000000,5812940.000000
0.299880,5812990.000000,5812990.000000
0.300300,5813005.000000,5813010.000000
0.300720,5813015.000000,5813020.000000
0.301140,5813015.000000,5813020.000000
0.301560,5812935.000000,5812940.000000
0.301980,5812765.000000,5812770.000000
0.302400,5812555.000000,5812560.000000
0.302820,5812330.000000,5812330.000000
0.303240,5812100.000000,5812100.000000
0.303660,5776145.000000,5776140.000000
0.304080,5783145.000000,5783140.000000
0.304500,5786645.000000,5786670.000000
0.304920,5786980.000000,5786810.000000
0.305340,5787085.000000,5787090.000000
0.305760,5787240.000000,5787240.000000
0.306180,5787275.000000,5787280.000000
0.306600,5787255.000000,5787260.000000
0.307020,5787220.000000,5787230.000000
0.307440,5787185.000000,5787190.000000
0.307860,5787140.000000,5787150.000000
0.308280,5752780.000000,5752780.000000
0.308700,5755720.000000,5755720.000000
