Roof_Displacement_m,Base_Shear_N,Pseudo_Time
0.126700,11160440.000000,11160400.000000
0.127400,11196562.000000,11196600.000000
0.128100,11232532.000000,11232500.000000
0.128800,11268358.000000,11268400.000000
0.129500,11304040.000000,11304000.000000
0.130200,11339580.000000,11339600.000000
0.130900,11374970.000000,11375000.000000
0.131600,11410222.000000,11410200.000000
0.132300,11445314.000000,11445300.000000
0.133000,11480234.000000,11480200.000000
0.133700,11514994.000000,11515000.000000
0.134400,11549596.000000,11549600.000000
0.135100,11584040.000000,11584000.000000
0.135800,11618332.000000,11618300.000000
0.136500,11652464.000000,11652500.000000
0.137200,11686428.000000,11686400.000000
0.137900,11720228.000000,11720200.000000
0.138600,11753872.000000,11753900.000000
0.139300,11787356.000000,11787300.000000
0.140000,11820682.000000,11820700.000000
0.140700,11853850.000000,11853800.000000
0.141400,11886870.000000,11886900.000000
0.142100,11919722.000000,11919700.000000
0.142800,11952392.000000,11952400.000000
0.143500,11962960.000000,11963000.000000
0.144200,11926696.000000,11926700.000000
0.144900,11787996.000000,11788000.000000
0.145600,11612548.000000,11612500.000000
0.146300,11604246.000000,11604200.000000
0.147000,11584208.000000,11584200.000000
0.147700,11624362.000000,11624400.000000
0.148400,11663286.000000,11663300.000000
0.149100,11662322.000000,11662300.000000
0.149800,11700174.000000,11700200.000000
0.150500,11736822.000000,11736800.000000
0.151200,11771994.000000,11772000.000000
0.151900,11786048.000000,11786000.000000
0.152600,11815792.000000,11815800.000000
0.153300,11844470.000000,11844500.000000
0.154000,11816374.000000,11816400.000000
0.154700,11797070.000000,11797100.000000
0.155400,11779130.000000,11779100.000000
0.156100,11794942.000000,11795000.000000
0.156800,11817392.000000,11817400.000000
0.157500,11831612.000000,11831600.000000
0.158200,11863220.000000,11863200.000000
0.158900,11876096.000000,11876100.000000
0.159600,11851664.000000,11851700.000000
0.160300,11823422.000000,11823400.000000
0.161000,11854700.000000,11854700.000000
0.161700,11887088.000000,11887100.000000
0.162400,11918684.000000,11918600.000000
0.163100,11949490.000000,11949500.000000
0.163800,11979652.000000,11979600.000000
0.164500,11974642.000000,11974600.000000
0.165200,11963526.000000,11963500.000000
0.165900,11924626.000000,11924600.000000
0.166600,11912092.000000,11912100.000000
0.167300,11939774.000000,11939800.000000
0.168000,11953326.000000,11953300.000000
0.168700,11966388.000000,11966400.000000
0.169400,11949090.000000,11949100.000000
0.170100,11952334.000000,11952200.000000
0.170800,11940650.000000,11940700.000000
0.171500,11964272.000000,11964300.000000
0.172200,11976190.000000,11976200.000000
0.172900,11968616.000000,11968600.000000
0.173600,11856432.000000,11856400.000000
0.174300,11776702.000000,11776600.000000
0.175000,11677794.000000,11677800.000000
0.175700,11688842.000000,11688800.000000
0.176400,11706084.000000,11706100.000000
0.177100,11689082.000000,11689100.000000
0.177800,11661402.000000,11661400.000000
0.178500,11657752.000000,11657800.000000
0.179200,11675454.000000,11675500.000000
0.179900,11688292.000000,11688300.000000
0.180600,11718372.000000,11718400.000000
0.181300,11728158.000000,11728200.000000
0.182000,11686624.000000,11686600.000000
0.182700,11590022.000000,11590000.000000
0.183400,11535886.000000,11535900.000000
0.184100,11494226.000000,11494200.000000
0.184800,11501828.000000,11501800.000000
0.185500,11529686.000000,11529700.000000
0.186200,11561128.000000,11561100.000000
0.186900,11591358.000000,11591300.000000
0.187600,11620242.000000,11620200.000000
0.188300,11648286.000000,11648300.000000
0.189000,11642158.000000,11642200.000000
0.189700,11587172.000000,11587200.000000
0.190400,11596558.000000,11596600.000000
0.191100,11602292.000000,11602300.000000
0.191800,11573322.000000,11573300.000000
0.192500,11094410.000000,11094400.000000
0.193200,11091472.000000,11091500.000000
0.193900,11132002.000000,11132000.000000
0.194600,11171578.000000,11171600.000000
0.195300,11209706.000000,11209700.000000
0.196000,11244468.000000,11244500.000000
0.196700,11260132.000000,11260100.000000
0.197400,11264926.000000,11264900.000000
0.198100,11263100.000000,11263100.000000
0.198800,11289882.000000,11289900.000000
0.199500,11317714.000000,11317700.000000
0.200200,11346968.000000,11347000.000000
0.200900,11375990.000000,11376000.000000
0.201600,11388402.000000,11388400.000000
0.202300,11411616.000000,11411600.000000
0.203000,11436194.000000,11436200.000000
0.203700,11447822.000000,11447800.000000
0.204400,11394230.000000,11394200.000000
0.205100,11185930.000000,11185900.000000
0.205800,10814026.000000,10814000.000000
0.206500,10854072.000000,10854100.000000
0.207200,10893650.000000,10893600.000000
0.207900,10931372.000000,10931400.000000
0.208600,10966300.000000,10966300.000000
0.209300,11000530.000000,11000500.000000
0.210000,11031078.000000,11031100.000000
0.210700,11059626.000000,11059600.000000
0.211400,11087300.000000,11087300.000000
0.212100,11114128.000000,11114100.000000
0.212800,11140510.000000,11140500.000000
0.213500,11166196.000000,11166200.000000
0.214200,11129450.000000,11129500.000000
0.214900,10942304.000000,10942300.000000
0.215600,10925970.000000,10926000.000000
0.216300,10958426.000000,10958400.000000
0.217000,10987606.000000,10987600.000000
0.217700,11014588.000000,11014600.000000
0.218400,11040256.000000,11040300.000000
0.219100,11064846.000000,11064800.000000
0.219800,11089168.000000,11089200.000000
0.220500,11113304.000000,11113300.000000
0.221200,11137292.000000,11137300.000000
0.221900,11142952.000000,11143000.000000
0.222600,11166478.000000,11166500.000000
0.223300,11190442.000000,11190400.000000
0.224000,11180914.000000,11180900.000000
0.224700,11203028.000000,11203000.000000
0.225400,11227148.000000,11227100.000000
0.226100,11198858.000000,11199000.000000
0.226800,10996096.000000,10996100.000000
0.227500,10957108.000000,10957100.000000
0.228200,10951278.000000,10951300.000000
