Roof_Displacement_m,Base_Shear_N,Pseudo_Time
-0.044520,-3588084.000000,-3588080.000000
-0.044940,-3610632.000000,-3610630.000000
-0.045360,-3633130.000000,-3633130.000000
-0.045780,-3655584.000000,-3655580.000000
-0.046200,-3677984.000000,-3677980.000000
-0.046620,-3700328.000000,-3700330.000000
-0.047040,-3722626.000000,-3722630.000000
-0.047460,-3744878.000000,-3744880.000000
-0.047880,-3767090.000000,-3767090.000000
-0.048300,-3789244.000000,-3789240.000000
-0.048720,-3811336.000000,-3811340.000000
-0.049140,-3833374.000000,-3833370.000000
-0.049560,-3855364.000000,-3855360.000000
-0.049980,-3877306.000000,-3877310.000000
-0.050400,-3899200.000000,-3899200.000000
-0.050820,-3921036.000000,-3921040.000000
-0.051240,-3942834.000000,-3942830.000000
-0.051660,-3964582.000000,-3964580.000000
-0.052080,-3986286.000000,-3986280.000000
-0.052500,-4007950.000000,-4007950.000000
-0.052920,-4029574.000000,-4029580.000000
-0.053340,-4051166.000000,-4051170.000000
-0.053760,-4072722.000000,-4072720.000000
-0.054180,-4094240.000000,-4094240.000000
-0.054600,-4115708.000000,-4115710.000000
-0.055020,-4137140.000000,-4137140.000000
-0.055440,-4158524.000000,-4158520.000000
-0.055860,-4179862.000000,-4179860.000000
-0.056280,-4201148.000000,-4201150.000000
-0.056700,-4222390.000000,-4222390.000000
-0.057120,-4243584.000000,-4243580.000000
-0.057540,-4264728.000000,-4264730.000000
-0.057960,-4285826.000000,-4285820.000000
-0.058380,-4306874.000000,-4306880.000000
-0.058800,-4327890.000000,-4327890.000000
-0.059220,-4348856.000000,-4348860.000000
-0.059640,-4369776.000000,-4369780.000000
-0.060060,-4390660.000000,-4390660.000000
-0.060480,-4411494.000000,-4411500.000000
-0.060900,-4432282.000000,-4432280.000000
-0.061320,-4453028.000000,-4453030.000000
-0.061740,-4473726.000000,-4473720.000000
-0.062160,-4494376.000000,-4494380.000000
-0.062580,-4514976.000000,-4514980.000000
-0.063000,-4535532.000000,-4535530.000000
-0.063420,-4556044.000000,-4556040.000000
-0.063840,-4576514.000000,-4576520.000000
-0.064260,-4596952.000000,-4596950.000000
-0.064680,-4617344.000000,-4617350.000000
-0.065100,-4637700.000000,-4637700.000000
-0.065520,-4658020.000000,-4658020.000000
-0.065940,-4678300.000000,-4678300.000000
-0.066360,-4698536.000000,-4698540.000000
-0.066780,-4718728.000000,-4718730.000000
-0.067200,-4738888.000000,-4738890.000000
-0.067620,-4758998.000000,-4758990.000000
-0.068040,-4779054.000000,-4779050.000000
-0.068460,-4799068.000000,-4799070.000000
-0.068880,-4819032.000000,-4819030.000000
-0.069300,-4838958.000000,-4838960.000000
-0.069720,-4858842.000000,-4858840.000000
-0.070140,-4878690.000000,-4878690.000000
-0.070560,-4898500.000000,-4898500.000000
-0.070980,-4918268.000000,-4918270.000000
-0.071400,-4937994.000000,-4937990.000000
-0.071820,-4957682.000000,-4957680.000000
-0.072240,-4977326.000000,-4977320.000000
-0.072660,-4996926.000000,-4996920.000000
-0.073080,-5016484.000000,-5016480.000000
-0.073500,-5035996.000000,-5036000.000000
-0.073920,-5055472.000000,-5055470.000000
-0.074340,-5074906.000000,-5074910.000000
-0.074760,-5094296.000000,-5094300.000000
-0.075180,-5113648.000000,-5113650.000000
-0.075600,-5132954.000000,-5132950.000000
-0.076020,-5152218.000000,-5152220.000000
-0.076440,-5171446.000000,-5171450.000000
