Time,Moment_My_N-m,Curvature_phi_y_rad/m
1.781930e+06,4.919540e-16,-3.665600e+05
1.791370e+06,4.901320e-16,-3.682810e+05
1.800780e+06,4.637760e-16,-3.699660e+05
1.810180e+06,4.631590e-16,-3.716220e+05
1.819580e+06,4.637400e-16,-3.732770e+05
1.828960e+06,4.636170e-16,-3.749290e+05
1.838330e+06,4.638810e-16,-3.765780e+05
1.847680e+06,4.624560e-16,-3.782240e+05
1.857010e+06,4.629360e-16,-3.798680e+05
1.866300e+06,4.731540e-16,-3.814940e+05
1.875520e+06,4.752340e-16,-3.831220e+05
1.884720e+06,4.752070e-16,-3.847480e+05
1.893900e+06,4.762500e-16,-3.863730e+05
1.903060e+06,4.753390e-16,-3.879960e+05
1.912200e+06,4.762910e-16,-3.896180e+05
1.921320e+06,4.581600e-16,-3.912070e+05
1.930410e+06,4.590780e-16,-3.927640e+05
1.939500e+06,4.579990e-16,-3.943200e+05
1.948570e+06,4.582130e-16,-3.958740e+05
1.957630e+06,4.574310e-16,-3.974260e+05
1.966680e+06,4.580310e-16,-3.989750e+05
1.975720e+06,4.570560e-16,-4.005240e+05
1.984730e+06,4.592720e-16,-4.020700e+05
1.993680e+06,4.612200e-16,-4.036260e+05
2.002610e+06,4.615720e-16,-4.051610e+05
2.011520e+06,4.625440e-16,-4.066960e+05
2.020410e+06,4.660580e-16,-4.082340e+05
2.029280e+06,4.654450e-16,-4.097740e+05
2.038130e+06,4.657680e-16,-4.113130e+05
2.046980e+06,4.675000e-16,-4.128510e+05
2.055820e+06,4.659710e-16,-4.143880e+05
2.064640e+06,4.659420e-16,-4.159240e+05
2.073460e+06,4.671790e-16,-4.174590e+05
2.082260e+06,4.663450e-16,-4.189920e+05
2.091040e+06,4.667480e-16,-4.205230e+05
2.099810e+06,4.701900e-16,-4.220540e+05
2.108570e+06,4.677890e-16,-4.235840e+05
2.117300e+06,4.670300e-16,-4.251130e+05
2.126030e+06,4.676610e-16,-4.266400e+05
2.134750e+06,4.661720e-16,-4.281660e+05
2.143440e+06,4.671800e-16,-4.296890e+05
2.152120e+06,4.691960e-16,-4.312070e+05
2.160760e+06,5.128810e-16,-4.327190e+05
2.169380e+06,5.130630e-16,-4.342210e+05
2.177980e+06,5.141740e-16,-4.357190e+05
2.186580e+06,5.124970e-16,-4.372170e+05
2.195160e+06,5.077950e-16,-4.386970e+05
2.203710e+06,5.111440e-16,-4.401710e+05
2.212250e+06,5.161300e-16,-4.416460e+05
2.220770e+06,5.170690e-16,-4.431200e+05
2.229260e+06,5.204300e-16,-4.445960e+05
2.237720e+06,5.212640e-16,-4.460690e+05
2.246170e+06,5.198130e-16,-4.475400e+05
2.254580e+06,5.191340e-16,-4.490090e+05
2.262980e+06,5.178080e-16,-4.504800e+05
2.271350e+06,5.177030e-16,-4.519520e+05
2.279700e+06,5.219290e-16,-4.534230e+05
2.288040e+06,5.228150e-16,-4.548940e+05
2.296360e+06,5.513810e-16,-4.563610e+05
2.304650e+06,5.581750e-16,-4.578230e+05
2.312920e+06,5.603560e-16,-4.592860e+05
2.321170e+06,5.635780e-16,-4.607530e+05
2.329390e+06,5.669230e-16,-4.622240e+05
2.337580e+06,5.653050e-16,-4.636980e+05
2.345760e+06,5.686100e-16,-4.651740e+05
2.353900e+06,5.710120e-16,-4.666530e+05
2.362010e+06,5.732120e-16,-4.681350e+05
2.370100e+06,5.735030e-16,-4.696210e+05
2.378140e+06,5.786710e-16,-4.711110e+05
2.386150e+06,5.780950e-16,-4.726070e+05
2.394110e+06,5.788020e-16,-4.741070e+05
2.402020e+06,5.851370e-16,-4.756130e+05
2.409870e+06,5.843100e-16,-4.771260e+05
2.417670e+06,5.871770e-16,-4.786440e+05
2.425410e+06,5.887820e-16,-4.801700e+05
2.433070e+06,5.809980e-16,-4.816930e+05
2.440660e+06,5.839860e-16,-4.832110e+05
2.448190e+06,5.854540e-16,-4.847310e+05
2.455670e+06,5.878000e-16,-4.862490e+05
2.463090e+06,5.924170e-16,-4.877610e+05
2.470450e+06,5.957860e-16,-4.892610e+05
2.477760e+06,5.974960e-16,-4.907450e+05
2.485030e+06,6.045320e-16,-4.922070e+05
2.492250e+06,6.087290e-16,-4.936420e+05
2.499430e+06,6.139870e-16,-4.950460e+05
2.506560e+06,6.148620e-16,-4.964120e+05
2.513650e+06,6.194010e-16,-4.977370e+05
2.520700e+06,6.217160e-16,-4.990160e+05
2.527700e+06,6.246580e-16,-5.002500e+05
2.534660e+06,6.280960e-16,-5.014390e+05
2.541580e+06,6.284000e-16,-5.025850e+05
2.548440e+06,6.322140e-16,-5.036960e+05
2.555260e+06,6.325350e-16,-5.047720e+05
2.562040e+06,6.359670e-16,-5.058170e+05
2.568780e+06,6.346630e-16,-5.068370e+05
2.575480e+06,6.388600e-16,-5.078380e+05
2.582140e+06,6.375460e-16,-5.088240e+05
2.588770e+06,6.409180e-16,-5.097970e+05
2.595370e+06,6.389580e-16,-5.107620e+05
2.601950e+06,6.436350e-16,-5.117220e+05
2.608490e+06,6.377370e-16,-5.126770e+05
2.615010e+06,6.010020e-16,-5.136190e+05
2.621530e+06,6.004300e-16,-5.145550e+05
2.628020e+06,6.040210e-16,-5.154810e+05
2.634500e+06,6.848330e-16,-5.164100e+05
2.640970e+06,6.037410e-16,-5.173300e+05
2.647420e+06,6.014280e-16,-5.182540e+05
2.653850e+06,6.058300e-16,-5.191760e+05
2.660270e+06,6.009300e-16,-5.200950e+05
2.666670e+06,6.047230e-16,-5.210120e+05
2.673060e+06,6.024240e-16,-5.219270e+05
2.679440e+06,5.997050e-16,-5.228390e+05
2.685800e+06,5.983930e-16,-5.237460e+05
2.692150e+06,6.039510e-16,-5.246520e+05
2.698480e+06,6.027060e-16,-5.255550e+05
2.704800e+06,6.051280e-16,-5.264570e+05
2.711110e+06,6.024020e-16,-5.273570e+05
2.717400e+06,6.043140e-16,-5.282560e+05
2.723680e+06,6.014730e-16,-5.291540e+05
2.729940e+06,6.097720e-16,-5.300520e+05
2.736130e+06,6.227610e-16,-5.309580e+05
2.742290e+06,6.266930e-16,-5.318660e+05
2.748430e+06,6.284610e-16,-5.327740e+05
2.754470e+06,7.364200e-16,-5.336770e+05
2.760450e+06,7.337280e-16,-5.345260e+05
2.766410e+06,7.413270e-16,-5.353760e+05
2.772360e+06,8.017490e-16,-5.362200e+05
2.778250e+06,8.084190e-16,-5.369650e+05
2.784120e+06,8.095590e-16,-5.377090e+05
2.789970e+06,8.103680e-16,-5.384530e+05
2.795790e+06,8.118200e-16,-5.391980e+05
2.801590e+06,8.154620e-16,-5.399430e+05
2.807370e+06,7.833920e-16,-5.406860e+05
2.813110e+06,7.902100e-16,-5.414260e+05
2.818810e+06,7.859880e-16,-5.421660e+05
2.824490e+06,7.896470e-16,-5.429080e+05
2.830110e+06,7.935510e-16,-5.436520e+05
2.835680e+06,7.991060e-16,-5.443970e+05
2.841190e+06,7.973090e-16,-5.451450e+05
2.846630e+06,8.028900e-16,-5.458950e+05
2.852000e+06,8.067520e-16,-5.466470e+05
2.857290e+06,8.065940e-16,-5.474000e+05
2.862500e+06,8.113190e-16,-5.481520e+05
2.867620e+06,8.162270e-16,-5.489020e+05
2.872660e+06,8.108480e-16,-5.496450e+05
2.877620e+06,7.981350e-16,-5.503770e+05
2.882510e+06,7.868280e-16,-5.510940e+05
2.887330e+06,7.815090e-16,-5.517870e+05
2.892080e+06,7.823440e-16,-5.524510e+05
2.896780e+06,7.855730e-16,-5.530790e+05
2.901420e+06,7.884420e-16,-5.536620e+05
2.905980e+06,7.944720e-16,-5.541960e+05
2.910480e+06,7.799790e-16,-5.546750e+05
2.914920e+06,7.568010e-16,-5.550950e+05
2.919270e+06,7.419890e-16,-5.554590e+05
2.923560e+06,7.158290e-16,-5.557670e+05
2.927800e+06,6.759780e-16,-5.560240e+05
2.931980e+06,6.525080e-16,-5.562400e+05
2.936120e+06,6.321870e-16,-5.564200e+05
2.940210e+06,6.155420e-16,-5.565740e+05
2.944250e+06,5.989360e-16,-5.567070e+05
2.948230e+06,5.808220e-16,-5.568250e+05
2.952170e+06,5.405290e-16,-5.569310e+05
2.956050e+06,5.116270e-16,-5.570280e+05
2.959880e+06,4.949250e-16,-5.571190e+05
2.963670e+06,4.794320e-16,-5.572050e+05
2.967410e+06,4.658440e-16,-5.572870e+05
2.971110e+06,4.520560e-16,-5.573660e+05
2.974780e+06,4.427260e-16,-5.574430e+05
2.978410e+06,4.312850e-16,-5.575170e+05
2.982010e+06,4.197350e-16,-5.575890e+05
2.985590e+06,4.116890e-16,-5.576600e+05
2.989140e+06,4.054700e-16,-5.577280e+05
2.992670e+06,3.968560e-16,-5.577950e+05
2.996170e+06,3.901780e-16,-5.578610e+05
2.999650e+06,3.856820e-16,-5.579260e+05
3.003110e+06,3.807380e-16,-5.579890e+05
3.006540e+06,3.773370e-16,-5.580510e+05
3.009950e+06,3.702360e-16,-5.581120e+05
3.013340e+06,3.686540e-16,-5.581710e+05
3.016700e+06,3.597200e-16,-5.582300e+05
3.020030e+06,3.502040e-16,-5.582870e+05
3.023340e+06,3.458320e-16,-5.583440e+05
3.026620e+06,3.385770e-16,-5.583990e+05
3.029880e+06,3.299540e-16,-5.584540e+05
3.033110e+06,3.226090e-16,-5.585070e+05
3.036320e+06,3.140440e-16,-5.585590e+05
3.039500e+06,3.088050e-16,-5.586110e+05
3.042650e+06,3.031470e-16,-5.586610e+05
3.045780e+06,2.986900e-16,-5.587100e+05
3.048880e+06,2.963510e-16,-5.587570e+05
3.051960e+06,2.865320e-16,-5.588040e+05
3.055010e+06,2.718530e-16,-5.588490e+05
3.058030e+06,2.540870e-16,-5.588940e+05
3.061020e+06,2.405620e-16,-5.589370e+05
3.063940e+06,2.491280e-16,-5.589070e+05
3.066890e+06,2.138230e-16,-5.589290e+05
3.069790e+06,2.040280e-16,-5.589680e+05
3.072650e+06,2.171720e-16,-5.589760e+05
3.075470e+06,1.404050e-16,-5.589320e+05
3.078290e+06,1.108200e-16,-5.589670e+05
3.081090e+06,8.384390e-17,-5.590000e+05
3.083860e+06,6.104830e-17,-5.590310e+05
3.086600e+06,3.579080e-17,-5.590600e+05
3.089320e+06,9.903070e-18,-5.590870e+05
3.092010e+06,-1.312350e-17,-5.591110e+05
3.094670e+06,-3.419440e-17,-5.591320e+05
3.097310e+06,-5.124960e-17,-5.591510e+05
3.099920e+06,-6.701460e-17,-5.591660e+05
3.102510e+06,-8.156470e-17,-5.591770e+05
3.105070e+06,-9.478910e-17,-5.591850e+05
3.107610e+06,-1.101860e-16,-5.591890e+05
3.110130e+06,-1.277300e-16,-5.591880e+05
3.112630e+06,-1.433090e-16,-5.591830e+05
3.115110e+06,-1.567890e-16,-5.591720e+05
3.117570e+06,-1.800660e-16,-5.591560e+05
3.120010e+06,-2.053090e-16,-5.591350e+05
3.122350e+06,-3.588340e-16,-5.589930e+05
3.124670e+06,-3.860950e-16,-5.587450e+05
3.126940e+06,-4.099970e-16,-5.584970e+05
3.129210e+06,-4.342260e-16,-5.582500e+05
3.131460e+06,-4.538340e-16,-5.580030e+05
3.133700e+06,-4.733290e-16,-5.577570e+05
3.135930e+06,-4.861870e-16,-5.575120e+05
3.138140e+06,-5.039260e-16,-5.572670e+05
3.140340e+06,-5.174030e-16,-5.570240e+05
3.142530e+06,-5.286330e-16,-5.567800e+05
3.144700e+06,-5.431610e-16,-5.565380e+05
3.146860e+06,-5.560500e-16,-5.562960e+05
3.149010e+06,-5.687540e-16,-5.560550e+05
3.151150e+06,-5.756330e-16,-5.558140e+05
3.153270e+06,-5.888460e-16,-5.555740e+05
3.155390e+06,-5.975950e-16,-5.553350e+05
3.093770e+06,-1.316080e-15,-5.542990e+05
3.097090e+06,-4.969530e-16,-5.540300e+05
3.100390e+06,-1.016200e-16,-5.537620e+05
3.103680e+06,3.464350e-16,-5.534940e+05
3.106840e+06,7.860010e-16,-5.532270e+05
3.109600e+06,1.134350e-15,-5.529710e+05
3.112130e+06,1.382290e-15,-5.527300e+05
3.114430e+06,1.554620e-15,-5.524990e+05
3.116700e+06,1.691720e-15,-5.522720e+05
3.118960e+06,1.803660e-15,-5.520450e+05
3.121210e+06,1.902860e-15,-5.518190e+05
3.123450e+06,1.987750e-15,-5.515940e+05
3.125680e+06,2.059030e-15,-5.513690e+05
3.127900e+06,2.129420e-15,-5.511450e+05
3.130110e+06,2.182070e-15,-5.509220e+05
3.132310e+06,2.234910e-15,-5.506990e+05
3.134500e+06,2.284700e-15,-5.504770e+05
3.136680e+06,2.328340e-15,-5.502560e+05
3.138840e+06,2.368450e-15,-5.500360e+05
3.141000e+06,2.403580e-15,-5.498160e+05
3.143140e+06,2.441280e-15,-5.495970e+05
3.145240e+06,2.534930e-15,-5.493790e+05
3.147330e+06,2.572900e-15,-5.491610e+05
3.149400e+06,2.608260e-15,-5.489440e+05
3.151450e+06,2.626800e-15,-5.487270e+05
3.153500e+06,2.654080e-15,-5.485120e+05
3.155520e+06,2.673950e-15,-5.482970e+05
3.157540e+06,2.692380e-15,-5.480840e+05
3.159540e+06,2.710210e-15,-5.478710e+05
3.161530e+06,2.726930e-15,-5.476590e+05
3.163500e+06,2.750280e-15,-5.474480e+05
3.165450e+06,2.774310e-15,-5.472380e+05
3.167390e+06,2.790940e-15,-5.470290e+05
3.169310e+06,2.805860e-15,-5.468210e+05
3.171220e+06,2.815260e-15,-5.466130e+05
3.173120e+06,2.828050e-15,-5.464070e+05
3.175000e+06,2.834110e-15,-5.462010e+05
3.176870e+06,2.842530e-15,-5.459970e+05
3.178720e+06,2.850640e-15,-5.457940e+05
3.180550e+06,2.866010e-15,-5.455910e+05
3.182370e+06,2.868040e-15,-5.453890e+05
3.184170e+06,2.873620e-15,-5.451890e+05
3.185950e+06,2.876030e-15,-5.449890e+05
3.187720e+06,2.882960e-15,-5.447900e+05
3.189470e+06,2.885690e-15,-5.445930e+05
3.191210e+06,2.887480e-15,-5.443960e+05
3.192930e+06,2.888960e-15,-5.442010e+05
3.194630e+06,2.894640e-15,-5.440060e+05
3.196320e+06,2.897970e-15,-5.438130e+05
3.197980e+06,2.899790e-15,-5.436200e+05
3.199640e+06,2.903420e-15,-5.434290e+05
3.201270e+06,2.902620e-15,-5.432390e+05
3.202900e+06,2.905850e-15,-5.430500e+05
3.204500e+06,2.904580e-15,-5.428610e+05
3.206090e+06,2.907910e-15,-5.426740e+05
3.188290e+06,1.732220e-16,-5.021300e+05
3.190750e+06,-2.433940e-16,-5.024770e+05
3.192560e+06,-3.757570e-16,-5.027260e+05
3.194290e+06,-5.425260e-16,-5.029300e+05
3.195970e+06,-6.783010e-16,-5.031000e+05
3.197680e+06,-5.716280e-16,-5.035200e+05
3.199600e+06,-6.084950e-16,-5.041490e+05
3.201440e+06,-6.512640e-16,-5.047800e+05
3.203260e+06,-6.869350e-16,-5.054070e+05
3.205070e+06,-7.358510e-16,-5.060290e+05
3.206840e+06,-6.644840e-16,-5.066420e+05
3.208640e+06,-6.875500e-16,-5.073080e+05
3.210420e+06,-7.081730e-16,-5.079740e+05
3.212170e+06,-7.317800e-16,-5.086370e+05
3.213920e+06,-7.494930e-16,-5.092990e+05
3.215650e+06,-7.664950e-16,-5.099600e+05
3.217360e+06,-7.811410e-16,-5.106190e+05
3.219050e+06,-8.141920e-16,-5.112670e+05
3.220720e+06,-8.333300e-16,-5.118860e+05
3.222360e+06,-8.686970e-16,-5.124950e+05
3.223980e+06,-9.366970e-16,-5.130780e+05
3.225550e+06,-1.084470e-15,-5.135930e+05
3.209930e+06,-2.540790e-15,-5.143090e+05
3.212190e+06,-1.089880e-15,-5.143030e+05
3.213720e+06,-5.897550e-16,-5.142820e+05
3.215150e+06,-2.006520e-16,-5.142530e+05
3.201810e+06,-1.131510e-15,-5.149910e+05
3.188810e+06,-2.735140e-15,-5.149860e+05
3.190780e+06,-2.621620e-15,-5.148940e+05
3.192400e+06,-2.497950e-15,-5.148040e+05
3.193970e+06,-2.388380e-15,-5.147150e+05
3.195500e+06,-2.295720e-15,-5.146250e+05
3.197000e+06,-2.248080e-15,-5.145360e+05
3.198470e+06,-2.192920e-15,-5.144470e+05
3.199890e+06,-2.140890e-15,-5.143570e+05
3.201280e+06,-2.094090e-15,-5.142680e+05
3.202620e+06,-2.052520e-15,-5.141790e+05
3.203910e+06,-2.022620e-15,-5.140900e+05
3.170480e+06,-1.782160e-15,-5.139320e+05
3.173480e+06,-9.145150e-16,-5.138260e+05
3.163570e+06,-1.871640e-15,-5.144710e+05
3.153990e+06,-2.426430e-15,-5.143780e+05
3.156560e+06,-2.238800e-15,-5.142760e+05
3.158640e+06,-2.200690e-15,-5.141660e+05
3.131280e+06,-8.702060e-16,-5.140300e+05
3.134030e+06,4.982750e-16,-5.139000e+05
3.136830e+06,1.096730e-15,-5.137820e+05
3.139360e+06,1.560640e-15,-5.136680e+05
3.141550e+06,2.112060e-15,-5.135550e+05
3.143580e+06,2.402990e-15,-5.134420e+05
3.145550e+06,2.549610e-15,-5.133290e+05
3.147520e+06,2.696650e-15,-5.132160e+05
3.149430e+06,2.809440e-15,-5.131040e+05
3.151330e+06,2.913900e-15,-5.129930e+05
3.153200e+06,2.999970e-15,-5.128810e+05
3.155040e+06,3.078040e-15,-5.127700e+05
3.156870e+06,3.134840e-15,-5.126590e+05
3.134600e+06,-1.346860e-15,-5.125350e+05
3.136840e+06,-1.724910e-15,-5.124150e+05
3.138750e+06,-1.912490e-15,-5.123020e+05
3.140610e+06,-1.891280e-15,-5.121930e+05
3.142470e+06,-1.861880e-15,-5.120840e+05
3.144280e+06,-2.007720e-15,-5.119750e+05
3.146070e+06,-2.127370e-15,-5.118670e+05
3.147820e+06,-2.154160e-15,-5.117600e+05
3.149560e+06,-2.170100e-15,-5.116530e+05
3.151280e+06,-2.185470e-15,-5.115470e+05
3.152960e+06,-2.195490e-15,-5.114410e+05
3.154600e+06,-2.208580e-15,-5.113370e+05
3.156180e+06,-2.209820e-15,-5.112350e+05
3.157710e+06,-2.225780e-15,-5.111330e+05
3.159160e+06,-2.242480e-15,-5.110340e+05
3.160580e+06,-2.261240e-15,-5.109350e+05
3.161970e+06,-2.279000e-15,-5.108370e+05
3.152390e+06,-3.028110e-15,-5.106580e+05
3.144470e+06,-2.904230e-15,-4.893680e+05
3.146520e+06,-1.123240e-15,-4.900540e+05
3.148260e+06,-4.400960e-16,-4.906920e+05
3.149930e+06,-3.659530e-17,-4.913090e+05
3.151600e+06,2.573150e-16,-4.919260e+05
3.153250e+06,4.900820e-16,-4.925270e+05
3.143950e+06,-7.372620e-16,-4.932360e+05
3.145680e+06,-1.235050e-15,-4.937900e+05
3.136630e+06,-2.575520e-15,-4.940970e+05
3.138240e+06,-2.602390e-15,-4.941060e+05
3.139770e+06,-2.586030e-15,-4.940830e+05
3.141280e+06,-2.579950e-15,-4.940450e+05
3.142760e+06,-2.847620e-15,-4.940080e+05
3.144190e+06,-2.896860e-15,-4.939720e+05
3.145550e+06,-3.094130e-15,-4.939360e+05
3.146830e+06,-3.165760e-15,-4.939010e+05
3.118780e+06,-8.723040e-16,-4.939010e+05
3.121840e+06,1.031570e-15,-4.938430e+05
3.123370e+06,1.543790e-15,-4.937800e+05
3.124660e+06,1.901630e-15,-4.937240e+05
3.125910e+06,2.095070e-15,-4.936690e+05
3.127140e+06,2.283920e-15,-4.936140e+05
3.128370e+06,2.431630e-15,-4.935590e+05
3.129570e+06,2.598220e-15,-4.935050e+05
3.130760e+06,2.702350e-15,-4.934520e+05
3.131910e+06,2.820920e-15,-4.934000e+05
3.133040e+06,2.919500e-15,-4.933490e+05
3.134140e+06,3.004680e-15,-4.932980e+05
3.111040e+06,-1.009980e-15,-4.932690e+05
3.113120e+06,-2.097310e-15,-4.932150e+05
3.114280e+06,-2.539930e-15,-4.931630e+05
3.115320e+06,-2.666470e-15,-4.931170e+05
3.116340e+06,-2.771870e-15,-4.930710e+05
3.103970e+06,-3.518200e-15,-4.938220e+05
3.105290e+06,-1.608490e-15,-4.937630e+05
3.093290e+06,-1.813810e-15,-4.937110e+05
3.094800e+06,-1.166720e-15,-4.936510e+05
3.096160e+06,-8.963130e-16,-4.935960e+05
3.097510e+06,-6.546040e-16,-4.935400e+05
3.098860e+06,-4.482140e-16,-4.934850e+05
3.100190e+06,-2.733050e-16,-4.934310e+05
3.101510e+06,-1.267650e-16,-4.933770e+05
3.102820e+06,5.907120e-18,-4.933230e+05
3.104120e+06,1.205280e-16,-4.932690e+05
3.105400e+06,2.243730e-16,-4.932160e+05
3.106650e+06,3.126390e-16,-4.931630e+05
3.107850e+06,3.938970e-16,-4.931110e+05
3.097860e+06,-1.095590e-15,-4.937180e+05
3.099090e+06,-1.650550e-15,-4.936660e+05
3.089170e+06,-3.212190e-15,-4.936170e+05
3.090400e+06,-3.242460e-15,-4.935630e+05
3.091520e+06,-3.101220e-15,-4.935120e+05
3.092610e+06,-2.983990e-15,-4.934610e+05
3.093650e+06,-2.886050e-15,-4.934110e+05
3.094670e+06,-2.797040e-15,-4.933610e+05
3.095680e+06,-2.710620e-15,-4.933110e+05
3.096660e+06,-2.638250e-15,-4.932620e+05
3.097630e+06,-2.568140e-15,-4.932130e+05
3.098580e+06,-2.506560e-15,-4.931650e+05
3.099520e+06,-2.451160e-15,-4.931170e+05
3.100450e+06,-2.408220e-15,-4.930690e+05
3.101380e+06,-2.366200e-15,-4.930220e+05
3.102290e+06,-2.330430e-15,-4.929750e+05
3.083630e+06,-3.054030e-15,-4.929400e+05
3.085300e+06,-4.118020e-16,-4.928860e+05
