Time,Ele1_IP1_ry,Ele1_IP1_rz,Ele1_IP1_rx,Ele1_IP5_ry,Ele1_IP5_rz,Ele1_IP5_rx,Ele4_IP1_ry,Ele4_IP1_rz,Ele4_IP1_rx,Ele4_IP5_ry,Ele4_IP5_rz,Ele4_IP5_rx,Ele7_IP1_ry,Ele7_IP1_rz,Ele7_IP1_rx,Ele7_IP5_ry,Ele7_IP5_rz,Ele7_IP5_rx,Ele10_IP1_ry,Ele10_IP1_rz,Ele10_IP1_rx,Ele10_IP5_ry,Ele10_IP5_rz,Ele10_IP5_rx,Ele13_IP1_ry,Ele13_IP1_rz,Ele13_IP1_rx,Ele13_IP5_ry,Ele13_IP5_rz,Ele13_IP5_rx,Ele15_IP1_ry,Ele15_IP1_rz,Ele15_IP1_rx,Ele15_IP5_ry,Ele15_IP5_rz,Ele15_IP5_rx,Ele18_IP1_ry,Ele18_IP1_rz,Ele18_IP1_rx,Ele18_IP5_ry,Ele18_IP5_rz,Ele18_IP5_rx,Ele21_IP1_ry,Ele21_IP1_rz,Ele21_IP1_rx,Ele21_IP5_ry,Ele21_IP5_rz,Ele21_IP5_rx,Ele24_IP1_ry,Ele24_IP1_rz,Ele24_IP1_rx,Ele24_IP5_ry,Ele24_IP5_rz,Ele24_IP5_rx,Ele27_IP1_ry,Ele27_IP1_rz,Ele27_IP1_rx,Ele27_IP5_ry,Ele27_IP5_rz,Ele27_IP5_rx,Ele29_IP1_ry,Ele29_IP1_rz,Ele29_IP1_rx,Ele29_IP5_ry,Ele29_IP5_rz,Ele29_IP5_rx,Ele31_IP1_ry,Ele31_IP1_rz,Ele31_IP1_rx,Ele31_IP5_ry,Ele31_IP5_rz,Ele31_IP5_rx,Ele33_IP1_ry,Ele33_IP1_rz,Ele33_IP1_rx,Ele33_IP5_ry,Ele33_IP5_rz,Ele33_IP5_rx,Ele35_IP1_ry,Ele35_IP1_rz,Ele35_IP1_rx,Ele35_IP5_ry,Ele35_IP5_rz,Ele35_IP5_rx,Ele37_IP1_ry,Ele37_IP1_rz,Ele37_IP1_rx,Ele37_IP5_ry,Ele37_IP5_rz,Ele37_IP5_rx,Ele38_IP1_ry,Ele38_IP1_rz,Ele38_IP1_rx,Ele38_IP5_ry,Ele38_IP5_rz,Ele38_IP5_rx,Ele41_IP1_ry,Ele41_IP1_rz,Ele41_IP1_rx,Ele41_IP5_ry,Ele41_IP5_rz,Ele41_IP5_rx,Ele44_IP1_ry,Ele44_IP1_rz,Ele44_IP1_rx,Ele44_IP5_ry,Ele44_IP5_rz,Ele44_IP5_rx,Ele47_IP1_ry,Ele47_IP1_rz,Ele47_IP1_rx,Ele47_IP5_ry,Ele47_IP5_rz,Ele47_IP5_rx,Ele50_IP1_ry,Ele50_IP1_rz,Ele50_IP1_rx,Ele50_IP5_ry,Ele50_IP5_rz,Ele50_IP5_rx,Ele52_IP1_ry,Ele52_IP1_rz,Ele52_IP1_rx,Ele52_IP5_ry,Ele52_IP5_rz,Ele52_IP5_rx,Ele55_IP1_ry,Ele55_IP1_rz,Ele55_IP1_rx,Ele55_IP5_ry,Ele55_IP5_rz,Ele55_IP5_rx,Ele58_IP1_ry,Ele58_IP1_rz,Ele58_IP1_rx,Ele58_IP5_ry,Ele58_IP5_rz,Ele58_IP5_rx,Ele61_IP1_ry,Ele61_IP1_rz,Ele61_IP1_rx,Ele61_IP5_ry,Ele61_IP5_rz,Ele61_IP5_rx,Ele64_IP1_ry,Ele64_IP1_rz,Ele64_IP1_rx,Ele64_IP5_ry,Ele64_IP5_rz,Ele64_IP5_rx,Ele66_IP1_ry,Ele66_IP1_rz,Ele66_IP1_rx,Ele66_IP5_ry,Ele66_IP5_rz,Ele66_IP5_rx,Ele68_IP1_ry,Ele68_IP1_rz,Ele68_IP1_rx,Ele68_IP5_ry,Ele68_IP5_rz,Ele68_IP5_rx,Ele70_IP1_ry,Ele70_IP1_rz,Ele70_IP1_rx,Ele70_IP5_ry,Ele70_IP5_rz,Ele70_IP5_rx,Ele72_IP1_ry,Ele72_IP1_rz,Ele72_IP1_rx,Ele72_IP5_ry,Ele72_IP5_rz,Ele72_IP5_rx,Ele74_IP1_ry,Ele74_IP1_rz,Ele74_IP1_rx,Ele74_IP5_ry,Ele74_IP5_rz,Ele74_IP5_rx,Ele75_IP1_ry,Ele75_IP1_rz,Ele75_IP1_rx,Ele75_IP5_ry,Ele75_IP5_rz,Ele75_IP5_rx,Ele78_IP1_ry,Ele78_IP1_rz,Ele78_IP1_rx,Ele78_IP5_ry,Ele78_IP5_rz,Ele78_IP5_rx,Ele81_IP1_ry,Ele81_IP1_rz,Ele81_IP1_rx,Ele81_IP5_ry,Ele81_IP5_rz,Ele81_IP5_rx,Ele84_IP1_ry,Ele84_IP1_rz,Ele84_IP1_rx,Ele84_IP5_ry,Ele84_IP5_rz,Ele84_IP5_rx,Ele87_IP1_ry,Ele87_IP1_rz,Ele87_IP1_rx,Ele87_IP5_ry,Ele87_IP5_rz,Ele87_IP5_rx,Ele89_IP1_ry,Ele89_IP1_rz,Ele89_IP1_rx,Ele89_IP5_ry,Ele89_IP5_rz,Ele89_IP5_rx,Ele92_IP1_ry,Ele92_IP1_rz,Ele92_IP1_rx,Ele92_IP5_ry,Ele92_IP5_rz,Ele92_IP5_rx,Ele95_IP1_ry,Ele95_IP1_rz,Ele95_IP1_rx,Ele95_IP5_ry,Ele95_IP5_rz,Ele95_IP5_rx,Ele98_IP1_ry,Ele98_IP1_rz,Ele98_IP1_rx,Ele98_IP5_ry,Ele98_IP5_rz,Ele98_IP5_rx,Ele101_IP1_ry,Ele101_IP1_rz,Ele101_IP1_rx,Ele101_IP5_ry,Ele101_IP5_rz,Ele101_IP5_rx,Ele103_IP1_ry,Ele103_IP1_rz,Ele103_IP1_rx,Ele103_IP5_ry,Ele103_IP5_rz,Ele103_IP5_rx,Ele105_IP1_ry,Ele105_IP1_rz,Ele105_IP1_rx,Ele105_IP5_ry,Ele105_IP5_rz,Ele105_IP5_rx,Ele107_IP1_ry,Ele107_IP1_rz,Ele107_IP1_rx,Ele107_IP5_ry,Ele107_IP5_rz,Ele107_IP5_rx,Ele109_IP1_ry,Ele109_IP1_rz,Ele109_IP1_rx,Ele109_IP5_ry,Ele109_IP5_rz,Ele109_IP5_rx,Ele111_IP1_ry,Ele111_IP1_rz,Ele111_IP1_rx,Ele111_IP5_ry,Ele111_IP5_rz,Ele111_IP5_rx
2.197550e+04,-1.398990e-08,5.092000e-09,-2.394190e-09,-5.738550e-20,2.482550e-20,-4.814820e-35,-1.405420e-08,5.457130e-09,-2.191860e-09,-4.805730e-20,-1.115280e-20,-4.814820e-35,-1.405170e-08,5.445990e-09,-2.196240e-09,-5.606160e-20,3.179280e-20,-4.814820e-35,-1.404760e-08,5.436310e-09,-2.176460e-09,-6.033330e-20,5.390890e-20,-4.814820e-35,-1.419970e-08,5.749380e-09,-2.967670e-09,3.406880e-22,-2.967090e-20,-4.814820e-35,-1.398990e-08,5.092000e-09,-2.394190e-09,-4.977480e-20,2.473120e-20,-4.814820e-35,-1.405420e-08,5.457130e-09,-2.191860e-09,-3.636330e-20,7.758330e-21,-4.814820e-35,-1.405170e-08,5.445990e-09,-2.196240e-09,-2.055510e-20,3.054650e-20,-4.814820e-35,-1.404760e-08,5.436310e-09,-2.176460e-09,-4.612330e-20,8.414440e-20,-4.814820e-35,-1.419970e-08,5.749380e-09,-2.967670e-09,-5.182270e-20,9.521880e-20,-4.814820e-35,-1.398990e-08,5.092000e-09,-2.394190e-09,-6.295400e-20,2.660670e-20,-4.814820e-35,-1.405420e-08,5.457130e-09,-2.191860e-09,-4.018460e-20,1.050910e-20,-4.814820e-35,-1.405170e-08,5.445990e-09,-2.196240e-09,-2.999300e-20,2.520510e-20,-4.814820e-35,-1.404760e-08,5.436310e-09,-2.176460e-09,-6.006310e-20,4.130350e-20,-4.814820e-35,-1.419970e-08,5.749380e-09,-2.967670e-09,-4.639540e-20,5.974740e-20,-4.814820e-35,-4.008680e-09,3.574200e-10,3.012350e-10,1.925630e-21,-2.589550e-20,-4.333340e-34,-4.103000e-09,6.525000e-10,4.770050e-10,9.323890e-21,-3.051680e-20,-4.333340e-34,-4.101020e-09,6.443880e-10,4.782680e-10,7.021020e-21,-1.215880e-20,-4.333340e-34,-4.101110e-09,6.479480e-10,4.762060e-10,1.110590e-20,-2.658710e-20,-4.333340e-34,-4.065940e-09,4.659780e-10,3.515900e-10,4.330350e-20,-1.983830e-20,-4.333340e-34,-4.008680e-09,3.574200e-10,3.012350e-10,1.812240e-21,-9.734010e-22,-4.333340e-34,-4.103000e-09,6.525000e-10,4.770050e-10,8.693670e-21,-6.960420e-21,-4.333340e-34,-4.101020e-09,6.443880e-10,4.782680e-10,1.508280e-20,3.386200e-22,-4.333340e-34,-4.101110e-09,6.479480e-10,4.762060e-10,1.045720e-20,-3.226300e-21,-4.333340e-34,-4.065940e-09,4.659780e-10,3.515900e-10,2.183400e-20,-6.596230e-21,-4.333340e-34,-4.008680e-09,3.574200e-10,3.012350e-10,-1.021500e-20,-4.998490e-21,-4.333340e-34,-4.103000e-09,6.525000e-10,4.770050e-10,2.980700e-20,-2.724290e-20,-4.333340e-34,-4.101020e-09,6.443880e-10,4.782680e-10,2.286500e-20,-3.273790e-20,-4.333340e-34,-4.101110e-09,6.479480e-10,4.762060e-10,3.037540e-20,-2.361940e-20,-4.333340e-34,-4.065940e-09,4.659780e-10,3.515900e-10,4.106680e-21,-7.250450e-21,-4.333340e-34,-5.201650e-10,-5.308660e-11,1.300710e-10,2.032470e-20,-2.252070e-20,-1.925930e-34,-5.439770e-10,-2.899340e-11,2.340330e-10,1.550400e-20,-9.758640e-21,-1.925930e-34,-5.430030e-10,-2.847920e-11,2.294380e-10,2.920570e-20,-2.858640e-20,-1.925930e-34,-5.436280e-10,-2.906160e-11,2.331200e-10,1.162700e-20,-1.379590e-20,-1.925930e-34,-5.265070e-10,-6.762870e-11,1.492870e-10,9.240670e-22,-8.636320e-21,-1.925930e-34,-5.201650e-10,-5.308660e-11,1.300710e-10,1.129640e-20,-1.828270e-20,-1.925930e-34,-5.439770e-10,-2.899340e-11,2.340330e-10,-1.242320e-21,-6.465060e-21,-1.925930e-34,-5.430030e-10,-2.847920e-11,2.294380e-10,1.455010e-20,-1.313630e-20,-1.925930e-34,-5.436280e-10,-2.906160e-11,2.331200e-10,1.822920e-20,-1.965330e-20,-1.925930e-34,-5.265070e-10,-6.762870e-11,1.492870e-10,2.208360e-20,-1.544770e-20,-1.925930e-34,-5.201650e-10,-5.308660e-11,1.300710e-10,1.403390e-20,-1.872050e-20,-1.925930e-34,-5.439770e-10,-2.899340e-11,2.340330e-10,1.025450e-20,2.839960e-21,-1.925930e-34,-5.430030e-10,-2.847920e-11,2.294380e-10,1.395680e-20,-1.692550e-20,-1.925930e-34,-5.436280e-10,-2.906160e-11,2.331200e-10,1.054420e-20,-1.801690e-20,-1.925930e-34,-5.265070e-10,-6.762870e-11,1.492870e-10,1.228070e-20,-2.766550e-20,-1.925930e-34
4.395070e+04,-1.507670e-08,1.128790e-08,-5.137910e-09,-7.785610e-20,1.922920e-20,-1.203710e-35,-1.522880e-08,1.219570e-08,-4.742670e-09,-4.857400e-20,3.211150e-20,-1.203710e-35,-1.522310e-08,1.216810e-08,-4.750920e-09,-3.320490e-20,2.968320e-20,-1.203710e-35,-1.521430e-08,1.214690e-08,-4.709050e-09,-6.447910e-20,4.128690e-20,-1.203710e-35,-1.553830e-08,1.282750e-08,-6.394400e-09,-4.912980e-20,6.819990e-20,-1.203710e-35,-1.507670e-08,1.128790e-08,-5.137910e-09,-8.170360e-20,6.994890e-21,-1.203710e-35,-1.522880e-08,1.219570e-08,-4.742670e-09,-4.868840e-20,2.958880e-20,-1.203710e-35,-1.522310e-08,1.216810e-08,-4.750920e-09,-5.977600e-20,7.093930e-20,-1.203710e-35,-1.521430e-08,1.214690e-08,-4.709050e-09,-5.920570e-20,8.894720e-20,-1.203710e-35,-1.553830e-08,1.282750e-08,-6.394400e-09,-6.625060e-20,5.729060e-20,-1.203710e-35,-1.507670e-08,1.128790e-08,-5.137910e-09,-7.040970e-20,3.763130e-20,-1.203710e-35,-1.522880e-08,1.219570e-08,-4.742670e-09,-9.328520e-20,5.976000e-20,-1.203710e-35,-1.522310e-08,1.216810e-08,-4.750920e-09,-4.030920e-20,1.072800e-21,-1.203710e-35,-1.521430e-08,1.214690e-08,-4.709050e-09,-4.874770e-20,3.432720e-20,-1.203710e-35,-1.553830e-08,1.282750e-08,-6.394400e-09,-7.413970e-20,1.582380e-20,-1.203710e-35,-4.128800e-09,7.535160e-10,6.309770e-10,1.598240e-20,-1.695630e-21,0.000000e+00,-4.335180e-09,1.415240e-09,1.029000e-09,-4.105930e-21,9.009170e-21,0.000000e+00,-4.330890e-09,1.397080e-09,1.031360e-09,-3.345340e-21,-1.204380e-20,0.000000e+00,-4.331150e-09,1.405310e-09,1.026800e-09,3.638120e-20,-3.622250e-20,0.000000e+00,-4.248520e-09,9.866760e-10,7.444170e-10,-2.096510e-20,8.461570e-21,0.000000e+00,-4.128800e-09,7.535160e-10,6.309770e-10,1.833500e-20,-3.184440e-20,0.000000e+00,-4.335180e-09,1.415240e-09,1.029000e-09,7.736330e-21,-1.193030e-20,0.000000e+00,-4.330890e-09,1.397080e-09,1.031360e-09,-2.701110e-20,3.985460e-21,0.000000e+00,-4.331150e-09,1.405310e-09,1.026800e-09,2.071260e-20,-1.388980e-20,0.000000e+00,-4.248520e-09,9.866760e-10,7.444170e-10,-7.757790e-21,-1.030420e-20,0.000000e+00,-4.128800e-09,7.535160e-10,6.309770e-10,1.614290e-22,-1.561000e-20,0.000000e+00,-4.335180e-09,1.415240e-09,1.029000e-09,1.493130e-20,-6.558180e-21,0.000000e+00,-4.330890e-09,1.397080e-09,1.031360e-09,-4.279510e-21,9.072590e-22,0.000000e+00,-4.331150e-09,1.405310e-09,1.026800e-09,3.353200e-20,-2.301310e-20,0.000000e+00,-4.248520e-09,9.866760e-10,7.444170e-10,1.146000e-20,-2.509930e-20,0.000000e+00,-5.462530e-10,-1.119340e-10,2.805520e-10,1.779170e-20,-1.566690e-20,-5.777790e-34,-6.012700e-10,-6.839580e-11,5.390610e-10,1.297610e-20,-2.101180e-21,-5.777790e-34,-5.989460e-10,-6.699490e-11,5.273200e-10,1.932470e-20,-1.445150e-20,-5.777790e-34,-6.004890e-10,-6.847940e-11,5.368170e-10,6.028580e-21,-1.249590e-20,-5.777790e-34,-5.598000e-10,-1.430120e-10,3.236480e-10,5.854490e-21,-1.637300e-20,-5.777790e-34,-5.462530e-10,-1.119340e-10,2.805520e-10,1.670290e-20,-1.347840e-20,-5.777790e-34,-6.012700e-10,-6.839580e-11,5.390610e-10,1.908740e-20,-1.323890e-20,-5.777790e-34,-5.989460e-10,-6.699490e-11,5.273200e-10,1.269380e-20,-1.606380e-20,-5.777790e-34,-6.004890e-10,-6.847940e-11,5.368170e-10,-4.394390e-21,-3.333580e-21,-5.777790e-34,-5.598000e-10,-1.430120e-10,3.236480e-10,7.199530e-21,-8.423950e-21,-5.777790e-34,-5.462530e-10,-1.119340e-10,2.805520e-10,1.893960e-20,-2.176380e-20,-5.777790e-34,-6.012700e-10,-6.839580e-11,5.390610e-10,7.064050e-21,-6.659550e-21,-5.777790e-34,-5.989460e-10,-6.699490e-11,5.273200e-10,7.374450e-21,2.848470e-21,-5.777790e-34,-6.004890e-10,-6.847940e-11,5.368170e-10,2.184380e-21,-1.096260e-20,-5.777790e-34,-5.598000e-10,-1.430120e-10,3.236480e-10,1.086760e-20,-2.333570e-20,-5.777790e-34
6.592550e+04,-1.633950e-08,1.871520e-08,-8.262340e-09,-1.307570e-19,1.134650e-19,4.814820e-35,-1.660650e-08,2.037500e-08,-7.687390e-09,-6.370410e-20,1.846060e-20,4.814820e-35,-1.659670e-08,2.032460e-08,-7.698850e-09,-1.297330e-19,1.004400e-19,4.814820e-35,-1.658270e-08,2.028990e-08,-7.632390e-09,-7.645080e-20,6.118010e-20,4.814820e-35,-1.709970e-08,2.139510e-08,-1.032270e-08,-1.137480e-19,6.998960e-20,4.814820e-35,-1.633950e-08,1.871520e-08,-8.262340e-09,-7.556300e-20,7.372030e-20,4.814820e-35,-1.660650e-08,2.037500e-08,-7.687390e-09,-4.491920e-20,6.440160e-20,4.814820e-35,-1.659670e-08,2.032460e-08,-7.698850e-09,-8.240890e-20,4.137100e-20,4.814820e-35,-1.658270e-08,2.028990e-08,-7.632390e-09,-4.363670e-20,8.192580e-20,4.814820e-35,-1.709970e-08,2.139510e-08,-1.032270e-08,-8.997810e-20,7.700560e-20,4.814820e-35,-1.633950e-08,1.871520e-08,-8.262340e-09,-3.717830e-20,2.582380e-20,4.814820e-35,-1.660650e-08,2.037500e-08,-7.687390e-09,-8.445430e-20,6.470100e-20,4.814820e-35,-1.659670e-08,2.032460e-08,-7.698850e-09,-7.834020e-20,5.039220e-20,4.814820e-35,-1.658270e-08,2.028990e-08,-7.632390e-09,-1.134120e-19,5.823430e-20,4.814820e-35,-1.709970e-08,2.139510e-08,-1.032270e-08,-7.665850e-20,5.773530e-20,4.814820e-35,-4.259030e-09,1.190590e-09,9.907610e-10,1.941880e-20,-1.949310e-20,4.092600e-34,-4.596880e-09,2.298380e-09,1.662090e-09,-1.787390e-20,1.234420e-20,4.092600e-34,-4.589900e-09,2.267990e-09,1.665360e-09,-6.269920e-21,1.499490e-21,4.092600e-34,-4.590420e-09,2.282140e-09,1.657810e-09,3.043150e-20,-1.881180e-20,4.092600e-34,-4.446750e-09,1.565670e-09,1.180980e-09,1.324610e-20,-6.084410e-21,4.092600e-34,-4.259030e-09,1.190590e-09,9.907610e-10,2.164500e-21,-7.544110e-21,4.092600e-34,-4.596880e-09,2.298380e-09,1.662090e-09,5.499010e-21,-7.744930e-21,4.092600e-34,-4.589900e-09,2.267990e-09,1.665360e-09,1.941120e-20,1.068000e-21,4.092600e-34,-4.590420e-09,2.282140e-09,1.657810e-09,3.644090e-20,-2.178180e-20,4.092600e-34,-4.446750e-09,1.565670e-09,1.180980e-09,-3.393370e-21,-9.014180e-21,4.092600e-34,-4.259030e-09,1.190590e-09,9.907610e-10,1.239590e-20,-2.068980e-20,4.092600e-34,-4.596880e-09,2.298380e-09,1.662090e-09,4.642840e-20,-5.035090e-20,4.092600e-34,-4.589900e-09,2.267990e-09,1.665360e-09,2.384460e-20,-1.175810e-20,4.092600e-34,-4.590420e-09,2.282140e-09,1.657810e-09,1.064060e-20,5.811170e-21,4.092600e-34,-4.446750e-09,1.565670e-09,1.180980e-09,1.140080e-20,8.295250e-21,4.092600e-34,-5.754850e-10,-1.769270e-10,4.531940e-10,2.737200e-20,-2.672880e-20,-1.925930e-34,-6.702420e-10,-1.197060e-10,9.260190e-10,-3.737720e-21,1.186830e-21,-1.925930e-34,-6.661220e-10,-1.169710e-10,9.040410e-10,2.041960e-20,-1.793360e-20,-1.925930e-34,-6.689370e-10,-1.197400e-10,9.219440e-10,1.167850e-20,-8.056700e-21,-1.925930e-34,-5.971760e-10,-2.266890e-10,5.253490e-10,1.802390e-20,-9.885410e-21,-1.925930e-34,-5.754850e-10,-1.769270e-10,4.531940e-10,2.681660e-20,-2.567190e-20,-1.925930e-34,-6.702420e-10,-1.197060e-10,9.260190e-10,1.271670e-20,-1.774440e-20,-1.925930e-34,-6.661220e-10,-1.169710e-10,9.040410e-10,5.867000e-21,-1.263140e-20,-1.925930e-34,-6.689370e-10,-1.197400e-10,9.219440e-10,9.359830e-21,-5.385800e-21,-1.925930e-34,-5.971760e-10,-2.266890e-10,5.253490e-10,1.271790e-20,-1.695810e-20,-1.925930e-34,-5.754850e-10,-1.769270e-10,4.531940e-10,-1.096990e-21,4.474910e-21,-1.925930e-34,-6.702420e-10,-1.197060e-10,9.260190e-10,2.433840e-21,-3.001730e-22,-1.925930e-34,-6.661220e-10,-1.169710e-10,9.040410e-10,2.785230e-21,7.137750e-21,-1.925930e-34,-6.689370e-10,-1.197400e-10,9.219440e-10,1.504230e-20,-6.524280e-21,-1.925930e-34,-5.971760e-10,-2.266890e-10,5.253490e-10,1.985470e-20,-1.036250e-20,-1.925930e-34
8.789970e+04,-1.779440e-08,2.750250e-08,-1.179890e-08,-6.872910e-20,5.520090e-20,0.000000e+00,-1.820760e-08,3.015550e-08,-1.106130e-08,-6.107140e-20,3.140060e-20,0.000000e+00,-1.819270e-08,3.007510e-08,-1.107510e-08,-7.894080e-20,4.947260e-20,0.000000e+00,-1.817280e-08,3.002480e-08,-1.098140e-08,-1.370480e-19,7.383460e-20,0.000000e+00,-1.890510e-08,3.161440e-08,-1.479540e-08,-1.546070e-19,8.697730e-20,0.000000e+00,-1.779440e-08,2.750250e-08,-1.179890e-08,-1.205720e-19,7.744880e-20,0.000000e+00,-1.820760e-08,3.015550e-08,-1.106130e-08,-1.040850e-19,5.919010e-20,0.000000e+00,-1.819270e-08,3.007510e-08,-1.107510e-08,-5.940980e-20,2.269210e-20,0.000000e+00,-1.817280e-08,3.002480e-08,-1.098140e-08,-1.152360e-19,8.011020e-20,0.000000e+00,-1.890510e-08,3.161440e-08,-1.479540e-08,-1.362240e-19,1.437900e-19,0.000000e+00,-1.779440e-08,2.750250e-08,-1.179890e-08,-1.097820e-19,5.810820e-20,0.000000e+00,-1.820760e-08,3.015550e-08,-1.106130e-08,-6.814110e-20,3.590120e-20,0.000000e+00,-1.819270e-08,3.007510e-08,-1.107510e-08,-1.189820e-19,6.212450e-20,0.000000e+00,-1.817280e-08,3.002480e-08,-1.098140e-08,-1.188460e-19,3.669630e-20,0.000000e+00,-1.890510e-08,3.161440e-08,-1.479540e-08,-1.461190e-19,1.430590e-19,0.000000e+00,-4.399870e-09,1.670940e-09,1.382130e-09,1.277900e-20,-1.548600e-20,-2.888890e-34,-4.890230e-09,3.312120e-09,2.382410e-09,2.623030e-20,-3.186690e-20,-2.888890e-34,-4.880160e-09,3.267100e-09,2.386370e-09,1.747500e-20,-1.094320e-20,-2.888890e-34,-4.881050e-09,3.288550e-09,2.375310e-09,8.983470e-21,8.777080e-21,-2.888890e-34,-4.661450e-09,2.206570e-09,1.663800e-09,1.620200e-20,-1.956770e-20,-2.888890e-34,-4.399870e-09,1.670940e-09,1.382130e-09,2.725510e-20,-3.049230e-20,-2.888890e-34,-4.890230e-09,3.312120e-09,2.382410e-09,2.901440e-20,-2.795540e-20,-2.888890e-34,-4.880160e-09,3.267100e-09,2.386370e-09,1.919570e-20,-1.717480e-20,-2.888890e-34,-4.881050e-09,3.288550e-09,2.375310e-09,1.157990e-20,-1.935530e-20,-2.888890e-34,-4.661450e-09,2.206570e-09,1.663800e-09,1.129140e-20,-1.773970e-20,-2.888890e-34,-4.399870e-09,1.670940e-09,1.382130e-09,3.354130e-20,-2.058880e-20,-2.888890e-34,-4.890230e-09,3.312120e-09,2.382410e-09,2.315370e-22,1.474800e-20,-2.888890e-34,-4.880160e-09,3.267100e-09,2.386370e-09,-6.102730e-21,-3.928820e-21,-2.888890e-34,-4.881050e-09,3.288550e-09,2.375310e-09,4.920630e-20,-3.973070e-20,-2.888890e-34,-4.661450e-09,2.206570e-09,1.663800e-09,4.099180e-21,-4.200230e-21,-2.888890e-34,-6.080820e-10,-2.484520e-10,6.497580e-10,1.134000e-21,-6.521960e-21,9.629650e-34,-7.515730e-10,-1.844360e-10,1.414180e-09,3.709800e-21,-4.447900e-21,9.629650e-34,-7.451420e-10,-1.798440e-10,1.378330e-09,4.174180e-21,-9.307470e-21,9.629650e-34,-7.496370e-10,-1.843450e-10,1.407700e-09,1.411380e-20,-2.251070e-20,9.629650e-34,-6.389310e-10,-3.192030e-10,7.566680e-10,1.021250e-20,-7.234290e-21,9.629650e-34,-6.080820e-10,-2.484520e-10,6.497580e-10,1.249200e-20,-1.877640e-20,9.629650e-34,-7.515730e-10,-1.844360e-10,1.414180e-09,1.480030e-20,-1.353040e-20,9.629650e-34,-7.451420e-10,-1.798440e-10,1.378330e-09,1.607350e-20,-1.818940e-20,9.629650e-34,-7.496370e-10,-1.843450e-10,1.407700e-09,-3.688110e-21,-8.092320e-21,9.629650e-34,-6.389310e-10,-3.192030e-10,7.566680e-10,1.542610e-20,-1.338700e-20,9.629650e-34,-6.080820e-10,-2.484520e-10,6.497580e-10,1.452030e-21,-9.994080e-21,9.629650e-34,-7.515730e-10,-1.844360e-10,1.414180e-09,9.470940e-21,-5.824860e-21,9.629650e-34,-7.451420e-10,-1.798440e-10,1.378330e-09,1.826330e-20,1.646050e-22,9.629650e-34,-7.496370e-10,-1.843450e-10,1.407700e-09,1.665080e-20,-1.708430e-20,9.629650e-34,-6.389310e-10,-3.192030e-10,7.566680e-10,2.084900e-20,-9.174680e-21,9.629650e-34
