Time,Moment_My_N-m,Curvature_phi_y_rad/m
1.395230e+06,-2.358100e-16,-2.264870e+05
1.420760e+06,-2.439140e-16,-2.305500e+05
1.445860e+06,-2.506980e-16,-2.345940e+05
1.470710e+06,-2.566570e-16,-2.386760e+05
1.495290e+06,-2.630330e-16,-2.427140e+05
1.519770e+06,-2.701770e-16,-2.467210e+05
1.544080e+06,-2.612290e-16,-2.506810e+05
1.567950e+06,-2.630950e-16,-2.544030e+05
1.591410e+06,-2.758940e-16,-2.580930e+05
1.614700e+06,-2.722740e-16,-2.616490e+05
1.637780e+06,-2.754020e-16,-2.650390e+05
1.660320e+06,-2.765520e-16,-2.684880e+05
1.682780e+06,-2.919310e-16,-2.719390e+05
1.705010e+06,-2.849870e-16,-2.753860e+05
1.727000e+06,-3.005820e-16,-2.787810e+05
1.748820e+06,-3.046130e-16,-2.821700e+05
1.770540e+06,-3.030180e-16,-2.855550e+05
1.791890e+06,-3.035080e-16,-2.887130e+05
1.812950e+06,-3.102360e-16,-2.918800e+05
1.833870e+06,-3.228140e-16,-2.950720e+05
1.854750e+06,-3.131220e-16,-2.982670e+05
1.875520e+06,-3.214240e-16,-3.014090e+05
1.896200e+06,-3.134370e-16,-3.045400e+05
1.916600e+06,-3.280180e-16,-3.075270e+05
1.936930e+06,-3.305220e-16,-3.104470e+05
1.957140e+06,-3.399350e-16,-3.133810e+05
1.977190e+06,-3.350440e-16,-3.163340e+05
1.997160e+06,-3.425840e-16,-3.192830e+05
2.017070e+06,-3.369430e-16,-3.222270e+05
2.036900e+06,-3.482100e-16,-3.251630e+05
2.056490e+06,-3.556200e-16,-3.280680e+05
2.075830e+06,-3.572130e-16,-3.308400e+05
2.094960e+06,-3.564900e-16,-3.335500e+05
2.114000e+06,-3.656460e-16,-3.362590e+05
2.132830e+06,-3.665900e-16,-3.389980e+05
2.151630e+06,-3.638620e-16,-3.417340e+05
2.170370e+06,-3.649390e-16,-3.444650e+05
2.188920e+06,-3.634210e-16,-3.471860e+05
2.207340e+06,-3.739080e-16,-3.498930e+05
2.225680e+06,-3.684110e-16,-3.525740e+05
2.243900e+06,-3.622520e-16,-3.552300e+05
2.262040e+06,-3.714150e-16,-3.578630e+05
2.280160e+06,-3.691970e-16,-3.604930e+05
2.298270e+06,-3.636630e-16,-3.631230e+05
2.316310e+06,-3.575690e-16,-3.656710e+05
2.334310e+06,-3.513360e-16,-3.681700e+05
2.352240e+06,-3.586040e-16,-3.706630e+05
2.370110e+06,-3.484780e-16,-3.731460e+05
2.387910e+06,-3.714880e-16,-3.756270e+05
2.405500e+06,-3.611930e-16,-3.781200e+05
2.423050e+06,-3.778260e-16,-3.806070e+05
2.440540e+06,-3.564010e-16,-3.830900e+05
2.457940e+06,-4.077970e-16,-3.855580e+05
2.475280e+06,-3.847060e-16,-3.880010e+05
2.492510e+06,-4.006590e-16,-3.903310e+05
2.509720e+06,-3.788430e-16,-3.926520e+05
2.526890e+06,-4.039750e-16,-3.949710e+05
2.543990e+06,-3.815520e-16,-3.972840e+05
2.561020e+06,-4.110560e-16,-3.996060e+05
2.577910e+06,-3.870380e-16,-4.019390e+05
2.594760e+06,-4.105790e-16,-4.042530e+05
2.611590e+06,-3.883230e-16,-4.065650e+05
2.628390e+06,-4.286660e-16,-4.088640e+05
2.645140e+06,-4.098420e-16,-4.111560e+05
2.661830e+06,-4.308270e-16,-4.134430e+05
2.678460e+06,-4.109760e-16,-4.157240e+05
2.695020e+06,-4.246750e-16,-4.179700e+05
2.711540e+06,-4.066780e-16,-4.202110e+05
2.728010e+06,-4.265740e-16,-4.224440e+05
2.744420e+06,-4.071270e-16,-4.246760e+05
2.760730e+06,-4.286120e-16,-4.269130e+05
2.776980e+06,-4.084970e-16,-4.291450e+05
2.793170e+06,-4.377810e-16,-4.313720e+05
2.809280e+06,-4.113840e-16,-4.335930e+05
2.825330e+06,-4.408810e-16,-4.358100e+05
2.841360e+06,-4.102530e-16,-4.380250e+05
2.857350e+06,-4.388560e-16,-4.402360e+05
2.873300e+06,-4.116740e-16,-4.424450e+05
2.889190e+06,-4.401980e-16,-4.446480e+05
2.905040e+06,-4.120010e-16,-4.468490e+05
2.920860e+06,-4.434300e-16,-4.490500e+05
2.936640e+06,-4.199450e-16,-4.512500e+05
2.952380e+06,-4.392590e-16,-4.534480e+05
2.968080e+06,-4.207270e-16,-4.556440e+05
2.983740e+06,-4.224580e-16,-4.578010e+05
2.999350e+06,-3.911300e-16,-4.599060e+05
3.014910e+06,-4.201190e-16,-4.619960e+05
3.030460e+06,-3.964790e-16,-4.640850e+05
3.045970e+06,-4.162970e-16,-4.661780e+05
3.061430e+06,-3.984870e-16,-4.682670e+05
3.076850e+06,-4.232430e-16,-4.703520e+05
3.092230e+06,-3.975870e-16,-4.724330e+05
3.107580e+06,-4.229220e-16,-4.745110e+05
3.122920e+06,-4.013470e-16,-4.765900e+05
3.138200e+06,-4.330720e-16,-4.786770e+05
3.153450e+06,-4.121720e-16,-4.807680e+05
3.168680e+06,-4.349080e-16,-4.828580e+05
3.183870e+06,-3.979840e-16,-4.849060e+05
3.199030e+06,-4.238610e-16,-4.869300e+05
3.214160e+06,-3.904570e-16,-4.889430e+05
3.229240e+06,-4.150970e-16,-4.909370e+05
3.244280e+06,-3.947730e-16,-4.929260e+05
3.259280e+06,-4.165490e-16,-4.949080e+05
3.274240e+06,-3.895110e-16,-4.968850e+05
3.289170e+06,-4.162100e-16,-4.988540e+05
3.304080e+06,-3.916510e-16,-5.008230e+05
3.318960e+06,-4.163340e-16,-5.027870e+05
3.333790e+06,-3.980020e-16,-5.047480e+05
3.348530e+06,-4.228490e-16,-5.067140e+05
3.363270e+06,-4.006380e-16,-5.086780e+05
3.377980e+06,-4.247750e-16,-5.106420e+05
3.392660e+06,-4.032760e-16,-5.126060e+05
3.407340e+06,-4.222020e-16,-5.145700e+05
3.421980e+06,-4.061870e-16,-5.165330e+05
3.436590e+06,-4.224990e-16,-5.184960e+05
3.451150e+06,-4.080650e-16,-5.204590e+05
3.465680e+06,-4.269340e-16,-5.224250e+05
3.480170e+06,-4.141800e-16,-5.243930e+05
3.494620e+06,-4.310320e-16,-5.263600e+05
3.509040e+06,-4.071230e-16,-5.283250e+05
3.523420e+06,-4.263490e-16,-5.302620e+05
3.537770e+06,-4.118510e-16,-5.321960e+05
3.552100e+06,-4.306280e-16,-5.341310e+05
3.566410e+06,-4.089120e-16,-5.360660e+05
3.580680e+06,-4.302720e-16,-5.380000e+05
3.594930e+06,-4.117740e-16,-5.399400e+05
3.609150e+06,-4.258570e-16,-5.418790e+05
3.623350e+06,-4.143710e-16,-5.438180e+05
3.637510e+06,-4.300580e-16,-5.457570e+05
3.651620e+06,-4.113540e-16,-5.476910e+05
3.665680e+06,-4.306680e-16,-5.496210e+05
3.679700e+06,-4.220210e-16,-5.515510e+05
3.693650e+06,-4.337980e-16,-5.534860e+05
3.707570e+06,-4.298290e-16,-5.554250e+05
3.721450e+06,-4.360400e-16,-5.573650e+05
3.735280e+06,-4.319170e-16,-5.593060e+05
3.749070e+06,-4.382540e-16,-5.612470e+05
3.762790e+06,-4.766620e-16,-5.631790e+05
3.776470e+06,-4.925850e-16,-5.651090e+05
3.790100e+06,-4.914530e-16,-5.670370e+05
3.803660e+06,-4.945360e-16,-5.689690e+05
3.817150e+06,-4.983350e-16,-5.708960e+05
3.830570e+06,-5.013520e-16,-5.728140e+05
3.843930e+06,-5.069920e-16,-5.747280e+05
3.857250e+06,-5.098410e-16,-5.766360e+05
3.870520e+06,-5.074560e-16,-5.785380e+05
3.883710e+06,-5.193420e-16,-5.804410e+05
3.896840e+06,-5.473010e-16,-5.823380e+05
3.909890e+06,-5.410400e-16,-5.841950e+05
3.922870e+06,-5.444180e-16,-5.860240e+05
3.935790e+06,-5.479480e-16,-5.878330e+05
3.948650e+06,-5.481130e-16,-5.896250e+05
3.961470e+06,-5.517740e-16,-5.913970e+05
3.974230e+06,-5.537400e-16,-5.931480e+05
3.986930e+06,-5.515910e-16,-5.948730e+05
3.999580e+06,-5.528990e-16,-5.965740e+05
4.012170e+06,-5.583330e-16,-5.982520e+05
4.024710e+06,-5.572100e-16,-5.999100e+05
4.037200e+06,-5.664740e-16,-6.015520e+05
4.049640e+06,-5.630910e-16,-6.031770e+05
4.062020e+06,-5.677430e-16,-6.047870e+05
4.074360e+06,-5.756920e-16,-6.063840e+05
4.086630e+06,-5.719680e-16,-6.079710e+05
4.098870e+06,-5.710670e-16,-6.095500e+05
4.111040e+06,-5.720730e-16,-6.111240e+05
4.123160e+06,-5.836290e-16,-6.126950e+05
4.135230e+06,-5.735260e-16,-6.142640e+05
4.147230e+06,-5.760860e-16,-6.158330e+05
4.159170e+06,-5.801950e-16,-6.174010e+05
4.171020e+06,-5.746300e-16,-6.189710e+05
4.182800e+06,-5.791580e-16,-6.205440e+05
4.194490e+06,-5.748270e-16,-6.221240e+05
4.206090e+06,-5.804730e-16,-6.237090e+05
4.217620e+06,-5.662880e-16,-6.252970e+05
4.229060e+06,-5.973230e-16,-6.268850e+05
4.240420e+06,-5.784300e-16,-6.284630e+05
4.251690e+06,-5.855440e-16,-6.300330e+05
4.262880e+06,-5.880900e-16,-6.316000e+05
4.273990e+06,-5.958030e-16,-6.331540e+05
4.285040e+06,-5.958590e-16,-6.346920e+05
4.296020e+06,-6.066890e-16,-6.362100e+05
4.306930e+06,-6.002710e-16,-6.377040e+05
4.317770e+06,-6.115020e-16,-6.391700e+05
4.328540e+06,-6.157130e-16,-6.406040e+05
4.339240e+06,-6.285600e-16,-6.420050e+05
4.349860e+06,-6.229050e-16,-6.433710e+05
4.360410e+06,-6.370890e-16,-6.447020e+05
4.370880e+06,-6.344840e-16,-6.459990e+05
4.381270e+06,-6.415910e-16,-6.472630e+05
4.391570e+06,-6.560600e-16,-6.484990e+05
4.401790e+06,-6.563130e-16,-6.497100e+05
4.411940e+06,-6.540460e-16,-6.509010e+05
4.422000e+06,-6.622250e-16,-6.520750e+05
4.431990e+06,-6.699340e-16,-6.532370e+05
4.441890e+06,-6.763140e-16,-6.543830e+05
4.451720e+06,-6.857000e-16,-6.555260e+05
4.461470e+06,-6.787380e-16,-6.566620e+05
4.471140e+06,-6.879160e-16,-6.577870e+05
4.480740e+06,-6.991390e-16,-6.589130e+05
4.490270e+06,-7.033130e-16,-6.600320e+05
4.499750e+06,-7.001400e-16,-6.611470e+05
4.509170e+06,-7.109110e-16,-6.622570e+05
4.518520e+06,-7.070210e-16,-6.633640e+05
4.527810e+06,-6.753620e-16,-6.644630e+05
4.537040e+06,-6.733510e-16,-6.655580e+05
4.546210e+06,-6.788040e-16,-6.666480e+05
4.555330e+06,-6.765250e-16,-6.677350e+05
4.564380e+06,-6.899700e-16,-6.688190e+05
4.573360e+06,-6.865080e-16,-6.699000e+05
4.582290e+06,-7.033910e-16,-6.709780e+05
4.591150e+06,-7.001580e-16,-6.720530e+05
4.599940e+06,-7.174400e-16,-6.731250e+05
4.608660e+06,-6.977420e-16,-6.741960e+05
4.617300e+06,-7.220570e-16,-6.752640e+05
4.625860e+06,-7.150940e-16,-6.763290e+05
4.634320e+06,-8.365370e-16,-6.773670e+05
4.642630e+06,-8.381810e-16,-6.783600e+05
4.650700e+06,-9.511620e-16,-6.793170e+05
4.658510e+06,-9.796660e-16,-6.802280e+05
4.666160e+06,-1.001810e-15,-6.811370e+05
4.673670e+06,-9.918530e-16,-6.820350e+05
4.681050e+06,-1.038370e-15,-6.829160e+05
4.688320e+06,-1.025740e-15,-6.837720e+05
4.695470e+06,-1.036570e-15,-6.845960e+05
4.702520e+06,-1.049620e-15,-6.853780e+05
4.709450e+06,-1.081760e-15,-6.861090e+05
4.716280e+06,-1.079270e-15,-6.867830e+05
4.722990e+06,-1.114710e-15,-6.873920e+05
4.729590e+06,-1.128440e-15,-6.879340e+05
4.736080e+06,-1.158660e-15,-6.884100e+05
4.742450e+06,-1.181740e-15,-6.888250e+05
4.748720e+06,-1.214010e-15,-6.891870e+05
4.754860e+06,-1.186300e-15,-6.895060e+05
4.760920e+06,-1.245320e-15,-6.897900e+05
4.766870e+06,-1.221340e-15,-6.900490e+05
4.772700e+06,-1.291500e-15,-6.902870e+05
4.778440e+06,-1.291590e-15,-6.905110e+05
4.784050e+06,-1.290250e-15,-6.907240e+05
4.789560e+06,-1.305960e-15,-6.909280e+05
4.794940e+06,-1.318040e-15,-6.911260e+05
4.800210e+06,-1.322370e-15,-6.913170e+05
4.805380e+06,-1.351370e-15,-6.915040e+05
4.810430e+06,-1.366640e-15,-6.916850e+05
4.815370e+06,-1.364080e-15,-6.918610e+05
4.820220e+06,-1.395640e-15,-6.920310e+05
4.824980e+06,-1.402900e-15,-6.921950e+05
4.829640e+06,-1.416960e-15,-6.923530e+05
4.834220e+06,-1.443790e-15,-6.925030e+05
4.838720e+06,-1.443410e-15,-6.926450e+05
4.843150e+06,-1.451290e-15,-6.927780e+05
4.847490e+06,-1.457480e-15,-6.929010e+05
4.851770e+06,-1.462710e-15,-6.930130e+05
4.855980e+06,-1.471940e-15,-6.931120e+05
4.860120e+06,-1.471880e-15,-6.931980e+05
4.864190e+06,-1.479590e-15,-6.932680e+05
4.868200e+06,-1.536670e-15,-6.933230e+05
4.872050e+06,-1.521120e-15,-6.933610e+05
4.875880e+06,-1.549410e-15,-6.933800e+05
4.879630e+06,-1.554690e-15,-6.933800e+05
4.883330e+06,-1.561610e-15,-6.933590e+05
4.886970e+06,-1.582900e-15,-6.933180e+05
4.890550e+06,-1.602420e-15,-6.932550e+05
4.894070e+06,-1.586990e-15,-6.931710e+05
4.897530e+06,-1.610810e-15,-6.930670e+05
4.900940e+06,-1.620680e-15,-6.929440e+05
4.904290e+06,-1.604100e-15,-6.928000e+05
4.803540e+06,-5.715200e-16,-6.920000e+05
4.808900e+06,-2.355600e-16,-6.916970e+05
4.814150e+06,-2.075940e-16,-6.913830e+05
4.819340e+06,-6.446720e-17,-6.910600e+05
4.823800e+06,9.919250e-16,-6.907410e+05
4.827700e+06,8.111280e-16,-6.904380e+05
4.831460e+06,7.040470e-16,-6.901300e+05
4.835100e+06,6.296220e-16,-6.898170e+05
4.838530e+06,1.135430e-15,-6.895060e+05
4.841810e+06,9.650140e-16,-6.891920e+05
4.845010e+06,8.936220e-16,-6.888760e+05
4.848160e+06,8.685960e-16,-6.885560e+05
4.851250e+06,8.321540e-16,-6.882320e+05
4.854280e+06,8.528040e-16,-6.879040e+05
4.857280e+06,8.966500e-16,-6.875730e+05
4.830760e+06,9.531920e-16,-6.493420e+05
4.834600e+06,-2.959420e-16,-6.493770e+05
4.808370e+06,1.112890e-15,-6.494060e+05
4.812740e+06,-1.551790e-16,-6.493420e+05
4.816360e+06,-3.333790e-16,-6.492870e+05
4.819450e+06,-4.758800e-16,-6.491810e+05
4.759170e+06,-1.129910e-15,-6.489510e+05
4.764620e+06,-1.096240e-15,-6.487870e+05
4.769450e+06,-5.902780e-16,-6.486230e+05
4.773500e+06,-1.190020e-15,-6.484760e+05
4.777330e+06,-1.320480e-15,-6.483310e+05
4.781010e+06,-1.467030e-15,-6.481850e+05
4.784530e+06,-1.597230e-15,-6.480430e+05
4.787970e+06,-1.697630e-15,-6.479020e+05
4.791290e+06,-1.828790e-15,-6.477590e+05
4.794310e+06,-1.888700e-15,-6.476150e+05
4.797040e+06,-1.921170e-15,-6.474670e+05
4.799660e+06,-1.898530e-15,-6.473180e+05
4.802230e+06,-1.884890e-15,-6.471680e+05
4.804750e+06,-1.885450e-15,-6.470170e+05
4.807170e+06,-1.887790e-15,-6.468640e+05
4.809520e+06,-1.851920e-15,-6.467100e+05
4.811820e+06,-1.842250e-15,-6.465550e+05
4.814080e+06,-1.827880e-15,-6.463990e+05
4.816310e+06,-1.867540e-15,-6.462400e+05
4.818500e+06,-1.867280e-15,-6.460720e+05
4.820640e+06,-1.937920e-15,-6.459000e+05
4.822750e+06,-1.950130e-15,-6.457220e+05
4.824830e+06,-1.949700e-15,-6.455430e+05
4.826870e+06,-1.957880e-15,-6.453630e+05
4.769540e+06,-1.121070e-15,-6.462240e+05
4.773010e+06,1.004150e-15,-6.460250e+05
4.776150e+06,8.380750e-16,-6.458200e+05
4.779200e+06,7.289030e-16,-6.456170e+05
4.782040e+06,6.752030e-16,-6.454200e+05
4.784790e+06,5.959010e-16,-6.452250e+05
4.787510e+06,4.970760e-16,-6.450300e+05
4.790170e+06,3.961120e-16,-6.448340e+05
4.792740e+06,3.117290e-16,-6.446390e+05
4.795250e+06,2.348920e-16,-6.444450e+05
4.797720e+06,1.567750e-16,-6.442500e+05
4.800150e+06,9.137540e-17,-6.440560e+05
4.706350e+06,2.185930e-15,-6.446920e+05
4.681550e+06,2.537920e-15,-6.079610e+05
4.686570e+06,1.709460e-15,-6.089870e+05
4.690380e+06,1.254600e-15,-6.093390e+05
4.693550e+06,1.112940e-15,-6.096550e+05
4.696620e+06,1.018710e-15,-6.099230e+05
4.699600e+06,9.784310e-16,-6.101400e+05
4.702500e+06,9.393610e-16,-6.103310e+05
4.705260e+06,9.507800e-16,-6.104920e+05
4.707910e+06,1.025160e-15,-6.106240e+05
4.710510e+06,1.129160e-15,-6.107280e+05
4.713040e+06,1.210870e-15,-6.108040e+05
4.715510e+06,1.280880e-15,-6.108350e+05
4.717950e+06,1.375510e-15,-6.108350e+05
4.720330e+06,1.488900e-15,-6.108060e+05
4.722650e+06,1.562930e-15,-6.107490e+05
4.724900e+06,1.619010e-15,-6.106620e+05
4.727070e+06,1.691590e-15,-6.105430e+05
4.729150e+06,1.755250e-15,-6.103900e+05
4.708840e+06,3.079010e-15,-6.098530e+05
4.712240e+06,1.138240e-15,-6.095700e+05
4.714320e+06,4.313430e-16,-6.092470e+05
4.716240e+06,-1.249340e-16,-6.088980e+05
4.717980e+06,-5.704310e-16,-6.085280e+05
4.719620e+06,-9.138740e-16,-6.081430e+05
4.721200e+06,-1.160600e-15,-6.077430e+05
4.686140e+06,2.064860e-15,-6.062750e+05
4.689820e+06,3.239730e-16,-6.058230e+05
4.667620e+06,1.987610e-15,-6.055230e+05
4.670700e+06,1.339030e-15,-6.052910e+05
4.673590e+06,9.689650e-16,-6.050590e+05
4.676300e+06,7.997220e-16,-6.048300e+05
4.678890e+06,7.322330e-16,-6.046040e+05
4.659450e+06,8.336050e-16,-6.049440e+05
4.640400e+06,3.366130e-16,-6.045980e+05
4.643270e+06,-2.816490e-16,-6.043170e+05
4.645880e+06,-8.864960e-16,-6.040450e+05
4.648300e+06,-1.142630e-15,-6.037750e+05
4.650670e+06,-1.369920e-15,-6.035060e+05
4.652990e+06,-1.531100e-15,-6.032370e+05
4.655180e+06,-1.664410e-15,-6.029680e+05
4.634050e+06,1.166640e-15,-6.026050e+05
4.636450e+06,5.162260e-16,-6.023450e+05
4.638720e+06,4.089750e-16,-6.020990e+05
4.640900e+06,3.901310e-16,-6.018540e+05
4.643040e+06,4.050950e-16,-6.016110e+05
4.645110e+06,5.114340e-16,-6.013690e+05
4.647110e+06,7.247440e-16,-6.011280e+05
4.649020e+06,9.311150e-16,-6.008890e+05
4.650840e+06,1.113250e-15,-6.006510e+05
4.596970e+06,-1.183080e-15,-6.009590e+05
4.600430e+06,2.470940e-17,-6.006780e+05
4.603040e+06,-7.144320e-16,-6.004180e+05
4.605430e+06,-1.214820e-15,-6.001600e+05
4.607630e+06,-1.494080e-15,-5.999110e+05
4.609730e+06,-1.627620e-15,-5.996670e+05
4.595000e+06,2.646300e-16,-5.766480e+05
4.597640e+06,-1.928190e-16,-5.770630e+05
4.600100e+06,-4.462770e-16,-5.774230e+05
4.602530e+06,-5.311420e-16,-5.777810e+05
4.604930e+06,-5.336870e-16,-5.781320e+05
4.559450e+06,-1.208480e-15,-5.792170e+05
4.562510e+06,-2.695360e-16,-5.793960e+05
4.564860e+06,-4.746930e-16,-5.793090e+05
4.567030e+06,-7.744280e-16,-5.791900e+05
4.569070e+06,-9.164590e-16,-5.790630e+05
4.571080e+06,-1.063530e-15,-5.789130e+05
4.573060e+06,-1.180150e-15,-5.787640e+05
4.575030e+06,-1.286620e-15,-5.786160e+05
4.576990e+06,-1.368610e-15,-5.784680e+05
4.578940e+06,-1.435680e-15,-5.783220e+05
4.580850e+06,-1.481630e-15,-5.781760e+05
4.582750e+06,-1.530810e-15,-5.780320e+05
4.584590e+06,-1.572080e-15,-5.778890e+05
4.586360e+06,-1.609380e-15,-5.777480e+05
4.588010e+06,-1.642470e-15,-5.776090e+05
4.589580e+06,-1.682350e-15,-5.774730e+05
4.591090e+06,-1.714580e-15,-5.773380e+05
4.572150e+06,7.730940e-16,-5.771730e+05
4.574070e+06,3.906940e-16,-5.770370e+05
4.575710e+06,3.830840e-16,-5.769090e+05
4.549380e+06,3.585940e-16,-5.748000e+05
4.555620e+06,-2.486780e-16,-5.768340e+05
4.530090e+06,3.727330e-16,-5.770800e+05
4.536320e+06,-2.487020e-16,-5.774200e+05
4.538390e+06,-3.430460e-16,-5.772870e+05
4.540230e+06,-4.463720e-16,-5.771550e+05
4.542020e+06,-4.979500e-16,-5.770250e+05
4.543800e+06,-5.615820e-16,-5.768960e+05
4.545480e+06,-5.751690e-16,-5.767680e+05
4.547130e+06,-5.652810e-16,-5.766420e+05
4.548720e+06,-5.492730e-16,-5.765170e+05
4.550230e+06,-4.871860e-16,-5.763930e+05
4.551690e+06,-3.880080e-16,-5.762690e+05
4.553060e+06,-2.484020e-16,-5.761480e+05
4.532240e+06,4.156350e-16,-5.747900e+05
4.536280e+06,2.788530e-16,-5.760340e+05
4.515640e+06,8.301540e-16,-5.765020e+05
4.519570e+06,-5.540810e-17,-5.764990e+05
4.501740e+06,1.246530e-15,-5.763660e+05
4.503590e+06,2.186490e-16,-5.762430e+05
4.505330e+06,5.083510e-17,-5.761250e+05
4.506980e+06,-6.789080e-17,-5.760080e+05
4.508650e+06,-1.338000e-16,-5.758910e+05
4.466510e+06,1.917620e-16,-5.719800e+05
4.475380e+06,-2.587840e-16,-5.741050e+05
4.480380e+06,-5.259890e-16,-5.757310e+05
4.482020e+06,-4.293000e-16,-5.756180e+05
4.444960e+06,-8.319690e-16,-5.759790e+05
4.447540e+06,-6.271120e-16,-5.758480e+05
4.449990e+06,2.089090e-16,-5.757200e+05
4.452260e+06,3.442790e-16,-5.755990e+05
4.454390e+06,3.832830e-16,-5.754780e+05
4.456500e+06,4.137210e-16,-5.753580e+05
4.458470e+06,5.291830e-16,-5.752400e+05
4.460260e+06,6.205270e-16,-5.751250e+05
4.462010e+06,7.532340e-16,-5.750110e+05
4.463720e+06,9.016870e-16,-5.748990e+05
4.465390e+06,1.044530e-15,-5.747860e+05
4.467010e+06,1.162020e-15,-5.746750e+05
4.468610e+06,1.241670e-15,-5.745640e+05
4.470140e+06,1.317820e-15,-5.744470e+05
4.471590e+06,1.385910e-15,-5.743320e+05
4.472930e+06,1.451490e-15,-5.742160e+05
4.474190e+06,1.517570e-15,-5.740970e+05
4.475380e+06,1.584040e-15,-5.739810e+05
4.476480e+06,1.653570e-15,-5.738660e+05
4.477500e+06,1.721890e-15,-5.737540e+05
4.478420e+06,1.787350e-15,-5.736440e+05
4.479280e+06,1.843300e-15,-5.735360e+05
4.480080e+06,1.905610e-15,-5.734300e+05
4.480830e+06,1.959990e-15,-5.733250e+05
4.481550e+06,2.011650e-15,-5.732220e+05
4.482250e+06,2.061250e-15,-5.731190e+05
4.482940e+06,2.107500e-15,-5.730170e+05
4.483610e+06,2.148290e-15,-5.729170e+05
4.484270e+06,2.190400e-15,-5.728170e+05
4.484920e+06,2.229620e-15,-5.727170e+05
4.485500e+06,2.275640e-15,-5.726180e+05
4.486110e+06,2.303450e-15,-5.725210e+05
4.486670e+06,2.334200e-15,-5.724240e+05
4.440980e+06,1.258890e-15,-5.681100e+05
4.425280e+06,1.981820e-15,-5.689360e+05
4.433260e+06,1.480570e-15,-5.710730e+05
4.439440e+06,-3.572770e-16,-5.728360e+05
4.440790e+06,-3.573230e-16,-5.727360e+05
4.441960e+06,-3.246690e-16,-5.726330e+05
4.443180e+06,-4.352830e-16,-5.725310e+05
4.444380e+06,-5.374460e-16,-5.724300e+05
4.445520e+06,-5.714330e-16,-5.723300e+05
4.446670e+06,-6.103020e-16,-5.722310e+05
4.447800e+06,-6.367940e-16,-5.721320e+05
4.448880e+06,-6.626530e-16,-5.720350e+05
4.449910e+06,-6.814900e-16,-5.719390e+05
4.450900e+06,-6.906130e-16,-5.718440e+05
4.451840e+06,-7.054770e-16,-5.717510e+05
4.452710e+06,-7.110060e-16,-5.716590e+05
4.453560e+06,-7.248040e-16,-5.715670e+05
4.454350e+06,-7.292470e-16,-5.714760e+05
4.455070e+06,-7.326490e-16,-5.713870e+05
4.435460e+06,-1.953840e-16,-5.701340e+05
4.438880e+06,-9.873040e-17,-5.712940e+05
4.439770e+06,-9.307140e-18,-5.712070e+05
4.440610e+06,-1.602690e-17,-5.711220e+05
4.441410e+06,2.211860e-17,-5.710380e+05
4.442180e+06,1.062500e-16,-5.709560e+05
4.442940e+06,1.757790e-16,-5.708740e+05
4.443690e+06,2.601010e-16,-5.707930e+05
4.444420e+06,3.336440e-16,-5.707130e+05
4.445140e+06,4.060400e-16,-5.706330e+05
4.420610e+06,6.548010e-16,-5.699450e+05
4.397610e+06,9.154470e-16,-5.681730e+05
4.404820e+06,9.538740e-17,-5.703820e+05
4.407290e+06,-2.932810e-16,-5.711460e+05
4.408430e+06,-8.506170e-17,-5.710580e+05
4.390300e+06,9.307930e-16,-5.714920e+05
4.372920e+06,1.622670e-15,-5.713840e+05
