Roof_Displacement_m,Base_Shear_N,Pseudo_Time
0.140000,7874186.000000,7873980.000000
0.140700,7892720.000000,7892670.000000
0.141400,7907942.000000,7907930.000000
0.142100,7930748.000000,7930670.000000
0.142800,7931368.000000,7931340.000000
0.143500,7950338.000000,7950320.000000
0.144200,7965214.000000,7965110.000000
0.144900,7987942.000000,7987940.000000
0.145600,8002334.000000,8002330.000000
0.146300,7978580.000000,7978630.000000
0.147000,7955278.000000,7955230.000000
0.147700,7960742.000000,7960730.000000
0.148400,7971300.000000,7971300.000000
0.149100,7993386.000000,7993320.000000
0.149800,8009000.000000,8009000.000000
0.150500,8031812.000000,8031800.000000
0.151200,8054460.000000,8054440.000000
0.151900,8069560.000000,8069560.000000
0.152600,8080728.000000,8080730.000000
0.153300,8098024.000000,8098020.000000
0.154000,8111562.000000,8111370.000000
0.154700,8130428.000000,8130420.000000
0.155400,8138374.000000,8138370.000000
0.156100,8156266.000000,8156260.000000
0.156800,8175286.000000,8175280.000000
0.157500,8196588.000000,8196590.000000
0.158200,8210862.000000,8210860.000000
0.158900,8224170.000000,8224170.000000
0.159600,8244212.000000,8244200.000000
0.160300,8263404.000000,8263400.000000
0.161000,8276682.000000,8276680.000000
0.161700,8273608.000000,8273590.000000
0.162400,8271988.000000,8271970.000000
0.163100,8222784.000000,8222560.000000
0.163800,7978890.000000,7978890.000000
0.164500,7825588.000000,7825740.000000
0.165200,7852912.000000,7852920.000000
0.165900,7883376.000000,7883430.000000
0.166600,7913260.000000,7913280.000000
0.167300,7942098.000000,7942100.000000
0.168000,7970018.000000,7970020.000000
0.168700,7997084.000000,7997080.000000
0.169400,8022900.000000,8022900.000000
0.170100,8048450.000000,8048440.000000
0.170800,8073578.000000,8073560.000000
0.171500,8098310.000000,8098300.000000
0.172200,8122478.000000,8122470.000000
0.172900,8134824.000000,8134820.000000
0.173600,8155550.000000,8155530.000000
0.174300,8164556.000000,8164550.000000
0.175000,8183304.000000,8183230.000000
0.175700,8202504.000000,8202440.000000
0.176400,8223622.000000,8223560.000000
0.177100,8244434.000000,8244380.000000
0.177800,8252872.000000,8252880.000000
0.178500,8269200.000000,8269240.000000
0.179200,8284964.000000,8284970.000000
0.179900,8304984.000000,8304980.000000
0.180600,8324988.000000,8324970.000000
0.181300,8337800.000000,8337800.000000
0.182000,8354800.000000,8354800.000000
0.182700,8370668.000000,8370670.000000
0.183400,8383310.000000,8383310.000000
0.184100,8399388.000000,8399390.000000
0.184800,8415118.000000,8415120.000000
0.185500,8421158.000000,8421160.000000
0.186200,8433260.000000,8433260.000000
0.186900,8444434.000000,8444430.000000
0.187600,8464266.000000,8464270.000000
0.188300,8483744.000000,8483740.000000
0.189000,8502974.000000,8502970.000000
0.189700,8521988.000000,8521990.000000
0.190400,8532480.000000,8532470.000000
0.191100,8544312.000000,8544300.000000
0.191800,8543848.000000,8543850.000000
0.192500,8546398.000000,8546390.000000
0.193200,8539092.000000,8539100.000000
0.193900,8540052.000000,8540050.000000
0.194600,8549050.000000,8549080.000000
0.195300,8568780.000000,8568780.000000
0.196000,8576298.000000,8576300.000000
0.196700,8581216.000000,8581210.000000
0.197400,8597224.000000,8597210.000000
0.198100,8613402.000000,8613400.000000
0.198800,8633370.000000,8633370.000000
0.199500,8653120.000000,8653120.000000
0.200200,8672626.000000,8672630.000000
0.200900,8691880.000000,8691880.000000
0.201600,8710986.000000,8710990.000000
0.202300,8717454.000000,8717460.000000
0.203000,8701472.000000,8701480.000000
0.203700,8688340.000000,8688360.000000
0.204400,8698556.000000,8698430.000000
0.205100,8718130.000000,8718110.000000
0.205800,8737604.000000,8737610.000000
0.206500,8757016.000000,8757020.000000
0.207200,8776234.000000,8776230.000000
0.207900,8795334.000000,8795340.000000
0.208600,8814476.000000,8814480.000000
0.209300,8833430.000000,8833430.000000
0.210000,8852234.000000,8852230.000000
0.210700,8864844.000000,8864840.000000
0.211400,8857126.000000,8857100.000000
0.212100,8768802.000000,8768680.000000
0.212800,8589552.000000,8589540.000000
0.213500,7803134.000000,7803140.000000
0.214200,7803268.000000,7803300.000000
0.214900,7837244.000000,7836920.000000
0.215600,7870798.000000,7870940.000000
0.216300,7904708.000000,7904670.000000
0.217000,7938308.000000,7938310.000000
0.217700,7971728.000000,7971730.000000
0.218400,8004850.000000,8004850.000000
0.219100,8036952.000000,8036950.000000
0.219800,8068122.000000,8068120.000000
0.220500,8098750.000000,8098750.000000
0.221200,8128988.000000,8128990.000000
0.221900,8159038.000000,8159060.000000
0.222600,8188814.000000,8188840.000000
0.223300,8218250.000000,8218220.000000
0.224000,8246354.000000,8246320.000000
0.224700,8273020.000000,8273000.000000
0.225400,8298712.000000,8298710.000000
0.226100,8323582.000000,8323580.000000
0.226800,8348336.000000,8348330.000000
0.227500,8364452.000000,8364460.000000
0.228200,8386702.000000,8386700.000000
0.228900,8405158.000000,8405160.000000
0.229600,8428766.000000,8428770.000000
0.230300,8451944.000000,8451950.000000
0.231000,8475000.000000,8475000.000000
0.231700,8493602.000000,8493610.000000
0.232400,8501738.000000,8501740.000000
0.233100,8509874.000000,8509870.000000
0.233800,8520208.000000,8520210.000000
0.234500,8530142.000000,8530140.000000
0.235200,8542590.000000,8542590.000000
0.235900,8553520.000000,8553520.000000
0.236600,8571574.000000,8571600.000000
0.237300,8587280.000000,8587280.000000
0.238000,8598720.000000,8598740.000000
0.238700,8610318.000000,8610320.000000
0.239400,8626144.000000,8626130.000000
0.240100,8648014.000000,8648020.000000
0.240800,8669860.000000,8669860.000000
0.241500,8691634.000000,8691630.000000
0.242200,8713444.000000,8713440.000000
0.242900,8734878.000000,8734880.000000
0.243600,8756596.000000,8756600.000000
0.244300,8778206.000000,8778200.000000
0.245000,8799484.000000,8799490.000000
0.245700,8820986.000000,8820980.000000
0.246400,8842468.000000,8842460.000000
0.247100,8863884.000000,8863880.000000
0.247800,8885274.000000,8885270.000000
0.248500,8906600.000000,8906600.000000
0.249200,8927904.000000,8927900.000000
0.249900,8902684.000000,8902670.000000
0.250600,8872636.000000,8872680.000000
0.251300,8848484.000000,8848540.000000
0.252000,8785954.000000,8785260.000000
0.252700,8665476.000000,8665600.000000
0.253400,8078528.000000,8076980.000000
0.254100,8067126.000000,8067100.000000
0.254800,8100704.000000,8098670.000000
0.255500,8130998.000000,8130980.000000
0.256200,8162694.000000,8162690.000000
0.256900,8193642.000000,8193650.000000
0.257600,8223740.000000,8223730.000000
0.258300,8253420.000000,8253420.000000
0.259000,8277686.000000,8277690.000000
0.259700,8306014.000000,8306030.000000
0.260400,8335006.000000,8335000.000000
0.261100,8363624.000000,8363630.000000
0.261800,8391250.000000,8391250.000000
0.262500,8417668.000000,8417690.000000
0.263200,8439008.000000,8439070.000000
0.263900,8464348.000000,8464370.000000
0.264600,8489466.000000,8489470.000000
0.265300,8509496.000000,8509510.000000
0.266000,8533736.000000,8533680.000000
0.266700,8558106.000000,8558100.000000
0.267400,8582088.000000,8582110.000000
0.268100,8591140.000000,8591170.000000
0.268800,8613488.000000,8613500.000000
0.269500,8625700.000000,8625710.000000
0.270200,8649272.000000,8649160.000000
0.270900,8672232.000000,8672210.000000
0.271600,8694984.000000,8694990.000000
0.272300,8717586.000000,8717590.000000
0.273000,8739986.000000,8739990.000000
0.273700,8762300.000000,8762300.000000
0.274400,8784486.000000,8784490.000000
0.275100,8783802.000000,8783940.000000
0.275800,8773058.000000,8773420.000000
0.276500,8766260.000000,8766280.000000
0.277200,8745352.000000,8744770.000000
0.277900,8759072.000000,8759820.000000
0.278600,8779762.000000,8779260.000000
0.279300,8768136.000000,8768180.000000
0.280000,8312424.000000,8312450.000000
0.280700,8215138.000000,8215140.000000
0.281400,8148422.000000,8148420.000000
0.282100,8177462.000000,8177460.000000
0.282800,8208034.000000,8208030.000000
0.283500,8237680.000000,8237680.000000
0.284200,8266882.000000,8266880.000000
0.284900,8295508.000000,8295510.000000
0.285600,8323726.000000,8323720.000000
0.286300,8339112.000000,8339110.000000
0.287000,8367022.000000,8366650.000000
0.287700,8387022.000000,8387030.000000
0.288400,8412806.000000,8412810.000000
0.289100,8431912.000000,8431930.000000
0.289800,8450514.000000,8450520.000000
0.290500,8469044.000000,8469040.000000
0.291200,8493126.000000,8493170.000000
0.291900,8517010.000000,8517010.000000
0.292600,8540180.000000,8540210.000000
0.293300,8551824.000000,8551820.000000
0.294000,8574638.000000,8574640.000000
0.294700,8587782.000000,8587780.000000
0.295400,8607130.000000,8607120.000000
0.296100,8625646.000000,8625650.000000
0.296800,8599508.000000,8599530.000000
0.297500,8295182.000000,8294030.000000
0.298200,8276944.000000,8276940.000000
0.298900,8206048.000000,8205430.000000
0.299600,8226836.000000,8226830.000000
0.300300,8255980.000000,8255980.000000
0.301000,8284294.000000,8284290.000000
0.301700,8311264.000000,8311270.000000
0.302400,8337300.000000,8337300.000000
0.303100,8362328.000000,8362330.000000
0.303800,8381854.000000,8381850.000000
0.304500,8404168.000000,8404170.000000
0.305200,8426476.000000,8424890.000000
0.305900,8448200.000000,8447870.000000
0.306600,8470416.000000,8470420.000000
0.307300,8492538.000000,8492540.000000
0.308000,8514464.000000,8514460.000000
0.308700,8497250.000000,8497240.000000
0.309400,8297510.000000,8297500.000000
0.310100,8268754.000000,8268790.000000
0.310800,8214818.000000,8214820.000000
0.311500,8240616.000000,8240570.000000
0.312200,8268486.000000,8268490.000000
0.312900,8294738.000000,8294740.000000
0.313600,8319600.000000,8319600.000000
0.314300,8316824.000000,8316820.000000
0.315000,8330966.000000,8330960.000000
0.315700,8346842.000000,8346840.000000
0.316400,8369038.000000,8369030.000000
0.317100,8391102.000000,8391100.000000
0.317800,8413052.000000,8413050.000000
0.318500,8434914.000000,8434910.000000
0.319200,8445148.000000,8445150.000000
0.319900,8456296.000000,8456290.000000
0.320600,8459846.000000,8459850.000000
0.321300,8460488.000000,8460490.000000
0.322000,8466000.000000,8466000.000000
0.322700,8473808.000000,8473800.000000
0.323400,8491842.000000,8491640.000000
0.324100,8509172.000000,8509170.000000
0.324800,8527056.000000,8524430.000000
0.325500,8544614.000000,8544530.000000
0.326200,8474832.000000,8474830.000000
0.326900,8227484.000000,8227480.000000
0.327600,8126364.000000,8126360.000000
0.328300,8151470.000000,8151470.000000
0.329000,8176882.000000,8177140.000000
0.329700,8201696.000000,8201690.000000
0.330400,8225194.000000,8225190.000000
0.331100,8248348.000000,8248350.000000
0.331800,8271056.000000,8271050.000000
0.332500,8293612.000000,8293610.000000
0.333200,8315694.000000,8315690.000000
0.333900,8327452.000000,8327450.000000
0.334600,8328978.000000,8328980.000000
0.335300,8350160.000000,8350110.000000
0.336000,8368036.000000,8368070.000000
0.336700,8385952.000000,8385950.000000
0.337400,8402362.000000,8402360.000000
0.338100,8416322.000000,8416320.000000
0.338800,8434398.000000,8434370.000000
0.339500,8452430.000000,8452440.000000
0.340200,8474236.000000,8474230.000000
0.340900,8473136.000000,8470970.000000
0.341600,8476664.000000,8476670.000000
0.342300,8491340.000000,8491290.000000
0.343000,8509762.000000,8509770.000000
0.343700,8510894.000000,8510930.000000
0.344400,8522376.000000,8522180.000000
0.345100,8540906.000000,8541410.000000
0.345800,8557264.000000,8557260.000000
0.346500,8573720.000000,8573720.000000
0.347200,8590540.000000,8590540.000000
0.347900,8606912.000000,8606910.000000
0.348600,8624578.000000,8624580.000000
0.349300,8632856.000000,8632860.000000
0.350000,8651532.000000,8651360.000000
0.350700,8664426.000000,8664430.000000
0.351400,8677570.000000,8677560.000000
0.352100,8695032.000000,8695040.000000
0.352800,8706052.000000,8706050.000000
0.353500,8724150.000000,8723960.000000
0.354200,8740780.000000,8740780.000000
0.354900,8750672.000000,8750640.000000
0.355600,8764850.000000,8764850.000000
0.356300,8747616.000000,8747610.000000
0.357000,8361418.000000,8361410.000000
0.357700,8261022.000000,8261020.000000
0.358400,8241722.000000,8241680.000000
0.359100,8268938.000000,8268930.000000
0.359800,8296222.000000,8296220.000000
0.360500,8322630.000000,8322630.000000
0.361200,8347866.000000,8347880.000000
0.361900,8372038.000000,8372040.000000
0.362600,8395386.000000,8395390.000000
0.363300,8418054.000000,8418060.000000
0.364000,8440150.000000,8440170.000000
0.364700,8462500.000000,8462330.000000
0.365400,8484094.000000,8484050.000000
0.366100,8505422.000000,8505410.000000
0.366800,8526552.000000,8526550.000000
0.367500,8539752.000000,8539350.000000
0.368200,8560906.000000,8560890.000000
0.368900,8582200.000000,8582200.000000
0.369600,8603314.000000,8603320.000000
0.370300,8624302.000000,8624300.000000
0.371000,8645068.000000,8645070.000000
0.371700,8665868.000000,8665870.000000
0.372400,8686630.000000,8686630.000000
0.373100,8677226.000000,8677220.000000
0.373800,8535922.000000,8535930.000000
0.374500,8398182.000000,8398180.000000
0.375200,8288182.000000,8287860.000000
0.375900,8307326.000000,8307320.000000
0.376600,8334264.000000,8334280.000000
0.377300,8359170.000000,8359180.000000
0.378000,8375000.000000,8374630.000000
0.378700,8397300.000000,8397280.000000
0.379400,8419412.000000,8419410.000000
0.380100,8441188.000000,8441190.000000
0.380800,8462818.000000,8462810.000000
0.381500,8476768.000000,8476050.000000
0.382200,8489944.000000,8489940.000000
0.382900,8511210.000000,8511150.000000
0.383600,8532192.000000,8532200.000000
0.384300,8553308.000000,8553290.000000
0.385000,8574326.000000,8574330.000000
0.385700,8595374.000000,8595340.000000
0.386400,8616326.000000,8616330.000000
0.387100,8637238.000000,8637240.000000
0.387800,8657998.000000,8658040.000000
0.388500,8670562.000000,8670560.000000
0.389200,8691438.000000,8691440.000000
0.389900,8712236.000000,8712250.000000
0.390600,8732706.000000,8732710.000000
0.391300,8753380.000000,8753380.000000
0.392000,8774000.000000,8774000.000000
0.392700,8795418.000000,8794390.000000
0.393400,8815102.000000,8815100.000000
0.394100,8813328.000000,8813330.000000
0.394800,8802242.000000,8802270.000000
0.395500,8808574.000000,8808830.000000
0.396200,8809262.000000,8809260.000000
0.396900,8826988.000000,8826420.000000
0.397600,8847958.000000,8847810.000000
0.398300,8868882.000000,8868880.000000
0.399000,8889660.000000,8889630.000000
0.399700,8902980.000000,8902980.000000
0.400400,8915598.000000,8915590.000000
0.401100,8933038.000000,8933030.000000
0.401800,8953950.000000,8953940.000000
0.402500,8971428.000000,8971430.000000
0.403200,8982784.000000,8982780.000000
0.403900,8998636.000000,8998630.000000
0.404600,9018146.000000,9018150.000000
0.405300,9031012.000000,9031010.000000
0.406000,9048482.000000,9048480.000000
0.406700,9066054.000000,9066040.000000
0.407400,9083594.000000,9083590.000000
0.408100,9104314.000000,9104330.000000
0.408800,9119188.000000,9119180.000000
0.409500,9137174.000000,9137170.000000
0.410200,9144450.000000,9144450.000000
0.410900,9154534.000000,9154540.000000
0.411600,9174982.000000,9174980.000000
0.412300,9195974.000000,9195970.000000
0.413000,9216792.000000,9216770.000000
0.413700,9237570.000000,9237550.000000
0.414400,9252294.000000,9252300.000000
0.415100,9266302.000000,9266290.000000
0.415800,9280674.000000,9280670.000000
0.416500,9296670.000000,9296670.000000
0.417200,9317426.000000,9317430.000000
0.417900,9338274.000000,9338270.000000
0.418600,9359058.000000,9359060.000000
0.419300,9379804.000000,9379800.000000
0.420000,9400294.000000,9400300.000000
0.420700,9420676.000000,9420670.000000
0.421400,9440852.000000,9440860.000000
0.422100,9461172.000000,9461170.000000
0.422800,9481366.000000,9481370.000000
0.423500,9501600.000000,9501600.000000
0.424200,9521872.000000,9521870.000000
0.424900,9542060.000000,9542060.000000
0.425600,9562264.000000,9562260.000000
0.426300,9582424.000000,9582440.000000
0.427000,9602586.000000,9602590.000000
0.427700,9622654.000000,9622650.000000
0.428400,9642788.000000,9642780.000000
0.429100,9662894.000000,9662900.000000
0.429800,9682964.000000,9682960.000000
0.430500,9702986.000000,9702990.000000
0.431200,9722986.000000,9723030.000000
0.431900,9742928.000000,9742930.000000
0.432600,9762946.000000,9762940.000000
0.433300,9782888.000000,9782890.000000
0.434000,9802876.000000,9802880.000000
0.434700,9822860.000000,9822850.000000
0.435400,9842776.000000,9842770.000000
0.436100,9862742.000000,9862740.000000
0.436800,9882706.000000,9882700.000000
0.437500,9902618.000000,9902640.000000
0.438200,9922514.000000,9922540.000000
0.438900,9942406.000000,9942400.000000
0.439600,9962254.000000,9962250.000000
0.440300,9982064.000000,9982080.000000
0.441000,10001892.000000,10001900.000000
0.441700,10021670.000000,10021700.000000
0.442400,10041448.000000,10041500.000000
0.443100,10061224.000000,10061200.000000
0.443800,10080994.000000,10081000.000000
0.444500,10100738.000000,10100700.000000
0.445200,10120494.000000,10120500.000000
0.445900,10140224.000000,10140200.000000
0.446600,10159942.000000,10159900.000000
0.447300,10179618.000000,10179600.000000
0.448000,10199254.000000,10199300.000000
0.448700,10218884.000000,10218900.000000
0.449400,10238480.000000,10238500.000000
0.450100,10254476.000000,10254400.000000
0.450800,10250174.000000,10250200.000000
0.451500,10232714.000000,10232700.000000
0.452200,9924224.000000,9924240.000000
0.452900,9352982.000000,9352990.000000
0.453600,8997278.000000,8997280.000000
0.454300,8976436.000000,8975920.000000
0.455000,8625678.000000,8625640.000000
0.455700,8652248.000000,8652230.000000
0.456400,8678726.000000,8678730.000000
0.457100,8705204.000000,8705210.000000
0.457800,8729202.000000,8729200.000000
0.458500,8755396.000000,8755390.000000
0.459200,8781820.000000,8781820.000000
0.459900,8808120.000000,8808130.000000
0.460600,8834302.000000,8834300.000000
0.461300,8860370.000000,8860370.000000
0.462000,8881202.000000,8881210.000000
0.462700,8904744.000000,8904740.000000
0.463400,8925858.000000,8925850.000000
0.464100,8949984.000000,8949980.000000
0.464800,8967336.000000,8967330.000000
0.465500,8989816.000000,8989810.000000
0.466200,9009228.000000,9009230.000000
0.466900,9031252.000000,9031250.000000
0.467600,9053538.000000,9053540.000000
0.468300,9077904.000000,9077900.000000
0.469000,9101646.000000,9101650.000000
0.469700,9125212.000000,9125210.000000
0.470400,9148688.000000,9148680.000000
0.471100,9161506.000000,9161510.000000
0.471800,9173940.000000,9173940.000000
0.472500,9185372.000000,9185370.000000
0.473200,9206656.000000,9206660.000000
0.473900,9225568.000000,9225570.000000
0.474600,9243992.000000,9243990.000000
0.475300,9265988.000000,9265990.000000
0.476000,9288110.000000,9288110.000000
0.476700,9309748.000000,9309750.000000
0.477400,9331412.000000,9331410.000000
0.478100,9352954.000000,9352950.000000
0.478800,9374282.000000,9374280.000000
0.479500,9385684.000000,9385680.000000
0.480200,9407558.000000,9407560.000000
0.480900,9428560.000000,9422770.000000
0.481600,9438066.000000,9437870.000000
0.482300,9451144.000000,9451140.000000
0.483000,9472742.000000,9472710.000000
0.483700,9493804.000000,9493810.000000
0.484400,9514896.000000,9514890.000000
0.485100,9535886.000000,9535890.000000
0.485800,9556970.000000,9556970.000000
0.486500,9578020.000000,9578020.000000
0.487200,9599036.000000,9599030.000000
0.487900,9614014.000000,9614010.000000
0.488600,9619488.000000,9619490.000000
0.489300,9628358.000000,9628360.000000
0.490000,9583470.000000,9584180.000000
0.490700,8752966.000000,8752960.000000
0.491400,8725800.000000,8725780.000000
0.492100,8747812.000000,8742860.000000
0.492800,8769352.000000,8769430.000000
0.493500,8794974.000000,8794820.000000
0.494200,8820420.000000,8820380.000000
0.494900,8846970.000000,8845760.000000
0.495600,8871646.000000,8871510.000000
0.496300,8897054.000000,8897050.000000
0.497000,8922518.000000,8922520.000000
0.497700,8947820.000000,8947820.000000
0.498400,8972996.000000,8973000.000000
0.499100,8998038.000000,8998040.000000
0.499800,9023036.000000,9023040.000000
0.500500,9047974.000000,9047970.000000
0.501200,9072774.000000,9072770.000000
0.501900,9097528.000000,9097530.000000
0.502600,9122076.000000,9122080.000000
0.503300,9146378.000000,9146380.000000
0.504000,9170486.000000,9170490.000000
0.504700,9194454.000000,9194450.000000
0.505400,9218252.000000,9218250.000000
0.506100,9241926.000000,9241930.000000
0.506800,9265232.000000,9265230.000000
0.507500,9287670.000000,9287670.000000
0.508200,9309810.000000,9309810.000000
0.508900,9325388.000000,9325390.000000
0.509600,9345664.000000,9345660.000000
0.510300,9361350.000000,9361350.000000
0.511000,9376296.000000,9376300.000000
0.511700,9397906.000000,9397910.000000
0.512400,9418884.000000,9418880.000000
