Time,Moment_My_N-m,Curvature_phi_y_rad/m
8.864040e+05,-7.406670e-17,-4.780810e+05
8.913270e+05,-7.440210e-17,-4.803020e+05
8.962470e+05,-7.491490e-17,-4.825210e+05
9.011630e+05,-7.513980e-17,-4.847390e+05
9.060590e+05,-7.357030e-17,-4.869150e+05
9.109480e+05,-7.417260e-17,-4.890780e+05
9.158320e+05,-7.465540e-17,-4.912430e+05
9.206950e+05,-7.482590e-17,-4.934020e+05
9.255240e+05,-7.570290e-17,-4.955720e+05
9.303260e+05,-7.985370e-17,-4.977460e+05
9.351190e+05,-8.008310e-17,-4.998880e+05
9.398990e+05,-8.073840e-17,-5.020370e+05
9.446760e+05,-8.075500e-17,-5.041840e+05
9.494400e+05,-8.123710e-17,-5.063360e+05
9.541950e+05,-8.173860e-17,-5.084970e+05
9.589390e+05,-8.196710e-17,-5.106630e+05
9.636770e+05,-8.179330e-17,-5.128270e+05
9.684080e+05,-8.181930e-17,-5.149920e+05
9.731300e+05,-8.170170e-17,-5.171580e+05
9.778450e+05,-8.200410e-17,-5.193220e+05
9.825500e+05,-8.238920e-17,-5.214830e+05
9.872320e+05,-8.155410e-17,-5.235930e+05
9.919060e+05,-8.184060e-17,-5.256850e+05
9.965610e+05,-7.794990e-17,-5.277150e+05
1.001210e+06,-7.850370e-17,-5.297140e+05
1.005840e+06,-7.864790e-17,-5.317130e+05
1.010450e+06,-7.932300e-17,-5.337030e+05
1.015050e+06,-7.976540e-17,-5.356960e+05
1.019640e+06,-7.988210e-17,-5.376920e+05
1.024230e+06,-7.996560e-17,-5.396880e+05
1.028810e+06,-8.027340e-17,-5.416820e+05
1.033370e+06,-8.167300e-17,-5.436780e+05
1.037930e+06,-8.220940e-17,-5.456730e+05
1.042470e+06,-8.265120e-17,-5.476660e+05
1.047010e+06,-8.293230e-17,-5.496590e+05
1.051540e+06,-8.311580e-17,-5.516500e+05
1.056070e+06,-8.284120e-17,-5.536410e+05
1.060600e+06,-8.075040e-17,-5.556280e+05
1.065090e+06,-8.052110e-17,-5.575150e+05
1.069590e+06,-8.080090e-17,-5.593950e+05
1.074070e+06,-8.102900e-17,-5.612750e+05
1.078560e+06,-8.080830e-17,-5.631530e+05
1.083040e+06,-8.097440e-17,-5.650310e+05
1.087510e+06,-8.118120e-17,-5.669100e+05
1.091980e+06,-8.093100e-17,-5.687890e+05
1.096420e+06,-7.945620e-17,-5.706280e+05
1.100830e+06,-8.096310e-17,-5.724590e+05
1.105220e+06,-8.162570e-17,-5.742930e+05
1.109600e+06,-8.285510e-17,-5.761300e+05
1.113970e+06,-8.345130e-17,-5.779780e+05
1.118320e+06,-8.422050e-17,-5.798300e+05
1.122670e+06,-8.454000e-17,-5.816820e+05
1.127020e+06,-8.462410e-17,-5.835300e+05
1.131360e+06,-8.465010e-17,-5.853770e+05
1.135680e+06,-8.502960e-17,-5.872240e+05
1.140010e+06,-8.480930e-17,-5.890680e+05
1.144330e+06,-8.504350e-17,-5.909090e+05
1.148640e+06,-8.524750e-17,-5.927480e+05
1.152940e+06,-8.549280e-17,-5.945870e+05
1.157240e+06,-8.539920e-17,-5.964170e+05
1.161530e+06,-8.532800e-17,-5.982420e+05
1.165800e+06,-8.553310e-17,-6.000680e+05
1.170070e+06,-8.603280e-17,-6.018940e+05
1.174340e+06,-8.578230e-17,-6.037180e+05
1.178590e+06,-8.471230e-17,-6.055370e+05
1.182830e+06,-8.553030e-17,-6.073190e+05
1.187050e+06,-8.572830e-17,-6.091130e+05
1.191260e+06,-8.578410e-17,-6.109090e+05
1.195470e+06,-8.598100e-17,-6.127050e+05
1.199670e+06,-8.652940e-17,-6.145000e+05
1.203860e+06,-8.644610e-17,-6.162940e+05
1.208050e+06,-9.531340e-17,-6.180750e+05
1.212230e+06,-9.549400e-17,-6.198510e+05
1.216400e+06,-9.567210e-17,-6.216270e+05
1.220570e+06,-9.585090e-17,-6.234020e+05
1.224730e+06,-9.969670e-17,-6.251780e+05
1.228890e+06,-1.027360e-16,-6.269520e+05
1.233040e+06,-1.049850e-16,-6.287260e+05
1.237190e+06,-1.061890e-16,-6.304990e+05
1.241330e+06,-1.077790e-16,-6.322700e+05
1.245460e+06,-1.091750e-16,-6.340390e+05
1.249580e+06,-1.070810e-16,-6.358060e+05
1.253690e+06,-9.574610e-17,-6.375660e+05
1.257780e+06,-8.922430e-17,-6.393180e+05
1.261870e+06,-8.424330e-17,-6.410660e+05
1.265950e+06,-8.115590e-17,-6.428080e+05
1.270020e+06,-7.906430e-17,-6.445490e+05
1.274090e+06,-7.768390e-17,-6.462890e+05
1.278150e+06,-7.645700e-17,-6.480280e+05
1.282210e+06,-7.635650e-17,-6.497670e+05
1.286260e+06,-7.483250e-17,-6.515030e+05
1.290300e+06,-7.901770e-17,-6.532390e+05
1.294340e+06,-7.821250e-17,-6.549630e+05
1.298380e+06,-7.762650e-17,-6.566860e+05
1.302400e+06,-7.726830e-17,-6.584080e+05
1.306430e+06,-7.618880e-17,-6.601310e+05
1.310440e+06,-7.619960e-17,-6.618530e+05
1.314450e+06,-7.602230e-17,-6.635810e+05
1.318450e+06,-7.577610e-17,-6.653100e+05
1.322440e+06,-7.592220e-17,-6.670380e+05
1.326430e+06,-7.592950e-17,-6.687660e+05
1.330410e+06,-7.640460e-17,-6.704940e+05
1.334380e+06,-7.654140e-17,-6.722220e+05
1.338350e+06,-7.656450e-17,-6.739480e+05
1.342310e+06,-7.631690e-17,-6.756630e+05
1.346250e+06,-7.611200e-17,-6.773700e+05
1.350180e+06,-7.622720e-17,-6.790750e+05
1.354100e+06,-8.044480e-17,-6.807780e+05
1.358010e+06,-8.408190e-17,-6.824800e+05
1.361920e+06,-8.571790e-17,-6.841810e+05
1.365820e+06,-8.718160e-17,-6.858800e+05
1.369710e+06,-8.836510e-17,-6.875730e+05
1.373580e+06,-8.226560e-17,-6.892170e+05
1.377450e+06,-8.371150e-17,-6.908360e+05
1.381310e+06,-8.431710e-17,-6.924550e+05
1.385160e+06,-8.478840e-17,-6.940740e+05
1.389010e+06,-8.602520e-17,-6.956920e+05
1.392850e+06,-8.579190e-17,-6.973090e+05
1.396680e+06,-8.708900e-17,-6.989260e+05
1.400510e+06,-8.719650e-17,-7.005480e+05
1.404330e+06,-8.782530e-17,-7.021700e+05
1.408140e+06,-8.793410e-17,-7.037890e+05
1.411950e+06,-8.815460e-17,-7.054060e+05
1.415750e+06,-8.843920e-17,-7.070210e+05
1.419550e+06,-8.872700e-17,-7.086350e+05
1.423340e+06,-8.962440e-17,-7.102510e+05
1.427120e+06,-8.906290e-17,-7.118680e+05
1.430900e+06,-8.982610e-17,-7.134840e+05
1.434670e+06,-9.051180e-17,-7.150980e+05
1.438440e+06,-9.054590e-17,-7.167120e+05
1.442200e+06,-9.006270e-17,-7.183260e+05
1.445950e+06,-9.012690e-17,-7.199380e+05
1.449700e+06,-9.075780e-17,-7.215480e+05
1.453440e+06,-9.065350e-17,-7.231560e+05
1.457180e+06,-9.024310e-17,-7.247580e+05
1.460910e+06,-9.094930e-17,-7.263580e+05
1.464630e+06,-9.082710e-17,-7.279580e+05
1.468340e+06,-8.566290e-17,-7.295390e+05
1.472040e+06,-8.758540e-17,-7.310710e+05
1.475720e+06,-8.866510e-17,-7.326080e+05
1.479400e+06,-8.953490e-17,-7.341440e+05
1.483080e+06,-8.941130e-17,-7.356790e+05
1.486740e+06,-8.961820e-17,-7.372140e+05
1.490400e+06,-8.996220e-17,-7.387400e+05
1.494050e+06,-9.006260e-17,-7.402650e+05
1.497690e+06,-9.022190e-17,-7.417890e+05
1.501330e+06,-9.076780e-17,-7.433130e+05
1.504950e+06,-9.117840e-17,-7.448360e+05
1.508580e+06,-9.122780e-17,-7.463560e+05
1.512190e+06,-9.171510e-17,-7.478740e+05
1.515800e+06,-9.157330e-17,-7.493890e+05
1.519400e+06,-9.163450e-17,-7.509040e+05
1.523000e+06,-9.166320e-17,-7.524190e+05
1.526590e+06,-9.185550e-17,-7.539300e+05
1.530170e+06,-9.201300e-17,-7.554340e+05
1.533740e+06,-9.223820e-17,-7.569400e+05
1.537300e+06,-9.260300e-17,-7.584470e+05
1.540860e+06,-9.307790e-17,-7.599570e+05
1.544410e+06,-9.260370e-17,-7.614670e+05
1.547950e+06,-9.335440e-17,-7.629760e+05
1.551490e+06,-9.274300e-17,-7.644840e+05
1.555020e+06,-9.348880e-17,-7.659920e+05
1.558540e+06,-9.356010e-17,-7.674990e+05
1.562060e+06,-9.380200e-17,-7.690050e+05
1.565570e+06,-9.420030e-17,-7.705110e+05
1.569070e+06,-9.431480e-17,-7.720160e+05
1.572560e+06,-9.462350e-17,-7.735190e+05
1.576050e+06,-9.431180e-17,-7.750230e+05
1.579520e+06,-9.524070e-17,-7.765290e+05
1.582990e+06,-9.627280e-17,-7.780370e+05
1.586450e+06,-9.634620e-17,-7.795450e+05
1.589900e+06,-9.701880e-17,-7.810530e+05
1.593350e+06,-9.720540e-17,-7.825600e+05
1.596780e+06,-9.671350e-17,-7.840660e+05
1.600210e+06,-9.660440e-17,-7.855720e+05
1.603630e+06,-9.752580e-17,-7.870760e+05
1.607030e+06,-9.854420e-17,-7.885800e+05
1.610430e+06,-9.889880e-17,-7.900830e+05
1.613820e+06,-9.878980e-17,-7.915850e+05
1.617200e+06,-9.900610e-17,-7.930830e+05
1.620580e+06,-9.918510e-17,-7.945760e+05
1.623940e+06,-9.911020e-17,-7.960670e+05
1.627290e+06,-9.939260e-17,-7.975530e+05
1.630630e+06,-9.955710e-17,-7.990370e+05
1.633960e+06,-1.002380e-16,-8.005200e+05
1.637280e+06,-1.002370e-16,-8.019930e+05
1.640590e+06,-1.003860e-16,-8.034640e+05
1.643880e+06,-1.004510e-16,-8.049350e+05
1.647170e+06,-1.017920e-16,-8.064040e+05
1.650440e+06,-1.022160e-16,-8.078720e+05
1.653700e+06,-1.022440e-16,-8.093370e+05
1.656960e+06,-1.026510e-16,-8.108000e+05
1.660200e+06,-1.023990e-16,-8.122600e+05
1.663430e+06,-1.030270e-16,-8.137170e+05
1.666650e+06,-1.036570e-16,-8.151690e+05
1.669860e+06,-1.041000e-16,-8.166170e+05
1.673060e+06,-1.045050e-16,-8.180590e+05
1.676240e+06,-1.064090e-16,-8.194970e+05
1.679410e+06,-1.075070e-16,-8.209310e+05
1.682580e+06,-1.080430e-16,-8.223590e+05
1.685730e+06,-1.086590e-16,-8.237780e+05
1.688870e+06,-1.098680e-16,-8.251900e+05
1.691990e+06,-1.099590e-16,-8.265940e+05
1.695100e+06,-1.101400e-16,-8.279900e+05
1.698210e+06,-1.110040e-16,-8.293750e+05
1.701300e+06,-1.057490e-16,-8.307490e+05
1.704370e+06,-1.020570e-16,-8.321090e+05
1.707440e+06,-1.004230e-16,-8.334610e+05
1.710500e+06,-9.920950e-17,-8.348010e+05
1.713540e+06,-9.936720e-17,-8.361290e+05
1.716570e+06,-9.851980e-17,-8.374450e+05
1.719590e+06,-9.836820e-17,-8.387500e+05
1.722590e+06,-9.766340e-17,-8.400380e+05
1.725580e+06,-8.811120e-17,-8.413190e+05
1.728550e+06,-8.303540e-17,-8.425910e+05
1.731520e+06,-8.183710e-17,-8.438520e+05
1.734470e+06,-8.029160e-17,-8.451040e+05
1.737410e+06,-7.924930e-17,-8.463480e+05
1.740340e+06,-7.826680e-17,-8.475830e+05
1.743250e+06,-7.814930e-17,-8.488110e+05
1.746150e+06,-7.744980e-17,-8.500320e+05
1.749040e+06,-7.732230e-17,-8.512470e+05
1.751920e+06,-7.688670e-17,-8.524560e+05
1.754780e+06,-7.606870e-17,-8.536580e+05
1.757630e+06,-7.638750e-17,-8.548570e+05
1.760470e+06,-7.568270e-17,-8.560510e+05
1.763300e+06,-7.595390e-17,-8.572420e+05
1.766110e+06,-7.614230e-17,-8.584300e+05
1.768920e+06,-7.591990e-17,-8.596140e+05
1.771710e+06,-7.597060e-17,-8.607950e+05
1.774490e+06,-7.529940e-17,-8.619690e+05
1.777260e+06,-7.528720e-17,-8.631400e+05
1.780020e+06,-7.502140e-17,-8.643070e+05
1.782770e+06,-7.518840e-17,-8.654730e+05
1.785510e+06,-7.505140e-17,-8.666350e+05
1.788240e+06,-7.519500e-17,-8.677950e+05
1.790960e+06,-7.470090e-17,-8.689520e+05
1.793660e+06,-7.495480e-17,-8.701070e+05
1.796360e+06,-7.532310e-17,-8.712600e+05
1.799040e+06,-7.496410e-17,-8.724100e+05
1.801710e+06,-7.617880e-17,-8.735580e+05
1.804370e+06,-7.632980e-17,-8.747050e+05
1.807020e+06,-7.723740e-17,-8.758500e+05
1.809660e+06,-7.662120e-17,-8.769920e+05
1.812280e+06,-7.674860e-17,-8.781320e+05
1.814890e+06,-8.910520e-17,-8.792600e+05
1.817480e+06,-8.925180e-17,-8.803550e+05
1.820060e+06,-9.006860e-17,-8.814480e+05
1.822630e+06,-9.056840e-17,-8.825380e+05
1.825180e+06,-8.991270e-17,-8.836260e+05
1.827720e+06,-9.112720e-17,-8.847140e+05
1.830230e+06,-9.254450e-17,-8.858090e+05
1.832730e+06,-9.235780e-17,-8.869010e+05
1.835220e+06,-9.354360e-17,-8.879910e+05
1.837690e+06,-9.378730e-17,-8.890790e+05
1.840150e+06,-9.415370e-17,-8.901650e+05
1.842590e+06,-9.454570e-17,-8.912480e+05
1.845010e+06,-9.549900e-17,-8.923290e+05
1.847410e+06,-1.055780e-16,-8.933700e+05
1.849790e+06,-1.064410e-16,-8.943850e+05
1.852150e+06,-1.069840e-16,-8.953940e+05
1.854490e+06,-1.098020e-16,-8.964060e+05
1.856790e+06,-1.107600e-16,-8.974250e+05
1.859070e+06,-1.113890e-16,-8.984370e+05
1.861330e+06,-1.121430e-16,-8.994380e+05
1.863570e+06,-1.132520e-16,-9.004260e+05
1.865790e+06,-1.138730e-16,-9.013980e+05
1.868000e+06,-1.149170e-16,-9.023530e+05
1.870180e+06,-1.155800e-16,-9.032850e+05
1.872340e+06,-1.168290e-16,-9.041930e+05
1.874490e+06,-1.153890e-16,-9.050740e+05
1.876610e+06,-1.160800e-16,-9.059210e+05
1.878710e+06,-1.175630e-16,-9.067370e+05
1.880790e+06,-1.188870e-16,-9.075180e+05
1.882850e+06,-1.189610e-16,-9.082620e+05
1.884890e+06,-1.198790e-16,-9.089700e+05
1.886910e+06,-1.208750e-16,-9.096400e+05
1.888910e+06,-1.230570e-16,-9.102740e+05
1.890890e+06,-1.229190e-16,-9.108730e+05
1.892840e+06,-1.232220e-16,-9.114410e+05
1.894780e+06,-1.229150e-16,-9.119810e+05
1.896700e+06,-1.247450e-16,-9.124960e+05
1.898600e+06,-1.250430e-16,-9.129900e+05
1.900480e+06,-1.251820e-16,-9.134660e+05
1.902350e+06,-1.257220e-16,-9.139260e+05
1.904190e+06,-1.250180e-16,-9.143750e+05
1.906020e+06,-1.261170e-16,-9.148140e+05
1.907840e+06,-1.265130e-16,-9.152450e+05
1.909630e+06,-1.271690e-16,-9.156690e+05
1.911410e+06,-1.279570e-16,-9.160880e+05
1.913180e+06,-1.287840e-16,-9.165030e+05
1.914930e+06,-1.282950e-16,-9.169140e+05
1.916670e+06,-1.292540e-16,-9.173220e+05
1.918390e+06,-1.296530e-16,-9.177280e+05
1.920100e+06,-1.287570e-16,-9.181310e+05
1.921790e+06,-1.300720e-16,-9.185320e+05
1.923480e+06,-1.288930e-16,-9.189310e+05
1.925120e+06,-1.312760e-16,-9.193380e+05
1.926750e+06,-1.313960e-16,-9.197440e+05
1.928370e+06,-1.322430e-16,-9.201490e+05
1.929980e+06,-1.333620e-16,-9.205520e+05
1.931570e+06,-1.339640e-16,-9.209540e+05
1.933160e+06,-1.338660e-16,-9.213530e+05
1.934730e+06,-1.343630e-16,-9.217500e+05
1.936250e+06,-1.354670e-16,-9.221640e+05
1.937750e+06,-1.358960e-16,-9.225750e+05
1.939240e+06,-1.364520e-16,-9.229860e+05
1.940720e+06,-1.354910e-16,-9.233950e+05
1.942190e+06,-1.375820e-16,-9.238010e+05
1.943650e+06,-1.370000e-16,-9.242050e+05
1.945100e+06,-1.377720e-16,-9.246070e+05
1.946540e+06,-1.379710e-16,-9.250060e+05
1.947980e+06,-1.378370e-16,-9.254040e+05
1.949400e+06,-1.394820e-16,-9.257990e+05
1.950820e+06,-1.402460e-16,-9.261910e+05
1.952230e+06,-1.401580e-16,-9.265820e+05
1.953630e+06,-1.419830e-16,-9.269700e+05
1.955020e+06,-1.399920e-16,-9.273560e+05
1.956400e+06,-1.418550e-16,-9.277400e+05
1.957770e+06,-1.412820e-16,-9.281220e+05
1.959130e+06,-1.421710e-16,-9.285020e+05
1.960490e+06,-1.427210e-16,-9.288790e+05
1.961840e+06,-1.424330e-16,-9.292550e+05
1.963170e+06,-1.326190e-16,-9.296280e+05
1.964500e+06,-1.448010e-16,-9.299980e+05
1.965820e+06,-1.436440e-16,-9.303670e+05
1.967130e+06,-1.443290e-16,-9.307340e+05
1.968430e+06,-1.440240e-16,-9.310990e+05
1.969730e+06,-1.451130e-16,-9.314620e+05
1.971010e+06,-1.449550e-16,-9.318230e+05
1.972290e+06,-1.447100e-16,-9.321820e+05
1.973550e+06,-1.461020e-16,-9.325390e+05
1.974810e+06,-1.458150e-16,-9.328950e+05
1.976060e+06,-1.466770e-16,-9.332480e+05
1.977300e+06,-1.456650e-16,-9.335990e+05
1.978530e+06,-1.457660e-16,-9.339490e+05
1.979750e+06,-1.469710e-16,-9.342970e+05
1.980960e+06,-1.480520e-16,-9.346430e+05
1.982170e+06,-1.486060e-16,-9.349870e+05
1.983360e+06,-1.480040e-16,-9.353290e+05
1.984540e+06,-1.496010e-16,-9.356700e+05
1.985720e+06,-1.492060e-16,-9.360090e+05
1.986880e+06,-1.489170e-16,-9.363460e+05
1.988030e+06,-1.504710e-16,-9.366810e+05
1.989170e+06,-1.500360e-16,-9.370140e+05
1.990310e+06,-1.489990e-16,-9.373460e+05
1.991430e+06,-1.504200e-16,-9.376760e+05
1.992540e+06,-1.513380e-16,-9.380040e+05
1.993640e+06,-1.522540e-16,-9.383310e+05
1.994720e+06,-1.526130e-16,-9.386550e+05
1.995800e+06,-1.529250e-16,-9.389780e+05
1.996860e+06,-1.525770e-16,-9.392990e+05
1.997910e+06,-1.537520e-16,-9.396180e+05
1.998950e+06,-1.543030e-16,-9.399340e+05
1.979000e+06,-1.404090e-16,-9.373650e+05
1.981350e+06,-2.248340e-16,-9.388130e+05
1.983550e+06,-2.589450e-16,-9.401850e+05
1.985130e+06,-2.563050e-16,-9.409590e+05
1.986300e+06,-2.664090e-16,-9.413060e+05
1.987470e+06,-2.623090e-16,-9.416510e+05
1.988620e+06,-2.580610e-16,-9.419940e+05
1.989770e+06,-2.528800e-16,-9.423360e+05
1.990910e+06,-2.491090e-16,-9.426760e+05
1.992040e+06,-2.445890e-16,-9.430140e+05
1.993160e+06,-2.415330e-16,-9.433510e+05
1.994270e+06,-2.386120e-16,-9.436870e+05
1.995360e+06,-2.369090e-16,-9.440210e+05
1.977350e+06,-1.272860e-16,-9.416890e+05
1.979500e+06,-2.324310e-16,-9.431250e+05
1.981520e+06,-2.704050e-16,-9.444550e+05
1.982810e+06,-3.048920e-16,-9.450340e+05
1.983900e+06,-3.357720e-16,-9.453650e+05
1.984970e+06,-3.508180e-16,-9.456940e+05
1.986030e+06,-3.620690e-16,-9.460220e+05
1.987020e+06,-3.842240e-16,-9.463670e+05
1.987890e+06,-3.837880e-16,-9.467290e+05
1.988750e+06,-3.926390e-16,-9.470920e+05
1.989590e+06,-4.001630e-16,-9.474530e+05
1.990430e+06,-4.076610e-16,-9.478140e+05
1.991220e+06,-4.327020e-16,-9.481760e+05
1.969340e+06,-3.886610e-16,-9.431910e+05
1.971960e+06,-3.919820e-16,-9.447160e+05
1.974450e+06,-3.739840e-16,-9.461910e+05
1.976590e+06,-3.298200e-16,-9.475660e+05
1.978370e+06,3.870070e-17,-9.489410e+05
1.979180e+06,1.992530e-16,-9.493160e+05
1.979920e+06,2.303260e-16,-9.496980e+05
1.980580e+06,3.059440e-16,-9.498930e+05
1.981170e+06,3.524470e-16,-9.498650e+05
1.981760e+06,3.879280e-16,-9.498350e+05
1.982300e+06,5.669210e-16,-9.497290e+05
1.982860e+06,4.464310e-16,-9.496410e+05
1.983390e+06,4.738760e-16,-9.496140e+05
1.963810e+06,1.703740e-16,-9.453220e+05
1.966350e+06,1.118740e-16,-9.468610e+05
1.968750e+06,7.537430e-17,-9.484370e+05
1.970790e+06,-1.403960e-16,-9.499510e+05
1.971460e+06,-5.812990e-16,-9.503130e+05
1.972020e+06,-6.518420e-16,-9.502810e+05
1.933340e+06,-6.189790e-16,-9.506690e+05
1.935020e+06,-5.894880e-16,-9.504970e+05
1.936640e+06,-5.285880e-16,-9.501920e+05
1.937950e+06,-3.069990e-16,-9.497610e+05
1.939040e+06,1.457630e-16,-9.492870e+05
1.940040e+06,4.349750e-16,-9.488020e+05
1.940760e+06,7.096690e-16,-9.483470e+05
1.941300e+06,7.999510e-16,-9.479210e+05
1.941800e+06,8.863220e-16,-9.474970e+05
1.942290e+06,9.640030e-16,-9.470740e+05
1.942760e+06,1.028160e-15,-9.466480e+05
1.929240e+06,1.000550e-15,-9.458380e+05
1.931100e+06,6.042850e-16,-9.471620e+05
1.931640e+06,4.839540e-16,-9.467300e+05
1.932140e+06,4.270030e-16,-9.462940e+05
1.932640e+06,3.810800e-16,-9.458560e+05
1.933140e+06,5.424770e-16,-9.454150e+05
1.933630e+06,5.203190e-16,-9.449720e+05
1.916340e+06,8.212750e-16,-8.897800e+05
1.917770e+06,3.453430e-16,-8.899120e+05
1.918800e+06,3.424710e-17,-8.899780e+05
1.919400e+06,-2.702160e-16,-8.899620e+05
1.919890e+06,-4.032070e-16,-8.897310e+05
1.920360e+06,-4.925770e-16,-8.894920e+05
1.920820e+06,-5.682180e-16,-8.892510e+05
