Time,Moment_My_N-m,Curvature_phi_y_rad/m
4.248670e+06,-5.635000e-17,-7.036320e+05
4.257880e+06,-5.038500e-17,-7.041380e+05
4.266980e+06,-4.973410e-17,-7.046410e+05
4.276010e+06,-4.857070e-17,-7.051450e+05
4.284940e+06,-4.697870e-17,-7.056470e+05
4.293790e+06,-4.670140e-17,-7.061480e+05
4.302570e+06,-4.426850e-17,-7.066470e+05
4.311280e+06,-4.353720e-17,-7.071430e+05
4.319910e+06,-4.386190e-17,-7.076360e+05
4.328470e+06,-4.094900e-17,-7.081260e+05
4.336970e+06,-4.370790e-17,-7.086120e+05
4.345390e+06,-4.391200e-17,-7.090940e+05
4.353710e+06,-4.090460e-17,-7.095770e+05
4.361990e+06,-4.102380e-17,-7.100510e+05
4.370200e+06,-4.050100e-17,-7.105210e+05
4.378340e+06,-3.528180e-17,-7.109870e+05
4.386420e+06,-3.669640e-17,-7.114480e+05
4.394420e+06,-3.877090e-17,-7.119050e+05
4.402360e+06,-3.634030e-17,-7.123570e+05
4.410230e+06,-3.208530e-17,-7.128060e+05
4.418020e+06,-2.921790e-17,-7.132510e+05
4.425740e+06,-3.428920e-17,-7.136910e+05
4.433380e+06,-2.122850e-17,-7.141280e+05
4.440940e+06,-2.984680e-17,-7.145620e+05
4.448420e+06,-3.389020e-17,-7.149920e+05
4.455740e+06,-2.514970e-17,-7.154250e+05
4.462970e+06,-2.658410e-17,-7.158560e+05
4.470090e+06,-2.475400e-17,-7.162820e+05
4.476990e+06,-1.866370e-17,-7.167200e+05
4.483800e+06,-2.928600e-17,-7.171480e+05
4.490480e+06,-5.026080e-17,-7.175710e+05
4.497040e+06,-8.762060e-17,-7.179840e+05
4.503480e+06,-9.876650e-17,-7.183850e+05
4.509740e+06,-1.542050e-16,-7.186840e+05
4.515950e+06,-1.390710e-16,-7.190310e+05
4.521950e+06,-1.388190e-16,-7.193750e+05
4.527840e+06,-1.603740e-16,-7.196810e+05
4.533580e+06,-1.578140e-16,-7.199480e+05
4.539190e+06,-1.759990e-16,-7.201690e+05
4.544660e+06,-1.806970e-16,-7.203380e+05
4.549990e+06,-1.997400e-16,-7.204520e+05
4.555190e+06,-2.237940e-16,-7.205100e+05
4.560260e+06,-2.435100e-16,-7.205140e+05
4.565210e+06,-2.821090e-16,-7.204690e+05
4.570040e+06,-3.065880e-16,-7.203800e+05
4.574760e+06,-3.119580e-16,-7.202550e+05
4.579380e+06,-3.381710e-16,-7.200990e+05
4.583860e+06,-4.444680e-16,-7.198730e+05
4.588190e+06,-5.201760e-16,-7.194820e+05
4.592410e+06,-5.161480e-16,-7.190750e+05
4.596340e+06,-6.321600e-16,-7.182110e+05
4.600150e+06,-7.695880e-16,-7.173150e+05
4.603870e+06,-8.165570e-16,-7.164140e+05
4.607500e+06,-8.180890e-16,-7.155130e+05
4.611050e+06,-8.456270e-16,-7.146120e+05
4.614490e+06,-8.644480e-16,-7.137120e+05
4.617850e+06,-8.870640e-16,-7.128160e+05
4.527390e+06,-8.230820e-16,-7.085730e+05
4.534860e+06,3.581260e-16,-7.074090e+05
4.541470e+06,-9.286570e-16,-7.062510e+05
4.546110e+06,4.079700e-16,-7.052390e+05
4.550240e+06,-5.695500e-16,-7.042770e+05
4.554260e+06,-7.940840e-16,-7.033270e+05
4.558110e+06,-8.812710e-16,-7.023850e+05
4.561490e+06,-3.527480e-16,-7.014930e+05
4.564500e+06,-8.269280e-16,-7.006420e+05
4.567380e+06,-9.214250e-16,-6.997990e+05
4.541080e+06,-1.195520e-15,-6.976600e+05
4.544870e+06,6.295650e-18,-6.967270e+05
4.547940e+06,-1.096960e-15,-6.958650e+05
4.550510e+06,-7.881070e-16,-6.950430e+05
4.552990e+06,-1.218970e-15,-6.942240e+05
4.555400e+06,-1.319860e-15,-6.934130e+05
4.557700e+06,-1.266860e-15,-6.926190e+05
4.559930e+06,-1.352050e-15,-6.918290e+05
4.562070e+06,-1.397420e-15,-6.910460e+05
4.507070e+06,-1.132330e-15,-6.928190e+05
4.511060e+06,-1.125930e-15,-6.919130e+05
4.514960e+06,-1.067220e-15,-6.910100e+05
4.518660e+06,-1.003020e-15,-6.901160e+05
4.472070e+06,-4.164960e-16,-6.899240e+05
4.480160e+06,1.184850e-16,-6.922390e+05
4.483850e+06,-1.005810e-15,-6.913870e+05
4.487520e+06,-1.001790e-15,-6.905320e+05
4.491090e+06,-9.311900e-16,-6.896810e+05
4.444410e+06,-1.261270e-15,-6.911100e+05
4.448570e+06,-8.698380e-16,-6.901860e+05
4.452640e+06,-7.549430e-16,-6.892700e+05
4.456210e+06,4.617040e-16,-6.884070e+05
4.414780e+06,-1.177500e-15,-6.869520e+05
4.418460e+06,-5.088400e-16,-6.860610e+05
4.422020e+06,-9.717290e-16,-6.851800e+05
4.425100e+06,-1.994870e-16,-6.843380e+05
4.342170e+06,-5.566080e-16,-6.797260e+05
4.352820e+06,2.106430e-16,-6.830700e+05
4.359580e+06,-1.615000e-16,-6.861620e+05
4.362080e+06,-6.923730e-16,-6.854060e+05
4.364280e+06,-7.587660e-16,-6.846450e+05
4.366350e+06,-7.117660e-16,-6.838920e+05
4.368370e+06,-5.990200e-16,-6.831450e+05
4.370330e+06,-5.170680e-16,-6.824040e+05
4.309960e+06,-2.108360e-15,-6.316730e+05
4.314580e+06,-9.558340e-17,-6.316860e+05
4.317860e+06,-1.388260e-15,-6.316570e+05
4.320920e+06,-1.707960e-15,-6.315510e+05
4.323780e+06,-1.778950e-15,-6.313220e+05
4.326130e+06,-6.549240e-16,-6.310520e+05
4.253840e+06,-2.018640e-15,-6.306920e+05
4.258440e+06,8.471260e-16,-6.299580e+05
4.262180e+06,-1.230940e-15,-6.291740e+05
4.244760e+06,3.107920e-16,-6.287180e+05
4.249170e+06,-7.505110e-16,-6.287160e+05
4.253290e+06,-1.042360e-15,-6.286870e+05
4.210530e+06,5.854930e-16,-6.307140e+05
4.214100e+06,5.929920e-16,-6.306890e+05
4.217390e+06,-2.381870e-16,-6.306710e+05
4.193330e+06,4.915820e-16,-6.309780e+05
4.196900e+06,1.332430e-16,-6.309600e+05
4.200160e+06,-5.188330e-16,-6.309520e+05
4.203040e+06,-7.442730e-16,-6.309550e+05
4.172650e+06,-8.983110e-16,-6.305800e+05
4.153490e+06,-9.895930e-16,-6.324560e+05
4.134620e+06,-1.041260e-15,-6.326510e+05
4.137840e+06,3.530170e-16,-6.326440e+05
4.140650e+06,-5.103340e-16,-6.326460e+05
4.143030e+06,-7.039540e-16,-6.326580e+05
4.145050e+06,-6.353520e-16,-6.326570e+05
4.122480e+06,-1.262990e-15,-6.328820e+05
4.103680e+06,-9.911620e-16,-6.343000e+05
4.105950e+06,-6.187400e-16,-6.341040e+05
4.107620e+06,2.962750e-16,-6.336280e+05
4.108590e+06,5.029580e-16,-6.330810e+05
4.108890e+06,8.559960e-16,-6.325510e+05
4.033180e+06,-1.447830e-16,-6.021300e+05
4.017520e+06,-3.410410e-16,-6.021090e+05
4.022550e+06,-2.654590e-16,-6.021770e+05
4.026480e+06,3.857380e-16,-6.022730e+05
4.030130e+06,-1.122440e-16,-6.023710e+05
3.999870e+06,-9.214540e-16,-6.030900e+05
4.002300e+06,-6.554480e-16,-6.030580e+05
4.004480e+06,-5.642780e-16,-6.027350e+05
4.006360e+06,-5.330480e-16,-6.023590e+05
4.007950e+06,-4.865740e-16,-6.020030e+05
4.009290e+06,-1.672830e-16,-6.016640e+05
4.010530e+06,1.179140e-16,-6.013300e+05
4.011680e+06,2.093720e-16,-6.010000e+05
4.012690e+06,2.347250e-16,-6.006770e+05
4.013540e+06,3.017080e-16,-6.003630e+05
4.014230e+06,3.627800e-16,-6.000570e+05
4.014760e+06,4.170680e-16,-5.997550e+05
4.015160e+06,4.568870e-16,-5.994550e+05
4.015440e+06,4.921590e-16,-5.991580e+05
3.998550e+06,-1.392790e-15,-5.991110e+05
3.999660e+06,-1.493620e-15,-5.988240e+05
3.979380e+06,-4.872980e-16,-5.999090e+05
3.960350e+06,6.017640e-16,-5.995310e+05
3.944920e+06,-7.260370e-16,-6.008300e+05
3.946860e+06,-3.108880e-16,-6.004420e+05
3.948460e+06,-3.221900e-16,-6.000610e+05
3.949440e+06,-1.915110e-16,-5.997100e+05
3.950160e+06,1.970060e-16,-5.993690e+05
3.950720e+06,4.772870e-16,-5.990360e+05
3.951100e+06,6.053300e-16,-5.987090e+05
3.951310e+06,7.415880e-16,-5.983910e+05
3.920710e+06,-6.433400e-16,-5.978090e+05
3.925760e+06,8.244990e-16,-5.974880e+05
3.901320e+06,-1.068540e-15,-5.975020e+05
3.903170e+06,4.826790e-16,-5.972290e+05
3.904600e+06,1.736640e-16,-5.969730e+05
3.905820e+06,1.049780e-16,-5.967260e+05
3.906920e+06,1.318960e-16,-5.964810e+05
3.907880e+06,1.995750e-16,-5.962390e+05
3.908740e+06,3.089840e-16,-5.960020e+05
3.909550e+06,4.040290e-16,-5.957680e+05
3.910290e+06,5.030770e-16,-5.955390e+05
3.910970e+06,5.858290e-16,-5.953140e+05
3.911600e+06,6.727600e-16,-5.950920e+05
3.912180e+06,7.449580e-16,-5.948740e+05
3.912730e+06,8.164270e-16,-5.946580e+05
3.913210e+06,8.906380e-16,-5.944440e+05
3.913550e+06,9.783890e-16,-5.942300e+05
3.913700e+06,1.061420e-15,-5.940160e+05
3.913670e+06,1.158630e-15,-5.938030e+05
3.913540e+06,1.230990e-15,-5.935910e+05
3.913340e+06,1.315560e-15,-5.933720e+05
3.913090e+06,1.377000e-15,-5.931270e+05
3.896110e+06,-1.331380e-15,-5.944630e+05
3.879780e+06,6.090130e-16,-5.943870e+05
3.880600e+06,1.002450e-15,-5.940990e+05
3.881220e+06,1.064310e-15,-5.938250e+05
3.861680e+06,-1.282140e-15,-5.935850e+05
3.842980e+06,-7.772030e-16,-5.948320e+05
3.844760e+06,-2.661640e-16,-5.945000e+05
3.846280e+06,-2.699040e-16,-5.941840e+05
3.847640e+06,1.550360e-16,-5.938850e+05
3.848820e+06,3.261750e-16,-5.935970e+05
3.849900e+06,3.133440e-16,-5.933170e+05
3.850860e+06,3.562820e-16,-5.930430e+05
3.851730e+06,4.230610e-16,-5.927730e+05
3.852470e+06,4.974160e-16,-5.925080e+05
3.832910e+06,-1.200980e-15,-5.922430e+05
3.834190e+06,-1.388620e-15,-5.919700e+05
3.835150e+06,-1.527860e-15,-5.917090e+05
3.835800e+06,-1.630250e-15,-5.914720e+05
3.836390e+06,-1.717140e-15,-5.912410e+05
3.836910e+06,-1.776600e-15,-5.910130e+05
3.837370e+06,-1.821810e-15,-5.907870e+05
3.837790e+06,-2.056690e-15,-5.905650e+05
3.838160e+06,-2.101960e-15,-5.903450e+05
3.838430e+06,-2.139050e-15,-5.901290e+05
3.838600e+06,-2.157570e-15,-5.899160e+05
3.838670e+06,-2.181720e-15,-5.897060e+05
3.838660e+06,-2.202360e-15,-5.895000e+05
3.838590e+06,-2.221120e-15,-5.892970e+05
3.838460e+06,-2.243740e-15,-5.890960e+05
3.838300e+06,-2.277440e-15,-5.888970e+05
3.838140e+06,-2.303890e-15,-5.887000e+05
3.837970e+06,-2.332400e-15,-5.885040e+05
3.837750e+06,-2.357360e-15,-5.883100e+05
3.837520e+06,-2.384880e-15,-5.881170e+05
3.837210e+06,-2.402270e-15,-5.879270e+05
3.817910e+06,9.826740e-16,-5.877690e+05
3.818340e+06,1.143150e-15,-5.875670e+05
3.818400e+06,7.916880e-16,-5.873700e+05
3.818310e+06,-5.891790e-16,-5.871870e+05
3.818150e+06,-9.392610e-16,-5.870090e+05
3.818000e+06,-1.127180e-15,-5.868330e+05
3.817840e+06,-1.304710e-15,-5.866580e+05
3.780040e+06,-1.201390e-15,-5.881420e+05
3.761170e+06,-6.931390e-16,-5.879220e+05
3.762520e+06,-5.471730e-17,-5.876990e+05
3.745680e+06,-1.213250e-15,-5.890470e+05
3.747040e+06,-5.925620e-16,-5.887910e+05
3.748290e+06,4.489040e-17,-5.885460e+05
3.749440e+06,2.771810e-16,-5.883030e+05
3.750490e+06,1.708800e-16,-5.880730e+05
3.751500e+06,1.477780e-16,-5.878450e+05
3.752450e+06,1.553590e-16,-5.876230e+05
3.753270e+06,1.933170e-16,-5.874060e+05
3.753930e+06,2.457120e-16,-5.871990e+05
3.754450e+06,2.993570e-16,-5.869970e+05
3.735790e+06,-9.805570e-17,-5.867060e+05
3.736450e+06,-1.313460e-15,-5.864960e+05
3.736780e+06,-1.237850e-15,-5.863020e+05
3.736960e+06,-1.017360e-15,-5.861190e+05
3.736930e+06,-8.939460e-16,-5.859510e+05
3.712410e+06,-1.191160e-15,-5.860790e+05
3.712750e+06,-1.160180e-15,-5.859060e+05
3.712950e+06,-1.092350e-15,-5.857420e+05
3.712970e+06,-1.083560e-15,-5.855830e+05
3.712820e+06,-1.066330e-15,-5.854290e+05
3.712640e+06,-1.076460e-15,-5.852790e+05
3.712440e+06,-1.094040e-15,-5.851300e+05
3.712190e+06,-1.115000e-15,-5.849860e+05
3.711910e+06,-1.148190e-15,-5.848460e+05
3.711600e+06,-1.178810e-15,-5.847070e+05
3.711240e+06,-1.213300e-15,-5.845710e+05
3.710830e+06,-1.247030e-15,-5.844380e+05
3.710360e+06,-1.280050e-15,-5.843060e+05
3.709860e+06,-1.323760e-15,-5.841750e+05
3.709330e+06,-1.367280e-15,-5.840460e+05
3.708770e+06,-1.413960e-15,-5.839200e+05
3.708170e+06,-1.462280e-15,-5.837950e+05
3.707550e+06,-1.512450e-15,-5.836710e+05
3.706880e+06,-1.563830e-15,-5.835500e+05
3.706170e+06,-1.623390e-15,-5.834300e+05
3.705410e+06,-1.681780e-15,-5.833140e+05
3.704600e+06,-1.724580e-15,-5.832000e+05
3.703710e+06,-1.758130e-15,-5.830900e+05
3.702780e+06,-1.796800e-15,-5.829810e+05
3.701780e+06,-1.827680e-15,-5.828760e+05
3.700700e+06,-1.852140e-15,-5.827760e+05
3.699570e+06,-1.881510e-15,-5.826780e+05
3.698390e+06,-1.916780e-15,-5.825820e+05
3.697190e+06,-1.951610e-15,-5.824880e+05
3.695970e+06,-1.852670e-15,-5.823950e+05
3.694730e+06,-1.808210e-15,-5.823040e+05
3.693480e+06,-1.784370e-15,-5.822140e+05
3.674240e+06,5.825220e-16,-5.836520e+05
3.655730e+06,-1.623300e-15,-5.837150e+05
3.655350e+06,-1.854270e-15,-5.835950e+05
3.654740e+06,-2.059500e-15,-5.834800e+05
3.654010e+06,-1.986070e-15,-5.833660e+05
3.653160e+06,-2.127990e-15,-5.832570e+05
3.652310e+06,-2.130760e-15,-5.831490e+05
3.651460e+06,-2.208950e-15,-5.830420e+05
3.650620e+06,-2.262790e-15,-5.829370e+05
3.649770e+06,-2.329230e-15,-5.828340e+05
3.648870e+06,-2.389490e-15,-5.827360e+05
3.647870e+06,-2.439710e-15,-5.826460e+05
3.646790e+06,-2.496530e-15,-5.825600e+05
3.645590e+06,-2.541460e-15,-5.824780e+05
3.644340e+06,-2.595690e-15,-5.824000e+05
3.643050e+06,-2.485170e-15,-5.823230e+05
3.641720e+06,-2.431380e-15,-5.822490e+05
3.640360e+06,-2.389960e-15,-5.821780e+05
3.638930e+06,-2.378810e-15,-5.821110e+05
3.589100e+06,-2.163680e-15,-5.816140e+05
3.590850e+06,1.039820e-15,-5.835600e+05
3.589310e+06,1.012840e-15,-5.835070e+05
3.587750e+06,1.093980e-15,-5.834530e+05
3.586150e+06,8.958800e-16,-5.834010e+05
3.584500e+06,4.709560e-16,-5.833520e+05
3.582730e+06,3.439730e-16,-5.833080e+05
3.580950e+06,3.141690e-16,-5.832660e+05
3.579110e+06,2.996490e-16,-5.832260e+05
3.577130e+06,2.690160e-16,-5.831920e+05
3.575170e+06,2.219260e-16,-5.831600e+05
3.573110e+06,2.022650e-16,-5.831310e+05
3.570870e+06,1.975480e-16,-5.831130e+05
3.568530e+06,2.340440e-16,-5.830990e+05
3.566190e+06,2.048750e-16,-5.830860e+05
3.563810e+06,1.977290e-16,-5.830750e+05
3.561380e+06,1.812300e-16,-5.830670e+05
3.558920e+06,1.861010e-16,-5.830600e+05
3.556410e+06,2.014790e-16,-5.830560e+05
3.553860e+06,2.194460e-16,-5.830550e+05
3.551270e+06,2.434030e-16,-5.830550e+05
3.548640e+06,2.444310e-16,-5.830570e+05
3.545990e+06,2.684730e-16,-5.830610e+05
3.543330e+06,3.084440e-16,-5.830660e+05
3.540640e+06,3.434230e-16,-5.830730e+05
3.537950e+06,3.861000e-16,-5.830800e+05
3.535260e+06,4.038460e-16,-5.830880e+05
3.532560e+06,4.267850e-16,-5.830970e+05
3.529860e+06,4.484950e-16,-5.831070e+05
3.527160e+06,4.496020e-16,-5.831180e+05
3.524470e+06,4.708070e-16,-5.831290e+05
3.491400e+06,-4.279200e-16,-5.834060e+05
3.490100e+06,1.059880e-15,-5.840850e+05
3.487680e+06,1.155190e-15,-5.840880e+05
3.485270e+06,1.155100e-15,-5.840910e+05
3.482860e+06,1.004280e-15,-5.840940e+05
3.480460e+06,9.355890e-16,-5.840980e+05
3.478070e+06,9.304380e-16,-5.841030e+05
3.475680e+06,9.600750e-16,-5.841080e+05
3.473300e+06,9.403790e-16,-5.841140e+05
3.470930e+06,9.270040e-16,-5.841200e+05
3.407460e+06,-2.742150e-17,-5.813970e+05
