Time,Moment_My_N-m,Curvature_phi_y_rad/m
3.248850e+06,6.121900e-18,-2.429560e+05
3.265260e+06,3.195730e-18,-2.441400e+05
3.281610e+06,8.781830e-19,-2.453190e+05
3.297920e+06,-9.965900e-19,-2.464920e+05
3.314200e+06,-1.062080e-18,-2.476650e+05
3.330420e+06,-4.826150e-18,-2.488390e+05
3.346610e+06,-4.168210e-18,-2.500110e+05
3.362740e+06,-5.019970e-18,-2.511810e+05
3.378840e+06,1.254570e-19,-2.523490e+05
3.394860e+06,-1.455110e-17,-2.534990e+05
3.410820e+06,-9.996960e-18,-2.546340e+05
3.426710e+06,-1.104950e-17,-2.557730e+05
3.442530e+06,-8.020020e-18,-2.569110e+05
3.458300e+06,-1.022930e-17,-2.580460e+05
3.474010e+06,-9.479470e-18,-2.591790e+05
3.489680e+06,-1.188150e-17,-2.603110e+05
3.505280e+06,-1.497290e-17,-2.614310e+05
3.520850e+06,-1.641320e-17,-2.625380e+05
3.536340e+06,-1.268330e-17,-2.636440e+05
3.551800e+06,-1.747020e-17,-2.647500e+05
3.567200e+06,-1.756810e-17,-2.658600e+05
3.582550e+06,-2.079100e-17,-2.669710e+05
3.597850e+06,-2.141840e-17,-2.680860e+05
3.613100e+06,-2.051480e-17,-2.692030e+05
3.628290e+06,-2.450260e-17,-2.703280e+05
3.643410e+06,-2.790800e-17,-2.714560e+05
3.658460e+06,-2.766730e-17,-2.725880e+05
3.673420e+06,-2.997380e-17,-2.737270e+05
3.688280e+06,-3.002660e-17,-2.748720e+05
3.703050e+06,-3.430630e-17,-2.760250e+05
3.717710e+06,-3.273150e-17,-2.771840e+05
3.732270e+06,-3.494040e-17,-2.783520e+05
3.746680e+06,-3.399540e-17,-2.795310e+05
3.760970e+06,-3.426320e-17,-2.807180e+05
3.775140e+06,-3.436780e-17,-2.819120e+05
3.789190e+06,-3.340770e-17,-2.831110e+05
3.803100e+06,-3.268610e-17,-2.843160e+05
3.816890e+06,-4.060210e-17,-2.855250e+05
3.830570e+06,-4.148180e-17,-2.867300e+05
3.844100e+06,-4.163170e-17,-2.879430e+05
3.857550e+06,-3.870350e-17,-2.891480e+05
3.870930e+06,-4.079930e-17,-2.903420e+05
3.884220e+06,-4.046540e-17,-2.915210e+05
3.897370e+06,-4.533780e-17,-2.926900e+05
3.910360e+06,-4.322460e-17,-2.938380e+05
3.923260e+06,-4.384590e-17,-2.949540e+05
3.936080e+06,-4.287230e-17,-2.960320e+05
3.948810e+06,-4.209540e-17,-2.970640e+05
3.961440e+06,-4.046040e-17,-2.980480e+05
3.973960e+06,-4.354240e-17,-2.989750e+05
3.986380e+06,-4.437860e-17,-2.998440e+05
3.998690e+06,-4.390950e-17,-3.006540e+05
4.010890e+06,-4.330140e-17,-3.014120e+05
4.022960e+06,-4.673850e-17,-3.021250e+05
4.034930e+06,-4.380470e-17,-3.028020e+05
4.046800e+06,-4.447000e-17,-3.034500e+05
4.058550e+06,-4.498240e-17,-3.040780e+05
4.070200e+06,-4.333090e-17,-3.046890e+05
4.081730e+06,-4.434280e-17,-3.052870e+05
4.093150e+06,-4.593120e-17,-3.058790e+05
4.104430e+06,-4.077160e-17,-3.064660e+05
4.115590e+06,-4.327070e-17,-3.070470e+05
4.126620e+06,-4.051520e-17,-3.076250e+05
4.137520e+06,-4.148380e-17,-3.081970e+05
4.148260e+06,-4.216060e-17,-3.087660e+05
4.158890e+06,-3.471360e-17,-3.093310e+05
4.169400e+06,-4.248900e-17,-3.098910e+05
4.179790e+06,-4.093330e-17,-3.104490e+05
4.190040e+06,-4.454800e-17,-3.110000e+05
4.200160e+06,-4.464460e-17,-3.115470e+05
4.210180e+06,-4.502220e-17,-3.120890e+05
4.220070e+06,-4.145400e-17,-3.126270e+05
4.229880e+06,-4.181840e-17,-3.131590e+05
4.239530e+06,-4.625370e-17,-3.136720e+05
4.249040e+06,-4.448210e-17,-3.141500e+05
4.258420e+06,-4.433990e-17,-3.146240e+05
4.267690e+06,-4.406460e-17,-3.150960e+05
4.276850e+06,-4.120130e-17,-3.155660e+05
4.285920e+06,-3.851520e-17,-3.160330e+05
4.294890e+06,-4.144910e-17,-3.164990e+05
4.303740e+06,-3.590770e-17,-3.169650e+05
4.312440e+06,-3.958170e-17,-3.174270e+05
4.321010e+06,-3.339960e-17,-3.178900e+05
4.329430e+06,-2.474630e-17,-3.183540e+05
4.337720e+06,-1.443510e-17,-3.188200e+05
4.345860e+06,5.539290e-18,-3.192790e+05
4.353830e+06,2.019580e-17,-3.197500e+05
4.361640e+06,3.957030e-17,-3.202220e+05
4.369300e+06,5.827920e-17,-3.206940e+05
4.376830e+06,7.053270e-17,-3.211620e+05
4.384230e+06,8.624330e-17,-3.216240e+05
4.391500e+06,1.014120e-16,-3.220750e+05
4.398650e+06,1.093170e-16,-3.225120e+05
4.405680e+06,1.205390e-16,-3.229320e+05
4.412570e+06,1.263370e-16,-3.233330e+05
4.419360e+06,1.339640e-16,-3.237060e+05
4.426020e+06,1.346390e-16,-3.240500e+05
4.432560e+06,1.388630e-16,-3.243570e+05
4.438970e+06,1.430190e-16,-3.246260e+05
4.445140e+06,1.744000e-16,-3.247570e+05
4.451180e+06,1.921850e-16,-3.248260e+05
4.457100e+06,2.310640e-16,-3.248440e+05
4.462850e+06,2.418440e-16,-3.248220e+05
4.468430e+06,2.681500e-16,-3.247690e+05
4.473880e+06,2.767460e-16,-3.246930e+05
4.479190e+06,3.038720e-16,-3.246020e+05
4.459470e+06,1.154580e-15,-3.246590e+05
4.417560e+06,1.472020e-16,-3.245640e+05
4.425490e+06,-3.722960e-16,-3.243870e+05
4.431970e+06,4.969890e-16,-3.242140e+05
4.437480e+06,6.508620e-16,-3.240460e+05
4.442240e+06,2.055110e-16,-3.238830e+05
4.446720e+06,8.843680e-16,-3.237200e+05
4.450890e+06,7.358630e-16,-3.235550e+05
4.397580e+06,1.062420e-15,-3.234890e+05
4.404290e+06,8.173130e-16,-3.232940e+05
4.410150e+06,6.392180e-16,-3.230990e+05
4.415630e+06,-3.514670e-16,-3.229100e+05
4.345390e+06,7.003430e-16,-3.227090e+05
4.352540e+06,2.448340e-16,-3.224630e+05
4.359080e+06,4.227070e-16,-3.221990e+05
4.365280e+06,3.999140e-16,-3.219370e+05
4.370970e+06,1.961570e-16,-3.216790e+05
4.356070e+06,1.278580e-15,-3.046260e+05
4.361400e+06,-5.845330e-16,-3.046290e+05
4.339170e+06,2.825740e-16,-3.047830e+05
4.345090e+06,9.096680e-16,-3.046960e+05
4.349790e+06,-5.288690e-16,-3.046100e+05
4.354140e+06,1.646340e-15,-3.045200e+05
4.358420e+06,1.474070e-15,-3.044260e+05
4.362410e+06,1.396600e-15,-3.043240e+05
4.366140e+06,-1.041820e-16,-3.042130e+05
4.369640e+06,1.540660e-15,-3.041020e+05
4.372900e+06,3.868910e-16,-3.039890e+05
4.375960e+06,1.422520e-15,-3.038750e+05
4.378840e+06,1.512280e-15,-3.037590e+05
4.381560e+06,1.512070e-15,-3.036420e+05
4.384150e+06,1.775010e-15,-3.035230e+05
4.386600e+06,1.685190e-15,-3.033940e+05
4.363430e+06,-1.180900e-15,-3.034590e+05
4.368840e+06,1.277100e-15,-3.033150e+05
4.371260e+06,3.558800e-16,-3.031860e+05
4.373070e+06,1.114000e-15,-3.030590e+05
4.374840e+06,1.458850e-15,-3.029340e+05
4.376710e+06,4.387200e-16,-3.028050e+05
4.378480e+06,1.160900e-15,-3.026760e+05
4.380160e+06,1.497320e-15,-3.025480e+05
4.359890e+06,5.956510e-16,-3.023950e+05
4.342450e+06,8.189420e-16,-3.022730e+05
4.309780e+06,1.904130e-15,-3.021490e+05
4.313900e+06,1.808450e-15,-3.020020e+05
4.292790e+06,-1.321970e-16,-2.840500e+05
4.238560e+06,2.366060e-15,-2.859180e+05
4.240880e+06,1.759500e-15,-2.862730e+05
4.242770e+06,1.448210e-15,-2.866050e+05
4.244300e+06,1.390200e-15,-2.869060e+05
4.245390e+06,9.798990e-16,-2.871700e+05
4.246240e+06,6.187760e-16,-2.874070e+05
4.220840e+06,1.483090e-15,-2.879030e+05
4.198450e+06,-3.768120e-17,-2.880890e+05
4.170550e+06,1.447290e-16,-2.881060e+05
4.172940e+06,-6.979760e-16,-2.880490e+05
4.173970e+06,3.421080e-16,-2.879860e+05
4.174790e+06,1.026510e-15,-2.879030e+05
4.175440e+06,1.200220e-15,-2.878170e+05
4.175710e+06,1.298540e-15,-2.877360e+05
4.138070e+06,8.046770e-16,-2.878180e+05
4.139810e+06,4.400480e-16,-2.877260e+05
4.117070e+06,-4.007690e-16,-2.876750e+05
4.118370e+06,-3.634590e-16,-2.875830e+05
4.119240e+06,-5.142860e-16,-2.874970e+05
4.119900e+06,-3.706370e-16,-2.874130e+05
4.120180e+06,-2.936880e-16,-2.873300e+05
4.099870e+06,8.228150e-16,-2.872680e+05
4.101380e+06,-2.336360e-16,-2.871830e+05
4.080760e+06,1.151060e-15,-2.871370e+05
4.053240e+06,9.796910e-17,-2.873440e+05
4.052590e+06,-3.166960e-16,-2.872750e+05
4.032840e+06,-9.019920e-16,-2.739900e+05
4.032670e+06,7.159820e-16,-2.744740e+05
4.007220e+06,-8.711040e-17,-2.754010e+05
4.006830e+06,-3.226630e-16,-2.758030e+05
4.006270e+06,-5.442030e-16,-2.761960e+05
4.005590e+06,-7.543270e-16,-2.765830e+05
4.004730e+06,-9.229620e-16,-2.769510e+05
4.003760e+06,-8.630080e-16,-2.773050e+05
4.002620e+06,-7.834680e-16,-2.776300e+05
4.001190e+06,-7.452250e-16,-2.778540e+05
3.971950e+06,7.914230e-16,-2.780760e+05
3.970260e+06,-4.239480e-16,-2.781050e+05
3.968150e+06,-5.972750e-16,-2.781230e+05
3.965850e+06,-6.761570e-16,-2.781300e+05
3.963200e+06,-6.936330e-16,-2.781390e+05
3.960070e+06,-7.897490e-16,-2.781520e+05
3.956250e+06,1.616960e-16,-2.781690e+05
3.951800e+06,-5.885190e-16,-2.781900e+05
3.947510e+06,7.722210e-18,-2.782110e+05
3.751740e+06,2.476550e-15,-2.794840e+05
3.748700e+06,-9.741410e-16,-2.794780e+05
3.745540e+06,-4.845360e-16,-2.794690e+05
3.742330e+06,-6.364420e-16,-2.794550e+05
3.738890e+06,-7.714090e-16,-2.794320e+05
3.735200e+06,-9.405120e-16,-2.793920e+05
3.707900e+06,1.396810e-15,-2.791460e+05
3.704310e+06,-7.176080e-16,-2.791040e+05
3.700780e+06,-1.427090e-15,-2.791710e+05
3.697050e+06,-1.204340e-15,-2.791600e+05
3.662850e+06,2.598240e-15,-2.793480e+05
3.659850e+06,-1.477530e-15,-2.793170e+05
3.656690e+06,-7.322980e-16,-2.792850e+05
3.653430e+06,-9.663280e-16,-2.792540e+05
3.649990e+06,-8.030810e-16,-2.792220e+05
3.594520e+06,2.015530e-15,-2.794520e+05
3.580030e+06,-6.098930e-16,-2.794290e+05
3.552420e+06,8.089740e-16,-2.794440e+05
3.552200e+06,6.824920e-16,-2.793960e+05
3.551640e+06,-2.320260e-16,-2.793470e+05
3.550930e+06,-1.920720e-15,-2.792980e+05
3.549900e+06,-1.040580e-15,-2.792490e+05
3.547250e+06,9.293990e-16,-2.792000e+05
3.542750e+06,-1.121470e-15,-2.791510e+05
3.537840e+06,-1.289470e-15,-2.791020e+05
3.532550e+06,-1.334660e-15,-2.790520e+05
3.526920e+06,-1.345560e-15,-2.790010e+05
3.506600e+06,7.509430e-16,-2.789790e+05
3.446160e+06,2.133890e-15,-2.789480e+05
3.422230e+06,-1.751040e-16,-2.788900e+05
3.421600e+06,-1.220010e-15,-2.788240e+05
3.420770e+06,-1.291440e-15,-2.787560e+05
3.419870e+06,-1.144100e-15,-2.786860e+05
3.418870e+06,-7.116710e-16,-2.786160e+05
3.309280e+06,6.595990e-16,-2.784820e+05
3.310080e+06,2.040170e-16,-2.783890e+05
3.310220e+06,1.090870e-16,-2.782790e+05
3.310000e+06,-2.196530e-17,-2.781520e+05
3.309690e+06,-1.590580e-16,-2.780050e+05
3.226070e+06,8.477120e-16,-2.467190e+05
3.229760e+06,8.526080e-16,-2.472620e+05
3.233260e+06,7.517260e-16,-2.477630e+05
3.236390e+06,7.714500e-16,-2.482250e+05
3.238760e+06,-3.116790e-16,-2.489100e+05
3.242220e+06,5.411670e-16,-2.511880e+05
3.245150e+06,6.205840e-16,-2.534760e+05
3.246560e+06,-1.207820e-16,-2.557850e+05
3.244580e+06,-6.745520e-16,-2.564850e+05
3.241800e+06,-6.995200e-16,-2.567070e+05
3.041750e+06,6.887810e-16,-2.584050e+05
3.044700e+06,1.072050e-15,-2.585340e+05
3.047460e+06,1.094750e-15,-2.586610e+05
3.039370e+06,-1.053310e-15,-2.588620e+05
3.041940e+06,-1.358570e-16,-2.589860e+05
3.044430e+06,4.718940e-16,-2.591110e+05
3.046820e+06,8.090570e-16,-2.592370e+05
3.048470e+06,-2.003740e-16,-2.593680e+05
3.048700e+06,-7.864500e-16,-2.595100e+05
3.048230e+06,-8.088950e-16,-2.596510e+05
3.047920e+06,7.118810e-16,-2.597920e+05
3.047800e+06,6.890210e-16,-2.599330e+05
3.047640e+06,6.493310e-16,-2.600730e+05
3.047480e+06,6.111740e-16,-2.602080e+05
3.047290e+06,5.690200e-16,-2.603430e+05
3.047100e+06,5.310360e-16,-2.604780e+05
3.033120e+06,6.526190e-16,-2.606870e+05
3.033780e+06,1.167920e-15,-2.608170e+05
3.034440e+06,7.249730e-16,-2.609470e+05
3.035070e+06,-2.891630e-16,-2.610770e+05
3.035700e+06,-9.428080e-16,-2.612060e+05
3.036320e+06,-7.827900e-16,-2.613350e+05
3.036940e+06,-6.441520e-16,-2.614640e+05
3.037540e+06,-5.394300e-16,-2.615920e+05
3.028240e+06,-1.255080e-15,-2.617880e+05
3.028760e+06,3.357710e-16,-2.619150e+05
3.018520e+06,-5.223450e-16,-2.621010e+05
3.006510e+06,-9.329190e-16,-2.622990e+05
3.004870e+06,-9.851990e-16,-2.624350e+05
2.987970e+06,4.174680e-16,-2.626750e+05
2.986400e+06,-6.534330e-16,-2.628050e+05
2.984730e+06,-9.713340e-16,-2.629320e+05
2.983040e+06,-9.984460e-16,-2.630590e+05
2.981260e+06,-9.928640e-16,-2.631770e+05
2.979500e+06,-9.069750e-16,-2.632960e+05
2.977650e+06,-9.262010e-16,-2.634110e+05
2.933500e+06,1.206080e-15,-2.635790e+05
2.934990e+06,-9.080810e-16,-2.636820e+05
2.936460e+06,8.605030e-16,-2.637830e+05
2.937940e+06,-2.992510e-16,-2.638810e+05
2.938450e+06,6.423050e-16,-2.639770e+05
2.923990e+06,3.211030e-16,-2.552380e+05
2.922760e+06,-6.189460e-16,-2.552850e+05
2.921450e+06,-9.837870e-16,-2.553030e+05
2.920100e+06,-9.411600e-16,-2.552960e+05
2.918690e+06,-9.522130e-16,-2.552650e+05
2.917250e+06,-8.630080e-16,-2.552100e+05
2.905230e+06,-3.755580e-17,-2.551650e+05
2.904090e+06,-1.736220e-16,-2.552750e+05
2.892580e+06,-9.306120e-16,-2.554340e+05
2.891440e+06,-5.889470e-16,-2.555370e+05
2.890320e+06,-5.729900e-16,-2.556380e+05
2.889180e+06,-6.802380e-16,-2.557370e+05
2.888030e+06,-7.448680e-16,-2.558350e+05
2.886880e+06,-7.595630e-16,-2.559310e+05
2.875310e+06,-1.012580e-15,-2.560700e+05
2.874170e+06,-6.283650e-16,-2.561590e+05
2.873040e+06,-6.369230e-16,-2.562450e+05
2.871900e+06,-7.321670e-16,-2.563290e+05
2.870750e+06,-8.087250e-16,-2.564120e+05
2.869610e+06,-8.567840e-16,-2.564930e+05
2.868470e+06,-9.135430e-16,-2.565730e+05
2.867320e+06,-9.236380e-16,-2.566500e+05
2.866170e+06,-9.827550e-16,-2.567270e+05
2.865020e+06,-9.987420e-16,-2.568010e+05
2.863870e+06,-1.003740e-15,-2.568750e+05
2.862720e+06,-1.007670e-15,-2.569460e+05
2.861560e+06,-9.914900e-16,-2.570160e+05
2.842540e+06,9.059520e-16,-2.571450e+05
2.842190e+06,7.373570e-16,-2.572070e+05
2.841740e+06,5.712650e-16,-2.572660e+05
2.841230e+06,4.110910e-16,-2.573250e+05
2.840660e+06,2.412780e-16,-2.573820e+05
2.839980e+06,3.863720e-17,-2.574390e+05
2.838900e+06,-1.118550e-15,-2.574950e+05
2.837700e+06,-1.302040e-15,-2.575510e+05
2.795670e+06,8.877770e-16,-2.577090e+05
2.794580e+06,-6.147250e-16,-2.577560e+05
2.793170e+06,-7.986340e-16,-2.578020e+05
2.791710e+06,-8.312600e-16,-2.578460e+05
2.790180e+06,-8.394270e-16,-2.578880e+05
2.788580e+06,-9.195400e-16,-2.579290e+05
2.786950e+06,-9.342020e-16,-2.579670e+05
2.785290e+06,-9.927030e-16,-2.580030e+05
2.765480e+06,6.895690e-16,-2.580650e+05
2.765820e+06,1.040300e-15,-2.580920e+05
2.766130e+06,7.911670e-16,-2.581160e+05
2.766410e+06,3.934370e-16,-2.581370e+05
2.766700e+06,-2.741440e-16,-2.581570e+05
2.766940e+06,-9.272650e-16,-2.581750e+05
2.767170e+06,-1.189590e-15,-2.581900e+05
2.767370e+06,-1.114170e-15,-2.582020e+05
2.767550e+06,-1.046790e-15,-2.582120e+05
2.768330e+06,-6.362160e-16,-2.582190e+05
2.769150e+06,-2.189990e-16,-2.582230e+05
2.758310e+06,6.036450e-17,-2.582250e+05
2.759240e+06,6.730590e-16,-2.582240e+05
2.709400e+06,1.145370e-15,-2.204480e+05
2.711400e+06,6.406020e-16,-2.212390e+05
2.713200e+06,6.792870e-16,-2.219980e+05
2.714730e+06,5.694250e-16,-2.227260e+05
2.715690e+06,-1.844940e-16,-2.234320e+05
2.715880e+06,-5.196950e-16,-2.241170e+05
2.715790e+06,-5.722150e-16,-2.247720e+05
2.715620e+06,-6.212030e-16,-2.253910e+05
2.715390e+06,-6.745780e-16,-2.259780e+05
2.715080e+06,-7.414090e-16,-2.265330e+05
2.714730e+06,-7.904230e-16,-2.270570e+05
2.714340e+06,-8.455160e-16,-2.275530e+05
2.713900e+06,-8.914020e-16,-2.280230e+05
2.713420e+06,-9.414130e-16,-2.284670e+05
2.712890e+06,-9.820470e-16,-2.288880e+05
2.712330e+06,-1.034060e-15,-2.292880e+05
2.711730e+06,-1.078540e-15,-2.296660e+05
2.711110e+06,-1.126930e-15,-2.300250e+05
2.710460e+06,-1.175080e-15,-2.303660e+05
2.709780e+06,-1.229430e-15,-2.306910e+05
2.709070e+06,-1.251570e-15,-2.310010e+05
2.708340e+06,-1.241190e-15,-2.312960e+05
2.707580e+06,-1.158650e-15,-2.315780e+05
2.706810e+06,-8.919710e-16,-2.318480e+05
2.706010e+06,-4.029820e-16,-2.321070e+05
2.693660e+06,-8.627200e-16,-2.322540e+05
2.687990e+06,-7.161000e-16,-2.324710e+05
2.688290e+06,1.494320e-18,-2.326880e+05
2.687470e+06,-8.222400e-17,-2.329050e+05
2.686630e+06,-1.949100e-16,-2.331150e+05
2.685770e+06,-2.614640e-16,-2.333180e+05
2.684880e+06,-3.130450e-16,-2.335150e+05
2.674980e+06,6.269250e-16,-2.337000e+05
2.666740e+06,-6.708150e-16,-2.338660e+05
2.666850e+06,-1.130960e-15,-2.340420e+05
2.666100e+06,-9.029070e-16,-2.343000e+05
2.665430e+06,-1.045320e-15,-2.346240e+05
2.664460e+06,-1.151460e-15,-2.347360e+05
2.663440e+06,-1.162580e-15,-2.348440e+05
2.662390e+06,-1.185790e-15,-2.349520e+05
2.661350e+06,-1.207710e-15,-2.350560e+05
2.660290e+06,-1.234660e-15,-2.351590e+05
2.659210e+06,-1.210100e-15,-2.352610e+05
2.602620e+06,5.709860e-16,-2.353690e+05
2.602510e+06,6.776080e-16,-2.354670e+05
2.602320e+06,3.432970e-17,-2.355620e+05
2.602110e+06,-9.293400e-16,-2.356580e+05
2.591450e+06,6.612280e-16,-2.358080e+05
2.592710e+06,-1.012430e-15,-2.358980e+05
2.593060e+06,4.175930e-16,-2.359920e+05
2.592740e+06,3.910300e-16,-2.360880e+05
2.592390e+06,2.104460e-19,-2.361850e+05
2.592000e+06,-7.976960e-16,-2.362800e+05
2.591580e+06,-1.111190e-15,-2.363720e+05
2.591120e+06,-8.429230e-16,-2.364640e+05
2.582950e+06,-9.064150e-16,-2.365880e+05
2.582660e+06,4.255700e-16,-2.366800e+05
2.582170e+06,4.292270e-16,-2.367720e+05
2.581640e+06,4.190380e-16,-2.368650e+05
2.572950e+06,-7.568610e-16,-2.369910e+05
2.572910e+06,-6.243960e-16,-2.370820e+05
2.572350e+06,-6.300590e-16,-2.371700e+05
2.571750e+06,-6.599360e-16,-2.372580e+05
2.571140e+06,-6.899540e-16,-2.373450e+05
2.570500e+06,-7.277130e-16,-2.374330e+05
2.562900e+06,-5.425630e-16,-2.328810e+05
2.562260e+06,-5.359640e-16,-2.329830e+05
2.561600e+06,-6.860600e-16,-2.330840e+05
2.528390e+06,4.738930e-16,-2.333380e+05
2.530160e+06,-2.318020e-16,-2.334340e+05
2.530600e+06,-4.866510e-16,-2.335320e+05
2.530910e+06,-4.703500e-16,-2.336290e+05
2.531090e+06,-4.427460e-16,-2.337270e+05
2.530970e+06,-4.438200e-16,-2.338230e+05
2.530910e+06,-4.246710e-16,-2.339190e+05
2.530780e+06,-4.224700e-16,-2.340140e+05
2.530560e+06,-4.220360e-16,-2.341100e+05
2.530260e+06,-4.359200e-16,-2.342070e+05
2.529880e+06,-4.552020e-16,-2.343040e+05
2.529430e+06,-4.774000e-16,-2.344010e+05
