Time,Moment_My_N-m,Curvature_phi_y_rad/m
3.693880e+06,4.066520e-16,-6.334880e+05
3.697700e+06,3.101480e-16,-6.326300e+05
3.701400e+06,2.006940e-16,-6.317780e+05
3.705040e+06,8.829730e-17,-6.309290e+05
3.708660e+06,-1.645970e-17,-6.300830e+05
3.712200e+06,-1.147460e-16,-6.292390e+05
3.715660e+06,-2.076130e-16,-6.283980e+05
3.719060e+06,-2.882530e-16,-6.275610e+05
3.722430e+06,-3.672050e-16,-6.267280e+05
3.725740e+06,-4.331480e-16,-6.258990e+05
3.729010e+06,-4.934060e-16,-6.250740e+05
3.732250e+06,-5.472160e-16,-6.242530e+05
3.735470e+06,-5.973710e-16,-6.234360e+05
3.738660e+06,-6.411240e-16,-6.226230e+05
3.741820e+06,-6.826920e-16,-6.218140e+05
3.744950e+06,-7.212410e-16,-6.210080e+05
3.748050e+06,-7.527460e-16,-6.202070e+05
3.751120e+06,-7.836180e-16,-6.194090e+05
3.754150e+06,-8.101700e-16,-6.186130e+05
3.757150e+06,-8.371220e-16,-6.178220e+05
3.760100e+06,-8.619480e-16,-6.170330e+05
3.697490e+06,1.861160e-16,-6.151780e+05
3.703020e+06,9.819070e-16,-6.143550e+05
3.707890e+06,1.354620e-15,-6.135550e+05
3.712380e+06,1.405590e-15,-6.127640e+05
3.716580e+06,1.470020e-15,-6.119950e+05
3.720460e+06,1.538570e-15,-6.112480e+05
3.724140e+06,1.602300e-15,-6.105110e+05
3.727980e+06,1.521090e-15,-6.097850e+05
3.731820e+06,1.566540e-15,-6.090630e+05
3.735680e+06,1.489700e-15,-6.083480e+05
3.739860e+06,1.511110e-15,-6.076450e+05
3.743780e+06,1.529610e-15,-6.069420e+05
3.747590e+06,1.560990e-15,-6.062430e+05
3.751090e+06,1.640660e-15,-6.055440e+05
3.754100e+06,1.720200e-15,-6.048400e+05
3.756870e+06,1.755840e-15,-6.041380e+05
3.759540e+06,1.785110e-15,-6.034390e+05
3.762070e+06,1.821510e-15,-6.027430e+05
3.764490e+06,1.839640e-15,-6.020500e+05
3.766830e+06,1.867500e-15,-6.013620e+05
3.769100e+06,1.886740e-15,-6.006800e+05
3.771310e+06,1.906390e-15,-6.000040e+05
3.773440e+06,1.926350e-15,-5.993340e+05
3.754160e+06,2.104740e-15,-5.599770e+05
3.757560e+06,7.450640e-17,-5.613480e+05
3.760540e+06,-7.736280e-16,-5.626180e+05
3.763340e+06,-1.383280e-15,-5.637050e+05
3.765510e+06,-1.794780e-15,-5.638290e+05
3.767500e+06,-1.955330e-15,-5.636430e+05
3.769370e+06,-2.083790e-15,-5.634270e+05
3.771150e+06,-2.204470e-15,-5.632140e+05
3.772840e+06,-2.368730e-15,-5.629240e+05
3.774470e+06,-2.468600e-15,-5.625750e+05
3.776050e+06,-2.560750e-15,-5.622290e+05
3.777610e+06,-2.639440e-15,-5.618850e+05
3.779140e+06,-2.718520e-15,-5.615450e+05
3.780640e+06,-2.786860e-15,-5.612060e+05
3.750170e+06,-1.311160e-15,-5.609240e+05
3.752610e+06,4.363790e-16,-5.604910e+05
3.754570e+06,8.087890e-16,-5.600580e+05
3.724920e+06,1.565470e-15,-5.618480e+05
3.727960e+06,2.508790e-15,-5.619340e+05
3.730460e+06,2.638990e-15,-5.614670e+05
3.710250e+06,2.409590e-15,-5.607190e+05
3.713650e+06,2.048810e-15,-5.602420e+05
3.716580e+06,1.776600e-15,-5.597840e+05
3.719430e+06,1.504720e-15,-5.593290e+05
3.722190e+06,1.261090e-15,-5.588790e+05
3.697890e+06,2.520330e-16,-5.584890e+05
3.700730e+06,-1.615870e-17,-5.580390e+05
3.676610e+06,4.191300e-16,-5.598960e+05
3.679230e+06,8.620300e-16,-5.594650e+05
3.635710e+06,1.037050e-15,-5.591000e+05
3.639100e+06,3.312770e-16,-5.586350e+05
3.641580e+06,-3.628310e-17,-5.581920e+05
3.643870e+06,-2.907770e-16,-5.577590e+05
3.624090e+06,-6.868720e-16,-5.572130e+05
3.606050e+06,-5.448630e-16,-5.565290e+05
3.610170e+06,-4.394000e-16,-5.560460e+05
3.613890e+06,-4.043600e-16,-5.555880e+05
3.617290e+06,-4.453870e-16,-5.551150e+05
3.620500e+06,-4.365390e-16,-5.546620e+05
3.623320e+06,-4.396430e-16,-5.541920e+05
3.625910e+06,-4.402630e-16,-5.537210e+05
3.628140e+06,-4.425410e-16,-5.532480e+05
3.630230e+06,-4.527220e-16,-5.527740e+05
3.632250e+06,-4.548830e-16,-5.523000e+05
3.634240e+06,-4.525030e-16,-5.518290e+05
3.636140e+06,-4.500900e-16,-5.513610e+05
3.637850e+06,-4.463550e-16,-5.508980e+05
3.639450e+06,-4.481360e-16,-5.504380e+05
3.640930e+06,-4.448630e-16,-5.499830e+05
3.642200e+06,-4.409310e-16,-5.495430e+05
3.643370e+06,-4.360290e-16,-5.491140e+05
3.644490e+06,-4.374000e-16,-5.486880e+05
3.645590e+06,-4.307160e-16,-5.482640e+05
3.646680e+06,-4.259530e-16,-5.478430e+05
3.585630e+06,8.183740e-16,-5.476400e+05
3.587990e+06,1.152110e-15,-5.471990e+05
3.566600e+06,2.115020e-15,-5.488250e+05
3.569110e+06,2.175650e-15,-5.483530e+05
3.571310e+06,2.202740e-15,-5.479030e+05
3.573340e+06,2.191440e-15,-5.474540e+05
3.575300e+06,2.243770e-15,-5.470120e+05
3.577200e+06,2.237630e-15,-5.465750e+05
3.579060e+06,2.224810e-15,-5.461430e+05
3.580830e+06,2.206090e-15,-5.457170e+05
3.582510e+06,2.193170e-15,-5.452950e+05
3.584070e+06,2.175650e-15,-5.448770e+05
3.585520e+06,2.164310e-15,-5.444630e+05
3.586900e+06,2.150760e-15,-5.440510e+05
3.588170e+06,2.140930e-15,-5.436440e+05
3.589370e+06,2.130540e-15,-5.432430e+05
3.590480e+06,2.126670e-15,-5.428490e+05
3.591510e+06,2.119080e-15,-5.424620e+05
3.592460e+06,2.114430e-15,-5.420820e+05
3.593360e+06,2.116150e-15,-5.417070e+05
3.594210e+06,2.113010e-15,-5.413350e+05
3.536490e+06,1.034020e-15,-5.434600e+05
3.538950e+06,-1.182120e-16,-5.430160e+05
3.541180e+06,-3.781560e-16,-5.425780e+05
3.543210e+06,-6.739900e-16,-5.421510e+05
3.545080e+06,-7.613220e-16,-5.417360e+05
3.546850e+06,-8.406810e-16,-5.413270e+05
3.548570e+06,-9.949270e-16,-5.409210e+05
3.550240e+06,-1.146930e-15,-5.405180e+05
3.551850e+06,-1.232730e-15,-5.401190e+05
3.504090e+06,-5.028820e-16,-5.418140e+05
3.505910e+06,3.977440e-16,-5.413890e+05
3.507570e+06,7.305820e-16,-5.409860e+05
3.509200e+06,7.849500e-16,-5.405850e+05
3.510610e+06,8.459110e-16,-5.401920e+05
3.512030e+06,9.041570e-16,-5.398030e+05
3.513410e+06,1.117120e-15,-5.394180e+05
3.514760e+06,1.210690e-15,-5.390350e+05
3.516110e+06,1.284590e-15,-5.386550e+05
3.517450e+06,1.347600e-15,-5.382760e+05
3.518740e+06,1.406820e-15,-5.379010e+05
3.519980e+06,1.461630e-15,-5.375290e+05
3.521060e+06,1.509970e-15,-5.371660e+05
3.521980e+06,1.554180e-15,-5.368110e+05
3.490260e+06,1.934290e-15,-5.365550e+05
3.491480e+06,1.261060e-15,-5.361910e+05
3.492440e+06,1.052260e-15,-5.358380e+05
3.493160e+06,9.058240e-16,-5.354990e+05
3.493770e+06,8.052870e-16,-5.351670e+05
3.494260e+06,7.267310e-16,-5.348440e+05
3.494640e+06,6.589960e-16,-5.345270e+05
3.494960e+06,5.993890e-16,-5.342140e+05
3.495260e+06,5.563320e-16,-5.339030e+05
3.495480e+06,5.152750e-16,-5.335950e+05
3.495630e+06,4.301680e-16,-5.332920e+05
3.495740e+06,3.864140e-16,-5.329910e+05
3.495820e+06,3.528190e-16,-5.326930e+05
3.495900e+06,3.248240e-16,-5.323960e+05
3.495960e+06,2.952070e-16,-5.321020e+05
3.496000e+06,2.678790e-16,-5.318090e+05
3.496030e+06,2.426170e-16,-5.315170e+05
3.496040e+06,2.202330e-16,-5.312280e+05
3.496010e+06,2.044860e-16,-5.309410e+05
3.475150e+06,6.802040e-16,-5.307120e+05
3.455370e+06,1.266550e-15,-5.320820e+05
3.456630e+06,1.964200e-15,-5.317340e+05
3.457650e+06,2.188420e-15,-5.314000e+05
3.458450e+06,2.367430e-15,-5.310730e+05
3.459010e+06,2.597400e-15,-5.307540e+05
3.459310e+06,2.839770e-15,-5.304520e+05
3.459510e+06,3.003250e-15,-5.301560e+05
3.459640e+06,3.137400e-15,-5.298630e+05
3.459700e+06,3.265540e-15,-5.295730e+05
3.459690e+06,3.382140e-15,-5.292860e+05
3.459560e+06,3.487010e-15,-5.290030e+05
3.459300e+06,3.582880e-15,-5.287270e+05
3.458970e+06,3.675780e-15,-5.284560e+05
3.458590e+06,3.761200e-15,-5.281880e+05
3.457910e+06,3.829540e-15,-5.279300e+05
3.457230e+06,3.879580e-15,-5.276750e+05
3.456230e+06,3.943240e-15,-5.274310e+05
3.455140e+06,4.004980e-15,-5.271910e+05
3.453980e+06,4.070420e-15,-5.269550e+05
3.452740e+06,4.136030e-15,-5.267250e+05
3.451430e+06,4.193860e-15,-5.264980e+05
3.450030e+06,4.244410e-15,-5.262760e+05
3.448480e+06,4.296870e-15,-5.260600e+05
3.446870e+06,4.350170e-15,-5.258470e+05
3.445150e+06,4.389090e-15,-5.256390e+05
3.443210e+06,4.428330e-15,-5.254410e+05
3.441210e+06,4.475050e-15,-5.252450e+05
3.439170e+06,4.515550e-15,-5.250530e+05
3.437100e+06,4.553240e-15,-5.248630e+05
3.435000e+06,4.592050e-15,-5.246750e+05
3.432890e+06,4.627490e-15,-5.244890e+05
3.430460e+06,4.658920e-15,-5.243140e+05
3.427950e+06,4.673080e-15,-5.241440e+05
3.425410e+06,4.695230e-15,-5.239760e+05
3.422870e+06,4.725160e-15,-5.238090e+05
3.420310e+06,4.752480e-15,-5.236440e+05
3.417740e+06,4.782450e-15,-5.234800e+05
3.415090e+06,4.802400e-15,-5.233200e+05
3.390690e+06,3.568430e-15,-5.232450e+05
3.388920e+06,1.353140e-15,-5.230810e+05
3.386890e+06,-1.074000e-15,-5.229200e+05
3.384640e+06,-2.016390e-15,-5.227630e+05
3.361020e+06,-1.649120e-16,-5.243630e+05
3.359530e+06,1.166650e-15,-5.241630e+05
3.357820e+06,1.770940e-15,-5.239650e+05
3.355900e+06,1.807470e-15,-5.237830e+05
3.353980e+06,1.757390e-15,-5.236030e+05
3.352050e+06,1.964720e-15,-5.234240e+05
3.350100e+06,2.030100e-15,-5.232470e+05
3.348150e+06,2.091580e-15,-5.230710e+05
3.346160e+06,2.148580e-15,-5.228970e+05
3.343980e+06,2.199370e-15,-5.227270e+05
3.341710e+06,2.239790e-15,-5.225620e+05
3.339560e+06,2.286150e-15,-5.223950e+05
3.337340e+06,2.328590e-15,-5.222330e+05
3.335040e+06,2.366470e-15,-5.220750e+05
3.313680e+06,2.310200e-15,-5.220180e+05
3.303360e+06,1.814650e-15,-5.219060e+05
3.301790e+06,1.356160e-15,-5.217520e+05
3.300080e+06,7.477730e-16,-5.216010e+05
3.298330e+06,-2.410670e-16,-5.214510e+05
3.296490e+06,-9.223350e-16,-5.213030e+05
3.294270e+06,-1.518950e-15,-5.211670e+05
3.291830e+06,-1.674510e-15,-5.210350e+05
3.289310e+06,-1.793780e-15,-5.209060e+05
3.285900e+06,-1.873210e-15,-5.207820e+05
3.276610e+06,-2.030920e-15,-5.206910e+05
3.274460e+06,-2.060170e-15,-5.205630e+05
3.272230e+06,-2.102870e-15,-5.204380e+05
3.269940e+06,-2.144720e-15,-5.203140e+05
3.267550e+06,-2.188510e-15,-5.201920e+05
3.265080e+06,-2.236300e-15,-5.200700e+05
3.262560e+06,-2.278360e-15,-5.199500e+05
3.260020e+06,-2.302000e-15,-5.198310e+05
3.257470e+06,-2.329760e-15,-5.197120e+05
3.254900e+06,-2.360770e-15,-5.195950e+05
3.203310e+06,-5.786730e-16,-5.210670e+05
3.202150e+06,9.219770e-16,-5.209230e+05
3.200450e+06,9.764280e-16,-5.207860e+05
3.198620e+06,1.032580e-15,-5.206530e+05
3.196680e+06,1.092510e-15,-5.205250e+05
3.194700e+06,1.299630e-15,-5.203980e+05
3.192700e+06,1.415580e-15,-5.202730e+05
3.190690e+06,1.519720e-15,-5.201500e+05
3.188670e+06,1.607120e-15,-5.200280e+05
3.186650e+06,1.684160e-15,-5.199080e+05
3.184560e+06,1.752880e-15,-5.197900e+05
3.162420e+06,1.612250e-15,-5.197670e+05
3.141030e+06,1.454330e-15,-5.212110e+05
3.108430e+06,-4.320950e-17,-5.219000e+05
3.107890e+06,-4.676180e-16,-5.217310e+05
3.107250e+06,-7.771640e-16,-5.215670e+05
3.106330e+06,-9.320420e-16,-5.214110e+05
3.105200e+06,-1.050830e-15,-5.212650e+05
3.104020e+06,-1.279800e-15,-5.211210e+05
3.102750e+06,-1.361030e-15,-5.209810e+05
3.101460e+06,-1.426880e-15,-5.208440e+05
3.100150e+06,-1.615280e-15,-5.207100e+05
3.078030e+06,-1.342000e-15,-5.211810e+05
3.076340e+06,-6.599950e-16,-5.210700e+05
3.075370e+06,-1.520510e-16,-5.209250e+05
3.074050e+06,9.541760e-18,-5.207910e+05
3.072600e+06,1.434960e-16,-5.206640e+05
3.070990e+06,2.729610e-16,-5.205420e+05
3.069160e+06,3.857440e-16,-5.204270e+05
3.067160e+06,4.912620e-16,-5.203190e+05
3.064890e+06,5.949490e-16,-5.202190e+05
3.062460e+06,7.595270e-16,-5.201180e+05
3.061680e+06,8.935280e-16,-5.199840e+05
3.060160e+06,1.093850e-15,-5.198680e+05
3.058470e+06,1.159280e-15,-5.197570e+05
3.056800e+06,1.216300e-15,-5.196480e+05
3.055100e+06,1.274150e-15,-5.195400e+05
3.053400e+06,1.327520e-15,-5.194340e+05
3.051670e+06,1.379760e-15,-5.193290e+05
3.012750e+06,1.516980e-15,-5.203990e+05
3.011460e+06,1.472390e-15,-5.202840e+05
3.010060e+06,1.010080e-15,-5.201720e+05
3.008540e+06,2.327180e-16,-5.200650e+05
3.007040e+06,-7.230870e-16,-5.199590e+05
3.005510e+06,-1.497270e-15,-5.198540e+05
3.003980e+06,-1.849290e-15,-5.197510e+05
3.002410e+06,-2.110690e-15,-5.196490e+05
3.000850e+06,-2.306380e-15,-5.195490e+05
2.999190e+06,-2.466880e-15,-5.194520e+05
2.997540e+06,-2.605600e-15,-5.193570e+05
2.976850e+06,-2.909550e-15,-5.197850e+05
2.975390e+06,-2.914170e-15,-5.196870e+05
2.973850e+06,-2.945270e-15,-5.195910e+05
2.972300e+06,-2.983840e-15,-5.194960e+05
2.970760e+06,-3.021110e-15,-5.194020e+05
2.969210e+06,-3.056250e-15,-5.193090e+05
2.967670e+06,-3.090210e-15,-5.192170e+05
2.966100e+06,-3.124610e-15,-5.191260e+05
2.964530e+06,-3.160570e-15,-5.190370e+05
2.962950e+06,-3.191200e-15,-5.189490e+05
2.961380e+06,-3.216050e-15,-5.188610e+05
2.959820e+06,-3.245070e-15,-5.187740e+05
2.958250e+06,-3.264790e-15,-5.186880e+05
2.956700e+06,-3.292800e-15,-5.186020e+05
2.955140e+06,-3.315090e-15,-5.185180e+05
2.953600e+06,-3.334530e-15,-5.184340e+05
2.952050e+06,-3.356250e-15,-5.183500e+05
2.950520e+06,-3.371030e-15,-5.182680e+05
2.948980e+06,-3.392360e-15,-5.181860e+05
2.947460e+06,-3.406760e-15,-5.181050e+05
2.945930e+06,-3.423990e-15,-5.180250e+05
2.944410e+06,-3.441820e-15,-5.179450e+05
2.942890e+06,-3.456290e-15,-5.178660e+05
2.941370e+06,-3.469230e-15,-5.177880e+05
2.939850e+06,-3.483330e-15,-5.177110e+05
2.938330e+06,-3.493450e-15,-5.176350e+05
2.936810e+06,-3.505640e-15,-5.175600e+05
2.935280e+06,-3.515750e-15,-5.174850e+05
2.933760e+06,-3.527120e-15,-5.174110e+05
2.932240e+06,-3.539350e-15,-5.173390e+05
2.930720e+06,-3.548910e-15,-5.172660e+05
