Time,Ele1_I_P,Ele1_I_Vy,Ele1_I_Vz,Ele1_I_T,Ele1_I_My,Ele1_I_Mz,Ele1_J_P,Ele1_J_Vy,Ele1_J_Vz,Ele1_J_T,Ele1_J_My,Ele1_J_Mz,Ele4_I_P,Ele4_I_Vy,Ele4_I_Vz,Ele4_I_T,Ele4_I_My,Ele4_I_Mz,Ele4_J_P,Ele4_J_Vy,Ele4_J_Vz,Ele4_J_T,Ele4_J_My,Ele4_J_Mz,Ele7_I_P,Ele7_I_Vy,Ele7_I_Vz,Ele7_I_T,Ele7_I_My,Ele7_I_Mz,Ele7_J_P,Ele7_J_Vy,Ele7_J_Vz,Ele7_J_T,Ele7_J_My,Ele7_J_Mz,Ele10_I_P,Ele10_I_Vy,Ele10_I_Vz,Ele10_I_T,Ele10_I_My,Ele10_I_Mz,Ele10_J_P,Ele10_J_Vy,Ele10_J_Vz,Ele10_J_T,Ele10_J_My,Ele10_J_Mz,Ele12_I_P,Ele12_I_Vy,Ele12_I_Vz,Ele12_I_T,Ele12_I_My,Ele12_I_Mz,Ele12_J_P,Ele12_J_Vy,Ele12_J_Vz,Ele12_J_T,Ele12_J_My,Ele12_J_Mz,Ele15_I_P,Ele15_I_Vy,Ele15_I_Vz,Ele15_I_T,Ele15_I_My,Ele15_I_Mz,Ele15_J_P,Ele15_J_Vy,Ele15_J_Vz,Ele15_J_T,Ele15_J_My,Ele15_J_Mz,Ele18_I_P,Ele18_I_Vy,Ele18_I_Vz,Ele18_I_T,Ele18_I_My,Ele18_I_Mz,Ele18_J_P,Ele18_J_Vy,Ele18_J_Vz,Ele18_J_T,Ele18_J_My,Ele18_J_Mz,Ele21_I_P,Ele21_I_Vy,Ele21_I_Vz,Ele21_I_T,Ele21_I_My,Ele21_I_Mz,Ele21_J_P,Ele21_J_Vy,Ele21_J_Vz,Ele21_J_T,Ele21_J_My,Ele21_J_Mz,Ele23_I_P,Ele23_I_Vy,Ele23_I_Vz,Ele23_I_T,Ele23_I_My,Ele23_I_Mz,Ele23_J_P,Ele23_J_Vy,Ele23_J_Vz,Ele23_J_T,Ele23_J_My,Ele23_J_Mz,Ele25_I_P,Ele25_I_Vy,Ele25_I_Vz,Ele25_I_T,Ele25_I_My,Ele25_I_Mz,Ele25_J_P,Ele25_J_Vy,Ele25_J_Vz,Ele25_J_T,Ele25_J_My,Ele25_J_Mz,Ele27_I_P,Ele27_I_Vy,Ele27_I_Vz,Ele27_I_T,Ele27_I_My,Ele27_I_Mz,Ele27_J_P,Ele27_J_Vy,Ele27_J_Vz,Ele27_J_T,Ele27_J_My,Ele27_J_Mz,Ele29_I_P,Ele29_I_Vy,Ele29_I_Vz,Ele29_I_T,Ele29_I_My,Ele29_I_Mz,Ele29_J_P,Ele29_J_Vy,Ele29_J_Vz,Ele29_J_T,Ele29_J_My,Ele29_J_Mz,Ele30_I_P,Ele30_I_Vy,Ele30_I_Vz,Ele30_I_T,Ele30_I_My,Ele30_I_Mz,Ele30_J_P,Ele30_J_Vy,Ele30_J_Vz,Ele30_J_T,Ele30_J_My,Ele30_J_Mz,Ele33_I_P,Ele33_I_Vy,Ele33_I_Vz,Ele33_I_T,Ele33_I_My,Ele33_I_Mz,Ele33_J_P,Ele33_J_Vy,Ele33_J_Vz,Ele33_J_T,Ele33_J_My,Ele33_J_Mz,Ele36_I_P,Ele36_I_Vy,Ele36_I_Vz,Ele36_I_T,Ele36_I_My,Ele36_I_Mz,Ele36_J_P,Ele36_J_Vy,Ele36_J_Vz,Ele36_J_T,Ele36_J_My,Ele36_J_Mz,Ele39_I_P,Ele39_I_Vy,Ele39_I_Vz,Ele39_I_T,Ele39_I_My,Ele39_I_Mz,Ele39_J_P,Ele39_J_Vy,Ele39_J_Vz,Ele39_J_T,Ele39_J_My,Ele39_J_Mz,Ele41_I_P,Ele41_I_Vy,Ele41_I_Vz,Ele41_I_T,Ele41_I_My,Ele41_I_Mz,Ele41_J_P,Ele41_J_Vy,Ele41_J_Vz,Ele41_J_T,Ele41_J_My,Ele41_J_Mz,Ele44_I_P,Ele44_I_Vy,Ele44_I_Vz,Ele44_I_T,Ele44_I_My,Ele44_I_Mz,Ele44_J_P,Ele44_J_Vy,Ele44_J_Vz,Ele44_J_T,Ele44_J_My,Ele44_J_Mz,Ele47_I_P,Ele47_I_Vy,Ele47_I_Vz,Ele47_I_T,Ele47_I_My,Ele47_I_Mz,Ele47_J_P,Ele47_J_Vy,Ele47_J_Vz,Ele47_J_T,Ele47_J_My,Ele47_J_Mz,Ele50_I_P,Ele50_I_Vy,Ele50_I_Vz,Ele50_I_T,Ele50_I_My,Ele50_I_Mz,Ele50_J_P,Ele50_J_Vy,Ele50_J_Vz,Ele50_J_T,Ele50_J_My,Ele50_J_Mz,Ele52_I_P,Ele52_I_Vy,Ele52_I_Vz,Ele52_I_T,Ele52_I_My,Ele52_I_Mz,Ele52_J_P,Ele52_J_Vy,Ele52_J_Vz,Ele52_J_T,Ele52_J_My,Ele52_J_Mz,Ele54_I_P,Ele54_I_Vy,Ele54_I_Vz,Ele54_I_T,Ele54_I_My,Ele54_I_Mz,Ele54_J_P,Ele54_J_Vy,Ele54_J_Vz,Ele54_J_T,Ele54_J_My,Ele54_J_Mz,Ele56_I_P,Ele56_I_Vy,Ele56_I_Vz,Ele56_I_T,Ele56_I_My,Ele56_I_Mz,Ele56_J_P,Ele56_J_Vy,Ele56_J_Vz,Ele56_J_T,Ele56_J_My,Ele56_J_Mz,Ele58_I_P,Ele58_I_Vy,Ele58_I_Vz,Ele58_I_T,Ele58_I_My,Ele58_I_Mz,Ele58_J_P,Ele58_J_Vy,Ele58_J_Vz,Ele58_J_T,Ele58_J_My,Ele58_J_Mz,Ele59_I_P,Ele59_I_Vy,Ele59_I_Vz,Ele59_I_T,Ele59_I_My,Ele59_I_Mz,Ele59_J_P,Ele59_J_Vy,Ele59_J_Vz,Ele59_J_T,Ele59_J_My,Ele59_J_Mz,Ele62_I_P,Ele62_I_Vy,Ele62_I_Vz,Ele62_I_T,Ele62_I_My,Ele62_I_Mz,Ele62_J_P,Ele62_J_Vy,Ele62_J_Vz,Ele62_J_T,Ele62_J_My,Ele62_J_Mz,Ele65_I_P,Ele65_I_Vy,Ele65_I_Vz,Ele65_I_T,Ele65_I_My,Ele65_I_Mz,Ele65_J_P,Ele65_J_Vy,Ele65_J_Vz,Ele65_J_T,Ele65_J_My,Ele65_J_Mz,Ele68_I_P,Ele68_I_Vy,Ele68_I_Vz,Ele68_I_T,Ele68_I_My,Ele68_I_Mz,Ele68_J_P,Ele68_J_Vy,Ele68_J_Vz,Ele68_J_T,Ele68_J_My,Ele68_J_Mz,Ele70_I_P,Ele70_I_Vy,Ele70_I_Vz,Ele70_I_T,Ele70_I_My,Ele70_I_Mz,Ele70_J_P,Ele70_J_Vy,Ele70_J_Vz,Ele70_J_T,Ele70_J_My,Ele70_J_Mz,Ele73_I_P,Ele73_I_Vy,Ele73_I_Vz,Ele73_I_T,Ele73_I_My,Ele73_I_Mz,Ele73_J_P,Ele73_J_Vy,Ele73_J_Vz,Ele73_J_T,Ele73_J_My,Ele73_J_Mz,Ele76_I_P,Ele76_I_Vy,Ele76_I_Vz,Ele76_I_T,Ele76_I_My,Ele76_I_Mz,Ele76_J_P,Ele76_J_Vy,Ele76_J_Vz,Ele76_J_T,Ele76_J_My,Ele76_J_Mz,Ele79_I_P,Ele79_I_Vy,Ele79_I_Vz,Ele79_I_T,Ele79_I_My,Ele79_I_Mz,Ele79_J_P,Ele79_J_Vy,Ele79_J_Vz,Ele79_J_T,Ele79_J_My,Ele79_J_Mz,Ele81_I_P,Ele81_I_Vy,Ele81_I_Vz,Ele81_I_T,Ele81_I_My,Ele81_I_Mz,Ele81_J_P,Ele81_J_Vy,Ele81_J_Vz,Ele81_J_T,Ele81_J_My,Ele81_J_Mz,Ele83_I_P,Ele83_I_Vy,Ele83_I_Vz,Ele83_I_T,Ele83_I_My,Ele83_I_Mz,Ele83_J_P,Ele83_J_Vy,Ele83_J_Vz,Ele83_J_T,Ele83_J_My,Ele83_J_Mz,Ele85_I_P,Ele85_I_Vy,Ele85_I_Vz,Ele85_I_T,Ele85_I_My,Ele85_I_Mz,Ele85_J_P,Ele85_J_Vy,Ele85_J_Vz,Ele85_J_T,Ele85_J_My,Ele85_J_Mz,Ele87_I_P,Ele87_I_Vy,Ele87_I_Vz,Ele87_I_T,Ele87_I_My,Ele87_I_Mz,Ele87_J_P,Ele87_J_Vy,Ele87_J_Vz,Ele87_J_T,Ele87_J_My,Ele87_J_Mz
4.558260e+04,-3.462970e+03,2.668950e+05,4.121750e-09,-2.232590e-09,-4.796820e-10,1.122960e+04,3.462970e+03,-2.668950e+05,-4.121750e-09,1.662820e-08,4.796820e-10,9.220010e+02,-4.134240e+03,2.701090e+05,3.756310e-09,-2.592060e-09,-4.796820e-10,1.201290e+04,4.134240e+03,-2.701090e+05,-3.756310e-09,1.570850e-08,4.796820e-10,2.488570e+03,-4.134250e+03,2.698910e+05,3.369290e-09,-2.983930e-09,-4.796820e-10,1.201290e+04,4.134250e+03,-2.698910e+05,-3.369290e-09,1.474620e-08,4.796820e-10,2.488570e+03,-3.462750e+03,2.731050e+05,2.546420e-09,-3.873270e-09,-4.796820e-10,1.122960e+04,3.462750e+03,-2.731050e+05,-2.546420e-09,1.275540e-08,4.796820e-10,9.220110e+02,-3.462970e+03,2.668950e+05,-3.719430e-09,-1.137860e-08,-4.796820e-10,1.122960e+04,3.462970e+03,-2.668950e+05,3.719430e-09,-1.669970e-09,4.796820e-10,9.220010e+02,-4.134240e+03,2.701090e+05,-3.144300e-09,-1.064410e-08,-4.796820e-10,1.201290e+04,4.134240e+03,-2.701090e+05,3.144300e-09,-3.915290e-10,4.796820e-10,2.488570e+03,-4.134250e+03,2.698910e+05,-3.215530e-09,-1.066410e-08,-4.796820e-10,1.201290e+04,4.134250e+03,-2.698910e+05,3.215530e-09,-6.205690e-10,4.796820e-10,2.488570e+03,-3.462750e+03,2.731050e+05,-3.941370e-09,-1.144180e-08,-4.796820e-10,1.122960e+04,3.462750e+03,-2.731050e+05,3.941370e-09,-2.383350e-09,4.796820e-10,9.220110e+02,-3.462970e+03,2.668950e+05,-1.054190e-09,-8.272720e-09,-4.796820e-10,1.122960e+04,3.462970e+03,-2.668950e+05,1.054190e-09,4.552540e-09,4.796820e-10,9.220010e+02,-4.134240e+03,2.701090e+05,2.946080e-11,-6.943680e-09,-4.796820e-10,1.201290e+04,4.134240e+03,-2.701090e+05,-2.946080e-11,7.016180e-09,4.796820e-10,2.488570e+03,-4.134250e+03,2.698910e+05,5.238310e-10,-6.300400e-09,-4.796820e-10,1.201290e+04,4.134250e+03,-2.698910e+05,-5.238310e-10,8.103510e-09,4.796820e-10,2.488570e+03,-3.462750e+03,2.731050e+05,7.370410e-10,-5.990390e-09,-4.796820e-10,1.122960e+04,3.462750e+03,-2.731050e+05,-7.370410e-10,8.539660e-09,4.796820e-10,9.220110e+02,-2.033530e+03,1.781630e+05,4.899650e-09,-3.350310e-08,-3.226010e-10,2.929980e+03,2.033530e+03,-1.781630e+05,-4.899650e-09,5.048380e-08,3.226010e-10,4.218900e+03,-3.072790e+03,1.800620e+05,4.522270e-09,-3.445830e-08,-3.226010e-10,4.925850e+03,3.072790e+03,-1.800620e+05,-4.522270e-09,5.011650e-08,3.226010e-10,5.860760e+03,-3.072790e+03,1.799380e+05,4.134110e-09,-3.544010e-08,-3.226010e-10,4.925850e+03,3.072790e+03,-1.799380e+05,-4.134110e-09,4.974000e-08,3.226010e-10,5.860760e+03,-2.033340e+03,1.818370e+05,3.339860e-09,-3.741940e-08,-3.226010e-10,2.929970e+03,2.033340e+03,-1.818370e+05,-3.339860e-09,4.893780e-08,3.226010e-10,4.218890e+03,-2.033530e+03,1.781630e+05,-2.898670e-09,-5.174880e-08,-3.226010e-10,2.929980e+03,2.033530e+03,-1.781630e+05,2.898670e-09,4.143540e-08,3.226010e-10,4.218900e+03,-3.072790e+03,1.800620e+05,-2.129240e-09,-5.026630e-08,-3.226010e-10,4.925850e+03,3.072790e+03,-1.800620e+05,2.129240e-09,4.264430e-08,3.226010e-10,5.860760e+03,-3.072790e+03,1.799380e+05,-2.046320e-09,-5.034260e-08,-3.226010e-10,4.925850e+03,3.072790e+03,-1.799380e+05,2.046320e-09,4.301100e-08,3.226010e-10,5.860760e+03,-2.033340e+03,1.818370e+05,-3.172140e-09,-5.258950e-08,-3.226010e-10,2.929970e+03,2.033340e+03,-1.818370e+05,3.172140e-09,4.131580e-08,3.226010e-10,4.218890e+03,-2.033530e+03,1.781630e+05,-3.057820e-09,-4.882830e-08,-3.226010e-10,2.929980e+03,2.033530e+03,-1.781630e+05,3.057820e-09,3.795780e-08,3.226010e-10,4.218900e+03,-3.072790e+03,1.800620e+05,-1.629620e-09,-4.597720e-08,-3.226010e-10,4.925850e+03,3.072790e+03,-1.800620e+05,1.629620e-09,4.010380e-08,3.226010e-10,5.860760e+03,-3.072790e+03,1.799380e+05,-8.694240e-10,-4.460800e-08,-3.226010e-10,4.925850e+03,3.072790e+03,-1.799380e+05,8.694240e-10,4.139550e-08,3.226010e-10,5.860760e+03,-2.033340e+03,1.818370e+05,-1.094440e-09,-4.470340e-08,-3.226010e-10,2.929970e+03,2.033340e+03,-1.818370e+05,1.094440e-09,4.070170e-08,3.226010e-10,4.218890e+03,-3.878580e+02,8.928520e+04,-2.523330e-09,-3.896380e-08,2.394250e-10,-8.235610e+02,3.878580e+02,-8.928520e+04,2.523330e-09,2.993070e-08,-2.394250e-10,2.192320e+03,-1.397220e+03,9.004080e+04,-2.540960e-09,-3.898670e-08,2.394250e-10,7.833500e+02,1.397220e+03,-9.004080e+04,2.540960e-09,2.989010e-08,-2.394250e-10,4.118260e+03,-1.397220e+03,8.995920e+04,-3.894210e-09,-4.055960e-08,2.394250e-10,7.833500e+02,1.397220e+03,-8.995920e+04,3.894210e-09,2.672680e-08,-2.394250e-10,4.118260e+03,-3.878090e+02,9.071480e+04,-3.513960e-09,-4.006640e-08,2.394250e-10,-8.235520e+02,3.878090e+02,-9.071480e+04,3.513960e-09,2.756270e-08,-2.394250e-10,2.192320e+03,-3.878580e+02,8.928520e+04,6.576480e-09,-2.829610e-08,2.394250e-10,-8.235610e+02,3.878580e+02,-8.928520e+04,-6.576480e-09,5.111230e-08,-2.394250e-10,2.192320e+03,-1.397220e+03,9.004080e+04,7.962450e-09,-2.644050e-08,2.394250e-10,7.833500e+02,1.397220e+03,-9.004080e+04,-7.962450e-09,5.410590e-08,-2.394250e-10,4.118260e+03,-1.397220e+03,8.995920e+04,7.880850e-09,-2.634360e-08,2.394250e-10,7.833500e+02,1.397220e+03,-8.995920e+04,-7.880850e-09,5.372350e-08,-2.394250e-10,4.118260e+03,-3.878090e+02,9.071480e+04,6.910530e-09,-2.793450e-08,2.394250e-10,-8.235520e+02,3.878090e+02,-9.071480e+04,-6.910530e-09,5.191650e-08,-2.394250e-10,2.192320e+03,-3.878580e+02,8.928520e+04,-5.438920e-09,-4.560740e-08,2.394250e-10,-8.235610e+02,3.878580e+02,-8.928520e+04,5.438920e-09,2.636980e-08,-2.394250e-10,2.192320e+03,-1.397220e+03,9.004080e+04,-4.081470e-09,-4.361790e-08,2.394250e-10,7.833500e+02,1.397220e+03,-9.004080e+04,4.081470e-09,2.912950e-08,-2.394250e-10,4.118260e+03,-1.397220e+03,8.995920e+04,-2.964990e-09,-4.198550e-08,2.394250e-10,7.833500e+02,1.397220e+03,-8.995920e+04,2.964990e-09,3.140490e-08,-2.394250e-10,4.118260e+03,-3.878090e+02,9.071480e+04,-4.373130e-09,-4.413390e-08,2.394250e-10,-8.235520e+02,3.878090e+02,-9.071480e+04,4.373130e-09,2.862310e-08,-2.394250e-10,2.192320e+03
9.116490e+04,-6.926130e+03,2.637910e+05,5.468420e-09,-1.330470e-08,-5.130680e-10,2.245910e+04,6.926130e+03,-2.637910e+05,-5.468420e-09,3.235980e-08,5.130680e-10,1.844050e+03,-8.268440e+03,2.702170e+05,5.896120e-09,-1.273520e-08,-5.130680e-10,2.402560e+04,8.268440e+03,-2.702170e+05,-5.896120e-09,3.328550e-08,5.130680e-10,4.977180e+03,-8.268470e+03,2.697830e+05,5.430460e-09,-1.320850e-08,-5.130680e-10,2.402560e+04,8.268470e+03,-2.697830e+05,-5.430460e-09,3.212950e-08,5.130680e-10,4.977170e+03,-6.925260e+03,2.762090e+05,3.813270e-09,-1.502490e-08,-5.130680e-10,2.245900e+04,6.925260e+03,-2.762090e+05,-3.813270e-09,2.828400e-08,5.130680e-10,1.844070e+03,-6.926130e+03,2.637910e+05,-5.316510e-09,-2.588580e-08,-5.130680e-10,2.245910e+04,6.926130e+03,-2.637910e+05,5.316510e-09,7.193690e-09,5.130680e-10,1.844050e+03,-8.268440e+03,2.702170e+05,-4.019730e-09,-2.430350e-08,-5.130680e-10,2.402560e+04,8.268440e+03,-2.702170e+05,4.019730e-09,1.014840e-08,5.130680e-10,4.977180e+03,-8.268470e+03,2.697830e+05,-4.144770e-09,-2.438120e-08,-5.130680e-10,2.402560e+04,8.268470e+03,-2.697830e+05,4.144770e-09,9.788840e-09,5.130680e-10,4.977170e+03,-6.925260e+03,2.762090e+05,-5.595410e-09,-2.600410e-08,-5.130680e-10,2.245900e+04,6.925260e+03,-2.762090e+05,5.595410e-09,6.332850e-09,5.130680e-10,1.844070e+03,-6.926130e+03,2.637910e+05,-1.527310e-09,-2.146090e-08,-5.130680e-10,2.245910e+04,6.926130e+03,-2.637910e+05,1.527310e-09,1.603100e-08,5.130680e-10,1.844050e+03,-8.268440e+03,2.702170e+05,-4.147810e-10,-2.009600e-08,-5.130680e-10,2.402560e+04,8.268440e+03,-2.702170e+05,4.147810e-10,1.855820e-08,5.130680e-10,4.977180e+03,-8.268470e+03,2.697830e+05,9.681690e-11,-1.943010e-08,-5.130680e-10,2.402560e+04,8.268470e+03,-2.697830e+05,-9.681690e-11,1.968330e-08,5.130680e-10,4.977170e+03,-6.925260e+03,2.762090e+05,3.178020e-10,-1.910610e-08,-5.130680e-10,2.245900e+04,6.925260e+03,-2.762090e+05,-3.178020e-10,2.013100e-08,5.130680e-10,1.844070e+03,-4.067230e+03,1.763250e+05,4.047720e-09,-4.602600e-08,-3.253630e-10,5.859900e+03,4.067230e+03,-1.763250e+05,-4.047720e-09,5.991690e-08,3.253630e-10,8.437780e+03,-6.145540e+03,1.801240e+05,4.408310e-09,-4.519830e-08,-3.253630e-10,9.851650e+03,6.145540e+03,-1.801240e+05,-4.408310e-09,6.034540e-08,3.253630e-10,1.172150e+04,-6.145570e+03,1.798760e+05,3.813310e-09,-4.653650e-08,-3.253630e-10,9.851650e+03,6.145570e+03,-1.798760e+05,-3.813310e-09,5.960170e-08,3.253630e-10,1.172150e+04,-4.066470e+03,1.836750e+05,2.225090e-09,-5.037030e-08,-3.253630e-10,5.859880e+03,4.066470e+03,-1.836750e+05,-2.225090e-09,5.787080e-08,3.253630e-10,8.437760e+03,-4.067230e+03,1.763250e+05,-6.152790e-10,-6.404710e-08,-3.253630e-10,5.859900e+03,4.067230e+03,-1.763250e+05,6.152790e-10,6.161750e-08,3.253630e-10,8.437780e+03,-6.145540e+03,1.801240e+05,9.752570e-10,-6.078020e-08,-3.253630e-10,9.851650e+03,6.145540e+03,-1.801240e+05,-9.752570e-10,6.391160e-08,3.253630e-10,1.172150e+04,-6.145570e+03,1.798760e+05,1.113960e-09,-6.085550e-08,-3.253630e-10,9.851650e+03,6.145570e+03,-1.798760e+05,-1.113960e-09,6.447290e-08,3.253630e-10,1.172150e+04,-4.066470e+03,1.836750e+05,-7.183880e-10,-6.478200e-08,-3.253630e-10,5.859880e+03,4.066470e+03,-1.836750e+05,7.183880e-10,6.198040e-08,3.253630e-10,8.437760e+03,-4.067230e+03,1.763250e+05,-5.334190e-09,-6.513480e-08,-3.253630e-10,5.859900e+03,4.067230e+03,-1.763250e+05,5.334190e-09,4.618900e-08,3.253630e-10,8.437780e+03,-6.145540e+03,1.801240e+05,-3.797820e-09,-6.213560e-08,-3.253630e-10,9.851650e+03,6.145540e+03,-1.801240e+05,3.797820e-09,4.856130e-08,3.253630e-10,1.172150e+04,-6.145570e+03,1.798760e+05,-2.912540e-09,-6.060490e-08,-3.253630e-10,9.851650e+03,6.145570e+03,-1.798760e+05,2.912540e-09,5.012960e-08,3.253630e-10,1.172150e+04,-4.066470e+03,1.836750e+05,-3.215370e-09,-6.079770e-08,-3.253630e-10,5.859880e+03,4.066470e+03,-1.836750e+05,3.215370e-09,4.925670e-08,3.253630e-10,8.437760e+03,-7.757620e+02,8.857040e+04,-2.198310e-09,-2.888370e-08,-7.749580e-10,-1.647130e+03,7.757620e+02,-8.857040e+04,2.198310e-09,2.093360e-08,7.749580e-10,4.384630e+03,-2.794420e+03,9.008170e+04,-2.884970e-09,-2.961590e-08,-7.749580e-10,1.566690e+03,2.794420e+03,-9.008170e+04,2.884970e-09,1.925820e-08,7.749580e-10,8.236500e+03,-2.794430e+03,8.991830e+04,-2.985870e-09,-2.972330e-08,-7.749580e-10,1.566690e+03,2.794430e+03,-8.991830e+04,2.985870e-09,1.901310e-08,7.749580e-10,8.236500e+03,-7.755610e+02,9.142960e+04,-2.475990e-09,-2.894340e-08,-7.749580e-10,-1.647110e+03,7.755610e+02,-9.142960e+04,2.475990e-09,2.001350e-08,7.749580e-10,4.384640e+03,-7.757620e+02,8.857040e+04,7.729620e-09,-1.016180e-08,-7.749580e-10,-1.647130e+03,7.757620e+02,-8.857040e+04,-7.729620e-09,3.695940e-08,7.749580e-10,4.384630e+03,-2.794420e+03,9.008170e+04,7.368380e-09,-1.008120e-08,-7.749580e-10,1.566690e+03,2.794420e+03,-9.008170e+04,-7.368380e-09,3.561020e-08,7.749580e-10,8.236500e+03,-2.794430e+03,8.991830e+04,6.410380e-09,-1.074370e-08,-7.749580e-10,1.566690e+03,2.794430e+03,-8.991830e+04,-6.410380e-09,3.292030e-08,7.749580e-10,8.236500e+03,-7.755610e+02,9.142960e+04,6.028400e-09,-1.147830e-08,-7.749580e-10,-1.647110e+03,7.755610e+02,-9.142960e+04,-6.028400e-09,3.231380e-08,7.749580e-10,4.384640e+03,-7.757620e+02,8.857040e+04,-4.524600e-09,-3.438030e-08,-7.749580e-10,-1.647130e+03,7.757620e+02,-8.857040e+04,4.524600e-09,1.828810e-08,7.749580e-10,4.384630e+03,-2.794420e+03,9.008170e+04,-3.905850e-09,-3.301590e-08,-7.749580e-10,1.566690e+03,2.794420e+03,-9.008170e+04,3.905850e-09,1.908520e-08,7.749580e-10,8.236500e+03,-2.794430e+03,8.991830e+04,-4.317160e-09,-3.290050e-08,-7.749580e-10,1.566690e+03,2.794430e+03,-8.991830e+04,4.317160e-09,1.753080e-08,7.749580e-10,8.236500e+03,-7.755610e+02,9.142960e+04,-4.245110e-09,-3.327200e-08,-7.749580e-10,-1.647110e+03,7.755610e+02,-9.142960e+04,4.245110e-09,1.815020e-08,7.749580e-10,4.384640e+03
