Roof_Displacement_m,Base_Shear_N,Pseudo_Time
0.069720,3440295.000000,3440300.000000
0.070140,3447216.000000,3447220.000000
0.070560,3454053.000000,3454050.000000
0.070980,3460854.000000,3460850.000000
0.071400,3467598.000000,3467600.000000
0.071820,3474147.000000,3474110.000000
0.072240,3480603.000000,3480610.000000
0.072660,3487011.000000,3487010.000000
0.073080,3493353.000000,3493360.000000
0.073500,3499641.000000,3499640.000000
0.073920,3505875.000000,3505880.000000
0.074340,3511917.000000,3511900.000000
0.074760,3517617.000000,3517520.000000
0.075180,3523161.000000,3523160.000000
0.075600,3528690.000000,3528690.000000
0.076020,3534162.000000,3534160.000000
0.076440,3539580.000000,3539580.000000
0.076860,3544959.000000,3544960.000000
0.077280,3550278.000000,3550270.000000
0.077700,3555513.000000,3555540.000000
0.078120,3560739.000000,3560740.000000
0.078540,3565908.000000,3565910.000000
0.078960,3570981.000000,3570960.000000
0.079380,3575811.000000,3575810.000000
0.079800,3580461.000000,3580470.000000
0.080220,3585099.000000,3585100.000000
0.080640,3589701.000000,3589700.000000
0.081060,3594273.000000,3594280.000000
0.081480,3598809.000000,3598810.000000
0.081900,3603300.000000,3603300.000000
0.082320,3607758.000000,3607760.000000
0.082740,3612189.000000,3612190.000000
0.083160,3616569.000000,3616570.000000
0.083580,3620892.000000,3620890.000000
0.084000,3625191.000000,3625190.000000
0.084420,3629454.000000,3629450.000000
0.084840,3633687.000000,3633690.000000
0.085260,3637869.000000,3637870.000000
0.085680,3642021.000000,3642020.000000
0.086100,3646125.000000,3646120.000000
0.086520,3650187.000000,3650180.000000
0.086940,3654192.000000,3654190.000000
0.087360,3658173.000000,3658180.000000
0.087780,3662130.000000,3662130.000000
0.088200,3666051.000000,3666050.000000
0.088620,3669927.000000,3669930.000000
0.089040,3673779.000000,3673780.000000
0.089460,3677607.000000,3677610.000000
0.089880,3681408.000000,3681410.000000
0.090300,3685173.000000,3685170.000000
0.090720,3688905.000000,3688910.000000
0.091140,3692610.000000,3692610.000000
0.091560,3696216.000000,3696240.000000
0.091980,3699900.000000,3699910.000000
0.092400,3703515.000000,3703520.000000
0.092820,3707106.000000,3707110.000000
0.093240,3710667.000000,3710670.000000
0.093660,3714207.000000,3714210.000000
0.094080,3717720.000000,3717720.000000
0.094500,3721206.000000,3721210.000000
0.094920,3689355.000000,3689350.000000
0.095340,3693876.000000,3693880.000000
0.095760,3697713.000000,3697700.000000
0.096180,3701397.000000,3701400.000000
0.096600,3705042.000000,3705040.000000
0.097020,3708660.000000,3708660.000000
0.097440,3712209.000000,3712200.000000
0.097860,3715665.000000,3715660.000000
0.098280,3719064.000000,3719060.000000
0.098700,3722433.000000,3722430.000000
0.099120,3725739.000000,3725740.000000
0.099540,3729009.000000,3729010.000000
0.099960,3732255.000000,3732250.000000
0.100380,3735468.000000,3735470.000000
0.100800,3738660.000000,3738660.000000
0.101220,3741813.000000,3741820.000000
0.101640,3744951.000000,3744950.000000
0.102060,3748053.000000,3748050.000000
0.102480,3751125.000000,3751120.000000
0.102900,3754152.000000,3754150.000000
0.103320,3757149.000000,3757150.000000
0.103740,3760101.000000,3760100.000000
0.104160,3697467.000000,3697490.000000
0.104580,3703002.000000,3703020.000000
0.105000,3707898.000000,3707890.000000
0.105420,3712368.000000,3712380.000000
0.105840,3716565.000000,3716580.000000
0.106260,3720453.000000,3720460.000000
0.106680,3724125.000000,3724140.000000
0.107100,3727986.000000,3727980.000000
0.107520,3731814.000000,3731820.000000
0.107940,3735879.000000,3735680.000000
0.108360,3739866.000000,3739860.000000
0.108780,3743781.000000,3743780.000000
0.109200,3747597.000000,3747590.000000
0.109620,3751119.000000,3751090.000000
0.110040,3754143.000000,3754100.000000
0.110460,3756879.000000,3756870.000000
0.110880,3759543.000000,3759540.000000
0.111300,3762090.000000,3762070.000000
0.111720,3764490.000000,3764490.000000
0.112140,3766827.000000,3766830.000000
0.112560,3769098.000000,3769100.000000
0.112980,3771309.000000,3771310.000000
0.113400,3773442.000000,3773440.000000
0.113820,3754158.000000,3754160.000000
0.114240,3757560.000000,3757560.000000
0.114660,3760542.000000,3760540.000000
0.115080,3763347.000000,3763340.000000
0.115500,3765567.000000,3765510.000000
0.115920,3767517.000000,3767500.000000
0.116340,3769371.000000,3769370.000000
0.116760,3771156.000000,3771150.000000
0.117180,3772848.000000,3772840.000000
0.117600,3774465.000000,3774470.000000
0.118020,3776052.000000,3776050.000000
0.118440,3777609.000000,3777610.000000
0.118860,3779136.000000,3779140.000000
0.119280,3780633.000000,3780640.000000
0.119700,3750294.000000,3750170.000000
0.120120,3752613.000000,3752610.000000
0.120540,3754575.000000,3754570.000000
0.120960,3724914.000000,3724920.000000
0.121380,3727971.000000,3727960.000000
0.121800,3730449.000000,3730460.000000
0.122220,3710250.000000,3710250.000000
0.122640,3713649.000000,3713650.000000
0.123060,3716586.000000,3716580.000000
0.123480,3719427.000000,3719430.000000
0.123900,3722196.000000,3722190.000000
0.124320,3697896.000000,3697890.000000
0.124740,3700731.000000,3700730.000000
0.125160,3676617.000000,3676610.000000
0.125580,3679224.000000,3679230.000000
0.126000,3635709.000000,3635710.000000
0.126420,3639096.000000,3639100.000000
0.126840,3641514.000000,3641580.000000
0.127260,3643866.000000,3643870.000000
0.127680,3624090.000000,3624090.000000
0.128100,3606048.000000,3606050.000000
0.128520,3610170.000000,3610170.000000
0.128940,3613896.000000,3613890.000000
0.129360,3617298.000000,3617290.000000
0.129780,3620520.000000,3620500.000000
0.130200,3623364.000000,3623320.000000
0.130620,3625941.000000,3625910.000000
0.131040,3628155.000000,3628140.000000
0.131460,3630252.000000,3630230.000000
0.131880,3632253.000000,3632250.000000
0.132300,3634236.000000,3634240.000000
0.132720,3636138.000000,3636140.000000
0.133140,3637860.000000,3637850.000000
0.133560,3639453.000000,3639450.000000
0.133980,3640932.000000,3640930.000000
0.134400,3642207.000000,3642200.000000
0.134820,3643365.000000,3643370.000000
0.135240,3644493.000000,3644490.000000
0.135660,3645591.000000,3645590.000000
0.136080,3646677.000000,3646680.000000
0.136500,3585642.000000,3585630.000000
0.136920,3587862.000000,3587990.000000
0.137340,3566595.000000,3566600.000000
0.137760,3569118.000000,3569110.000000
0.138180,3571308.000000,3571310.000000
0.138600,3573345.000000,3573340.000000
0.139020,3575289.000000,3575300.000000
0.139440,3577197.000000,3577200.000000
0.139860,3579060.000000,3579060.000000
0.140280,3580824.000000,3580830.000000
0.140700,3582510.000000,3582510.000000
0.141120,3584067.000000,3584070.000000
0.141540,3585522.000000,3585520.000000
0.141960,3586899.000000,3586900.000000
0.142380,3588174.000000,3588170.000000
0.142800,3589374.000000,3589370.000000
0.143220,3590484.000000,3590480.000000
0.143640,3591513.000000,3591510.000000
0.144060,3592455.000000,3592460.000000
0.144480,3593358.000000,3593360.000000
0.144900,3594213.000000,3594210.000000
0.145320,3536505.000000,3536490.000000
0.145740,3538953.000000,3538950.000000
0.146160,3541179.000000,3541180.000000
0.146580,3543207.000000,3543210.000000
0.147000,3545082.000000,3545080.000000
0.147420,3546852.000000,3546850.000000
0.147840,3548568.000000,3548570.000000
0.148260,3550239.000000,3550240.000000
0.148680,3551850.000000,3551850.000000
0.149100,3504087.000000,3504090.000000
0.149520,3505863.000000,3505910.000000
0.149940,3507573.000000,3507570.000000
0.150360,3509193.000000,3509200.000000
0.150780,3510612.000000,3510610.000000
0.151200,3512028.000000,3512030.000000
0.151620,3513399.000000,3513410.000000
0.152040,3514764.000000,3514760.000000
0.152460,3516114.000000,3516110.000000
0.152880,3517446.000000,3517450.000000
0.153300,3518748.000000,3518740.000000
0.153720,3519981.000000,3519980.000000
0.154140,3521058.000000,3521060.000000
0.154560,3521982.000000,3521980.000000
0.154980,3490263.000000,3490260.000000
0.155400,3491475.000000,3491480.000000
0.155820,3492444.000000,3492440.000000
0.156240,3493155.000000,3493160.000000
0.156660,3493773.000000,3493770.000000
0.157080,3494259.000000,3494260.000000
