Time,Moment_My_N-m,Curvature_phi_y_rad/m
2.805000e+06,4.555400e-16,-3.887370e+05
2.818300e+06,4.654160e-16,-3.902260e+05
2.831580e+06,4.510250e-16,-3.917160e+05
2.844840e+06,4.676200e-16,-3.932130e+05
2.858070e+06,4.454670e-16,-3.947140e+05
2.871280e+06,4.683200e-16,-3.962160e+05
2.884460e+06,4.462640e-16,-3.977160e+05
2.897630e+06,4.641030e-16,-3.992150e+05
2.910760e+06,4.491420e-16,-4.007180e+05
2.923790e+06,4.743470e-16,-4.022410e+05
2.936800e+06,4.708220e-16,-4.037570e+05
2.949780e+06,4.942280e-16,-4.052580e+05
2.962740e+06,4.778910e-16,-4.067580e+05
2.975660e+06,4.998980e-16,-4.082610e+05
2.988520e+06,4.807500e-16,-4.097670e+05
3.001350e+06,4.939120e-16,-4.112710e+05
3.014160e+06,4.790830e-16,-4.127740e+05
3.026950e+06,5.043510e-16,-4.142750e+05
3.039720e+06,4.844260e-16,-4.157750e+05
3.052470e+06,5.077930e-16,-4.172740e+05
3.065200e+06,4.924760e-16,-4.187720e+05
3.077910e+06,5.078340e-16,-4.202690e+05
3.090570e+06,4.847090e-16,-4.217480e+05
3.103220e+06,4.962330e-16,-4.232170e+05
3.115850e+06,4.766840e-16,-4.246860e+05
3.128450e+06,5.046450e-16,-4.261520e+05
3.141030e+06,4.861710e-16,-4.276160e+05
3.153580e+06,4.996800e-16,-4.290790e+05
3.166100e+06,4.900080e-16,-4.305410e+05
3.178590e+06,5.055510e-16,-4.319980e+05
3.191010e+06,4.857290e-16,-4.334580e+05
3.203410e+06,5.059210e-16,-4.349170e+05
3.215770e+06,4.863660e-16,-4.363780e+05
3.228100e+06,5.136340e-16,-4.378360e+05
3.240370e+06,4.818630e-16,-4.392870e+05
3.252590e+06,4.997210e-16,-4.407040e+05
3.264780e+06,4.831810e-16,-4.421120e+05
3.276950e+06,4.683170e-16,-4.435120e+05
3.289080e+06,4.529660e-16,-4.448620e+05
3.301180e+06,4.701970e-16,-4.462160e+05
3.313270e+06,4.540010e-16,-4.475660e+05
3.325330e+06,4.741720e-16,-4.489130e+05
3.337350e+06,4.520120e-16,-4.502590e+05
3.349350e+06,4.657880e-16,-4.516050e+05
3.361320e+06,4.514810e-16,-4.529520e+05
3.373270e+06,4.721320e-16,-4.543000e+05
3.385200e+06,4.553020e-16,-4.556470e+05
3.397100e+06,4.650030e-16,-4.569960e+05
3.408980e+06,4.552890e-16,-4.583420e+05
3.420840e+06,4.747510e-16,-4.596890e+05
3.432680e+06,4.554970e-16,-4.610340e+05
3.444500e+06,4.553600e-16,-4.623660e+05
3.456290e+06,4.406390e-16,-4.636560e+05
3.468060e+06,4.573050e-16,-4.649460e+05
3.479820e+06,4.392870e-16,-4.662360e+05
3.491550e+06,4.552510e-16,-4.675240e+05
3.503240e+06,4.450030e-16,-4.688170e+05
3.514890e+06,4.766980e-16,-4.701190e+05
3.526520e+06,4.562480e-16,-4.714210e+05
3.538120e+06,4.735300e-16,-4.727220e+05
3.549690e+06,4.576360e-16,-4.740200e+05
3.561230e+06,4.796690e-16,-4.753140e+05
3.572740e+06,4.524680e-16,-4.766010e+05
3.584220e+06,4.723330e-16,-4.778700e+05
3.595670e+06,4.495010e-16,-4.791380e+05
3.607100e+06,4.720670e-16,-4.804050e+05
3.618500e+06,4.547840e-16,-4.816720e+05
3.629860e+06,4.730150e-16,-4.829370e+05
3.641200e+06,4.535740e-16,-4.842000e+05
3.652490e+06,4.738190e-16,-4.854630e+05
3.663760e+06,4.581240e-16,-4.867310e+05
3.674960e+06,4.822570e-16,-4.880100e+05
3.686140e+06,4.679510e-16,-4.892860e+05
3.697280e+06,4.843690e-16,-4.905550e+05
3.708390e+06,4.648300e-16,-4.918220e+05
3.719470e+06,4.816560e-16,-4.930880e+05
3.730520e+06,4.615310e-16,-4.943540e+05
3.741540e+06,4.830270e-16,-4.956190e+05
3.752530e+06,4.658520e-16,-4.968820e+05
3.763480e+06,4.825540e-16,-4.981500e+05
3.774390e+06,4.657220e-16,-4.994200e+05
3.785260e+06,4.846910e-16,-5.006960e+05
3.796080e+06,4.657010e-16,-5.019700e+05
3.806850e+06,4.829630e-16,-5.032430e+05
3.817580e+06,4.637740e-16,-5.045140e+05
3.828270e+06,4.790730e-16,-5.057840e+05
3.838920e+06,4.685820e-16,-5.070540e+05
3.849530e+06,4.848100e-16,-5.083220e+05
3.860090e+06,4.812340e-16,-5.095900e+05
3.870620e+06,4.929350e-16,-5.108580e+05
3.881110e+06,4.823310e-16,-5.121240e+05
3.891550e+06,4.926250e-16,-5.133890e+05
3.901940e+06,4.849230e-16,-5.146500e+05
3.912250e+06,4.880140e-16,-5.158840e+05
3.922530e+06,4.766780e-16,-5.171120e+05
3.932740e+06,4.889000e-16,-5.183390e+05
3.942900e+06,4.841780e-16,-5.195660e+05
3.953020e+06,4.904410e-16,-5.207940e+05
3.963080e+06,4.849010e-16,-5.220190e+05
3.973080e+06,4.948680e-16,-5.232440e+05
3.983040e+06,4.801340e-16,-5.244730e+05
3.992940e+06,4.967490e-16,-5.257020e+05
4.002790e+06,4.885050e-16,-5.269310e+05
4.012600e+06,4.971250e-16,-5.281610e+05
4.022360e+06,5.373970e-16,-5.293890e+05
4.032050e+06,5.583230e-16,-5.306120e+05
4.041690e+06,5.477580e-16,-5.318360e+05
4.051290e+06,5.923110e-16,-5.330530e+05
4.060820e+06,5.763450e-16,-5.342670e+05
4.070300e+06,5.813600e-16,-5.354820e+05
4.079720e+06,5.772880e-16,-5.366960e+05
4.089060e+06,6.040250e-16,-5.379170e+05
4.098310e+06,6.024710e-16,-5.391550e+05
4.107510e+06,6.135910e-16,-5.403920e+05
4.116650e+06,6.042230e-16,-5.416300e+05
4.125730e+06,6.148310e-16,-5.428650e+05
4.134750e+06,6.160510e-16,-5.441020e+05
4.143710e+06,6.128770e-16,-5.453340e+05
4.152610e+06,6.134850e-16,-5.465610e+05
4.161460e+06,6.226170e-16,-5.477820e+05
4.170250e+06,6.259290e-16,-5.489950e+05
4.178970e+06,6.243280e-16,-5.501880e+05
4.187640e+06,6.392860e-16,-5.513670e+05
4.196250e+06,6.257840e-16,-5.525360e+05
4.204800e+06,6.270290e-16,-5.536940e+05
4.213300e+06,6.194050e-16,-5.548400e+05
4.221740e+06,6.268400e-16,-5.559750e+05
4.230120e+06,6.284410e-16,-5.570940e+05
4.238430e+06,6.287520e-16,-5.582000e+05
4.246690e+06,6.272960e-16,-5.592890e+05
4.254890e+06,6.334850e-16,-5.603700e+05
4.263020e+06,6.261270e-16,-5.614390e+05
4.271100e+06,6.242720e-16,-5.624970e+05
4.279130e+06,6.172970e-16,-5.635440e+05
4.287100e+06,6.253830e-16,-5.645820e+05
4.295010e+06,6.227720e-16,-5.656100e+05
4.302860e+06,6.326480e-16,-5.666290e+05
4.310660e+06,6.342330e-16,-5.676420e+05
4.318400e+06,6.345410e-16,-5.686490e+05
4.326080e+06,6.335470e-16,-5.696520e+05
4.333700e+06,6.365300e-16,-5.706520e+05
4.341260e+06,6.372930e-16,-5.716490e+05
4.348750e+06,6.406440e-16,-5.726460e+05
4.356180e+06,6.473000e-16,-5.736430e+05
4.363550e+06,6.462230e-16,-5.746400e+05
4.370850e+06,6.432200e-16,-5.756390e+05
4.378080e+06,6.459740e-16,-5.766400e+05
4.385250e+06,6.465970e-16,-5.776430e+05
4.392360e+06,6.481700e-16,-5.786490e+05
4.399400e+06,6.475610e-16,-5.796580e+05
4.406390e+06,6.460720e-16,-5.806690e+05
4.413310e+06,6.443660e-16,-5.816830e+05
4.420180e+06,6.439250e-16,-5.827000e+05
4.426980e+06,6.400910e-16,-5.837150e+05
4.433720e+06,6.421720e-16,-5.847300e+05
4.440410e+06,6.426360e-16,-5.857410e+05
4.447050e+06,6.414770e-16,-5.867490e+05
4.453640e+06,6.427880e-16,-5.877510e+05
4.460180e+06,6.416500e-16,-5.887460e+05
4.466670e+06,6.437870e-16,-5.897340e+05
4.473110e+06,6.430180e-16,-5.907100e+05
4.479500e+06,6.429940e-16,-5.916780e+05
4.485840e+06,6.422160e-16,-5.926340e+05
4.492130e+06,6.451820e-16,-5.935790e+05
4.498360e+06,6.462310e-16,-5.945130e+05
4.504530e+06,6.491740e-16,-5.954360e+05
4.510660e+06,6.470880e-16,-5.963420e+05
4.516730e+06,6.483060e-16,-5.972300e+05
4.522750e+06,6.489230e-16,-5.981020e+05
4.528720e+06,6.481010e-16,-5.989560e+05
4.534640e+06,6.475550e-16,-5.997950e+05
4.540510e+06,6.460830e-16,-6.006180e+05
4.546330e+06,6.459060e-16,-6.014260e+05
4.552090e+06,6.433190e-16,-6.022210e+05
4.557810e+06,6.406220e-16,-6.030050e+05
4.563480e+06,6.337490e-16,-6.037790e+05
4.569100e+06,6.275280e-16,-6.045450e+05
4.574670e+06,6.237190e-16,-6.053030e+05
4.580190e+06,6.174820e-16,-6.060520e+05
4.585650e+06,5.630870e-16,-6.067930e+05
4.591070e+06,5.570640e-16,-6.075300e+05
4.596430e+06,5.495070e-16,-6.082630e+05
4.601740e+06,5.426710e-16,-6.089940e+05
4.606990e+06,5.358910e-16,-6.097240e+05
4.612200e+06,5.312460e-16,-6.104500e+05
4.617340e+06,5.034320e-16,-6.111690e+05
4.622440e+06,4.987690e-16,-6.118830e+05
4.627480e+06,4.936530e-16,-6.125960e+05
4.632460e+06,4.909900e-16,-6.133090e+05
4.637350e+06,4.922310e-16,-6.140310e+05
4.642140e+06,5.191180e-16,-6.147040e+05
4.646880e+06,5.119290e-16,-6.153670e+05
4.651550e+06,5.019880e-16,-6.160310e+05
4.656170e+06,4.934220e-16,-6.166950e+05
4.660730e+06,4.825950e-16,-6.173590e+05
4.665230e+06,4.711170e-16,-6.180240e+05
4.669660e+06,4.570760e-16,-6.186910e+05
4.674030e+06,4.447230e-16,-6.193580e+05
4.678330e+06,4.314790e-16,-6.200270e+05
4.682560e+06,4.220140e-16,-6.206980e+05
4.686700e+06,4.944320e-16,-6.213400e+05
4.690740e+06,4.764880e-16,-6.219050e+05
4.694710e+06,4.543190e-16,-6.224700e+05
4.698490e+06,4.548660e-16,-6.230540e+05
4.702090e+06,4.264080e-16,-6.236520e+05
4.705600e+06,3.971600e-16,-6.242470e+05
4.709020e+06,3.842230e-16,-6.248330e+05
4.712360e+06,3.584650e-16,-6.254070e+05
4.715620e+06,3.337820e-16,-6.259640e+05
4.718810e+06,3.053890e-16,-6.264990e+05
4.721920e+06,2.714550e-16,-6.270070e+05
4.724960e+06,2.475380e-16,-6.274810e+05
4.727930e+06,1.961520e-16,-6.279190e+05
4.730820e+06,1.497490e-16,-6.283140e+05
4.733640e+06,1.074720e-16,-6.286650e+05
4.736380e+06,7.543150e-17,-6.289710e+05
4.739040e+06,4.354880e-17,-6.292350e+05
4.741630e+06,2.239090e-17,-6.294570e+05
4.700230e+06,3.310880e-16,-6.288400e+05
4.706780e+06,5.098590e-16,-6.300970e+05
4.711020e+06,6.082630e-16,-6.309740e+05
4.713980e+06,3.004010e-16,-6.311210e+05
4.716840e+06,2.053860e-16,-6.311790e+05
4.677520e+06,2.264470e-16,-6.284530e+05
4.684170e+06,4.161790e-16,-6.300390e+05
4.688510e+06,4.708750e-16,-6.310650e+05
4.691670e+06,4.007130e-16,-6.311200e+05
4.659250e+06,1.389490e-16,-6.308760e+05
4.665760e+06,4.876950e-16,-6.320310e+05
4.669160e+06,4.911980e-16,-6.321000e+05
4.672290e+06,4.451800e-16,-6.321400e+05
4.675340e+06,4.458670e-16,-6.321740e+05
4.678340e+06,4.266950e-16,-6.322040e+05
4.646830e+06,1.003430e-16,-6.301960e+05
4.652620e+06,4.267530e-16,-6.319340e+05
4.655930e+06,4.860070e-16,-6.321240e+05
4.658840e+06,5.338290e-16,-6.321460e+05
4.661710e+06,6.094220e-16,-6.321630e+05
4.664410e+06,6.591160e-16,-6.321760e+05
4.666980e+06,6.971830e-16,-6.321860e+05
4.669470e+06,7.252390e-16,-6.321900e+05
4.671820e+06,7.568070e-16,-6.321900e+05
4.673870e+06,7.840530e-16,-6.321870e+05
4.675740e+06,7.832280e-16,-6.321800e+05
4.677530e+06,7.875770e-16,-6.321670e+05
4.679170e+06,8.052930e-16,-6.321490e+05
4.680710e+06,8.148820e-16,-6.321260e+05
4.681980e+06,8.318140e-16,-6.320990e+05
4.683170e+06,8.651810e-16,-6.320660e+05
4.684270e+06,9.032160e-16,-6.320290e+05
4.685310e+06,9.448410e-16,-6.319870e+05
4.686290e+06,9.889240e-16,-6.319390e+05
4.687190e+06,1.038600e-15,-6.318870e+05
4.687960e+06,1.079960e-15,-6.318340e+05
4.688610e+06,1.117630e-15,-6.317780e+05
4.689140e+06,1.147810e-15,-6.317190e+05
4.689600e+06,1.182420e-15,-6.316580e+05
4.528880e+06,1.274650e-15,-6.326000e+05
4.533220e+06,1.123460e-15,-6.322870e+05
4.537420e+06,1.221120e-15,-6.319060e+05
4.540910e+06,1.131660e-15,-6.314640e+05
4.543120e+06,7.401870e-16,-6.310140e+05
4.545090e+06,2.863220e-16,-6.305360e+05
4.506400e+06,-2.012850e-15,-6.307270e+05
4.508340e+06,-9.364070e-16,-6.301960e+05
4.510210e+06,2.806540e-16,-6.296570e+05
4.511980e+06,8.292380e-16,-6.291140e+05
4.431310e+06,3.312640e-17,-6.250580e+05
4.440490e+06,6.333240e-16,-6.268970e+05
4.447850e+06,9.251100e-16,-6.295170e+05
4.450660e+06,7.675280e-16,-6.294960e+05
4.290970e+06,1.670960e-15,-5.872660e+05
4.295700e+06,1.896450e-15,-5.870120e+05
4.300350e+06,2.104490e-15,-5.867560e+05
4.304700e+06,2.232150e-15,-5.864990e+05
4.307880e+06,2.279130e-15,-5.862620e+05
4.271920e+06,-8.096820e-16,-5.858190e+05
4.274700e+06,-1.292440e-15,-5.855840e+05
4.277310e+06,-1.210720e-15,-5.853430e+05
4.279850e+06,-1.141600e-15,-5.850920e+05
4.214690e+06,-5.551210e-16,-5.821790e+05
4.223520e+06,-2.286120e-16,-5.841500e+05
4.228320e+06,1.462670e-15,-5.856920e+05
4.230840e+06,1.412940e-15,-5.854370e+05
4.233310e+06,1.395740e-15,-5.851800e+05
4.235700e+06,1.315020e-15,-5.849230e+05
4.238030e+06,1.002540e-15,-5.846650e+05
4.240300e+06,5.101150e-16,-5.844070e+05
4.242470e+06,4.879390e-17,-5.841490e+05
4.244600e+06,-2.308440e-16,-5.838910e+05
4.213160e+06,-4.438910e-16,-5.842930e+05
4.216060e+06,6.571590e-16,-5.840060e+05
4.218720e+06,1.172380e-15,-5.837280e+05
4.221150e+06,1.325060e-15,-5.834590e+05
4.223280e+06,1.435180e-15,-5.831970e+05
4.225160e+06,1.492520e-15,-5.829420e+05
4.226900e+06,1.579340e-15,-5.826900e+05
4.228430e+06,1.631600e-15,-5.824380e+05
4.229740e+06,1.676060e-15,-5.821860e+05
4.230880e+06,1.726570e-15,-5.819330e+05
4.166940e+06,-1.335880e-15,-5.494690e+05
4.169760e+06,-2.395150e-16,-5.498340e+05
4.172000e+06,1.887560e-16,-5.501770e+05
4.174120e+06,5.673650e-16,-5.505020e+05
4.176120e+06,8.472960e-16,-5.507770e+05
4.120860e+06,-1.970890e-15,-5.514900e+05
4.123310e+06,-4.860060e-16,-5.513390e+05
4.125190e+06,-5.348170e-17,-5.511830e+05
4.040290e+06,8.089920e-16,-5.505590e+05
4.044900e+06,1.589490e-15,-5.502580e+05
4.048060e+06,1.172030e-15,-5.499750e+05
4.051010e+06,9.993990e-16,-5.496850e+05
4.053730e+06,8.932800e-16,-5.493810e+05
4.056130e+06,6.897360e-16,-5.490580e+05
4.058350e+06,3.870170e-16,-5.487180e+05
4.023960e+06,-1.969840e-16,-5.481400e+05
4.025810e+06,1.754330e-15,-5.476990e+05
4.027580e+06,2.573270e-15,-5.472280e+05
4.016150e+06,-1.640700e-15,-5.470080e+05
4.004650e+06,-1.320690e-15,-5.467200e+05
4.006560e+06,-9.318430e-17,-5.461660e+05
4.007910e+06,7.685200e-16,-5.455780e+05
3.984070e+06,-4.327720e-16,-5.452880e+05
3.985800e+06,-1.211470e-15,-5.450320e+05
3.986990e+06,-5.194670e-16,-5.444490e+05
3.988400e+06,-3.671010e-17,-5.441710e+05
3.989700e+06,3.063100e-16,-5.438620e+05
3.990980e+06,5.687740e-16,-5.435470e+05
3.992190e+06,7.723440e-16,-5.432320e+05
3.993290e+06,9.343030e-16,-5.429180e+05
3.963530e+06,-1.674220e-15,-5.421680e+05
3.965840e+06,-1.383330e-15,-5.418230e+05
3.967800e+06,-1.040720e-15,-5.414920e+05
3.969160e+06,-9.726790e-16,-5.411910e+05
3.970430e+06,-8.743910e-16,-5.408920e+05
3.971510e+06,-8.011220e-16,-5.405910e+05
3.972460e+06,-7.385300e-16,-5.402900e+05
3.973310e+06,-6.929130e-16,-5.399910e+05
3.974000e+06,-6.565750e-16,-5.396930e+05
3.974590e+06,-6.324030e-16,-5.393980e+05
3.975090e+06,-6.134220e-16,-5.391040e+05
3.975540e+06,-5.983340e-16,-5.388110e+05
3.975930e+06,-5.883840e-16,-5.385190e+05
3.976170e+06,-5.868270e-16,-5.382270e+05
3.976280e+06,-5.918770e-16,-5.379340e+05
3.923620e+06,-3.135440e-16,-5.360190e+05
3.929220e+06,4.893430e-16,-5.379630e+05
3.930560e+06,5.974510e-16,-5.380940e+05
3.885970e+06,-1.743520e-15,-5.117150e+05
3.859050e+06,-9.509050e-16,-5.128380e+05
3.861780e+06,-2.879400e-16,-5.130870e+05
3.864250e+06,4.358450e-16,-5.133380e+05
3.866620e+06,6.533540e-16,-5.135890e+05
3.868930e+06,8.679790e-16,-5.138020e+05
3.870770e+06,9.824600e-16,-5.140100e+05
3.871930e+06,1.036370e-15,-5.141660e+05
3.872350e+06,1.160370e-15,-5.141820e+05
3.871950e+06,1.192920e-15,-5.140570e+05
3.870830e+06,1.241820e-15,-5.138980e+05
3.868570e+06,1.197300e-15,-5.137230e+05
3.838600e+06,-2.044660e-15,-5.131240e+05
3.842250e+06,-4.044570e-16,-5.129520e+05
3.844170e+06,2.657150e-16,-5.127740e+05
3.845470e+06,6.873060e-16,-5.126170e+05
3.846500e+06,9.955770e-16,-5.124650e+05
3.847290e+06,1.114320e-15,-5.123180e+05
3.786510e+06,1.265720e-15,-5.071330e+05
3.793410e+06,1.475920e-15,-5.084630e+05
3.800090e+06,1.573740e-15,-5.097870e+05
3.806210e+06,1.258800e-15,-5.111440e+05
3.810650e+06,7.752580e-16,-5.127560e+05
3.812310e+06,-3.025730e-17,-5.133430e+05
3.813210e+06,-3.232630e-16,-5.131940e+05
3.814070e+06,-4.659160e-16,-5.130470e+05
3.814890e+06,-5.618240e-16,-5.129000e+05
3.815680e+06,-6.302540e-16,-5.127540e+05
3.802360e+06,-1.028870e-15,-5.120600e+05
3.805380e+06,4.142720e-17,-5.126180e+05
3.806130e+06,2.958300e-16,-5.124740e+05
3.806810e+06,4.998780e-16,-5.123310e+05
3.807510e+06,6.306930e-16,-5.121880e+05
3.808170e+06,6.975860e-16,-5.120470e+05
3.770670e+06,-1.484010e-16,-5.086560e+05
3.777410e+06,4.181740e-16,-5.100070e+05
3.783220e+06,9.024560e-16,-5.114990e+05
3.785350e+06,8.365350e-16,-5.117930e+05
3.786060e+06,2.472980e-16,-5.116500e+05
3.786520e+06,-1.876510e-16,-5.115040e+05
3.786950e+06,-4.608300e-16,-5.113590e+05
3.787340e+06,-6.427630e-16,-5.112140e+05
3.787730e+06,-7.848610e-16,-5.110710e+05
3.788100e+06,-8.992080e-16,-5.109300e+05
3.788440e+06,-9.987710e-16,-5.107910e+05
3.788780e+06,-1.094490e-15,-5.106530e+05
3.789100e+06,-1.171420e-15,-5.105160e+05
3.758710e+06,-1.487820e-15,-5.078740e+05
3.764940e+06,-1.145370e-15,-5.091660e+05
3.769130e+06,1.974990e-16,-5.103850e+05
3.769560e+06,7.254070e-16,-5.102520e+05
3.769870e+06,7.792560e-16,-5.101170e+05
3.770180e+06,9.160600e-16,-5.099830e+05
3.770440e+06,9.746230e-16,-5.098510e+05
3.770690e+06,1.021650e-15,-5.097190e+05
3.770920e+06,1.062960e-15,-5.095870e+05
3.771140e+06,1.113190e-15,-5.094570e+05
3.771340e+06,1.147840e-15,-5.093280e+05
3.771530e+06,1.181150e-15,-5.092000e+05
3.771680e+06,1.200190e-15,-5.090730e+05
3.771750e+06,1.220350e-15,-5.089420e+05
3.771790e+06,1.239520e-15,-5.088130e+05
3.771810e+06,1.265120e-15,-5.086850e+05
3.771810e+06,1.281480e-15,-5.085580e+05
3.771800e+06,1.301630e-15,-5.084320e+05
3.771780e+06,1.323660e-15,-5.083070e+05
3.771750e+06,1.343880e-15,-5.081820e+05
3.771720e+06,1.363850e-15,-5.080590e+05
3.771670e+06,1.386550e-15,-5.079360e+05
3.771610e+06,1.409780e-15,-5.078140e+05
3.771540e+06,1.431480e-15,-5.076920e+05
