Time,Moment_My_N-m,Curvature_phi_y_rad/m
8.951400e+05,-4.469120e-17,-1.758610e+05
9.099930e+05,-4.553450e-17,-1.790160e+05
9.246720e+05,-4.908400e-17,-1.822190e+05
9.392760e+05,-4.867140e-17,-1.854350e+05
9.538030e+05,-5.169930e-17,-1.886480e+05
9.682350e+05,-5.422780e-17,-1.918470e+05
9.824730e+05,-5.802050e-17,-1.948330e+05
9.965430e+05,-5.691800e-17,-1.977920e+05
1.010490e+06,-5.986490e-17,-2.007480e+05
1.024350e+06,-6.378660e-17,-2.037100e+05
1.038130e+06,-6.389360e-17,-2.066180e+05
1.051900e+06,-6.552640e-17,-2.095260e+05
1.065590e+06,-7.086500e-17,-2.124550e+05
1.079200e+06,-6.678040e-17,-2.153910e+05
1.092770e+06,-7.158660e-17,-2.183380e+05
1.106260e+06,-7.187810e-17,-2.212860e+05
1.119650e+06,-7.440240e-17,-2.242310e+05
1.132910e+06,-7.410220e-17,-2.271530e+05
1.146080e+06,-7.406140e-17,-2.298910e+05
1.159180e+06,-7.881200e-17,-2.325500e+05
1.172090e+06,-9.398380e-17,-2.351040e+05
1.184900e+06,-8.516940e-17,-2.375550e+05
1.197560e+06,-9.513050e-17,-2.400360e+05
1.210080e+06,-8.934660e-17,-2.425200e+05
1.222560e+06,-9.208010e-17,-2.449980e+05
1.234960e+06,-9.342240e-17,-2.474680e+05
1.247290e+06,-9.614170e-17,-2.499600e+05
1.259590e+06,-9.657920e-17,-2.524690e+05
1.271770e+06,-9.603360e-17,-2.550110e+05
1.283910e+06,-9.765530e-17,-2.575600e+05
1.295990e+06,-1.050950e-16,-2.601040e+05
1.307950e+06,-1.035480e-16,-2.626330e+05
1.319850e+06,-1.058420e-16,-2.651240e+05
1.331660e+06,-1.112890e-16,-2.673890e+05
1.343420e+06,-1.016510e-16,-2.694910e+05
1.355130e+06,-1.058940e-16,-2.716050e+05
1.366770e+06,-1.069460e-16,-2.737470e+05
1.378310e+06,-1.236390e-16,-2.759100e+05
1.389780e+06,-1.184340e-16,-2.780720e+05
1.401230e+06,-1.194190e-16,-2.802310e+05
1.412680e+06,-1.222490e-16,-2.823870e+05
1.424100e+06,-1.259090e-16,-2.845470e+05
1.435470e+06,-1.316120e-16,-2.867080e+05
1.446770e+06,-1.296520e-16,-2.888820e+05
1.458030e+06,-1.316100e-16,-2.910510e+05
1.469250e+06,-1.355550e-16,-2.932360e+05
1.480380e+06,-1.402940e-16,-2.954360e+05
1.491450e+06,-1.335370e-16,-2.976350e+05
1.502490e+06,-1.357030e-16,-2.998340e+05
1.513480e+06,-1.483980e-16,-3.019230e+05
1.524420e+06,-1.470360e-16,-3.039800e+05
1.535330e+06,-1.469350e-16,-3.060330e+05
1.546210e+06,-1.467010e-16,-3.080870e+05
1.556980e+06,-1.577990e-16,-3.101730e+05
1.567660e+06,-1.537490e-16,-3.122100e+05
1.578290e+06,-1.522310e-16,-3.141680e+05
1.588880e+06,-1.506170e-16,-3.160570e+05
1.599470e+06,-1.505180e-16,-3.179470e+05
1.610050e+06,-1.528070e-16,-3.198370e+05
1.620610e+06,-1.566430e-16,-3.217130e+05
1.631160e+06,-1.535070e-16,-3.235640e+05
1.641640e+06,-1.616620e-16,-3.254480e+05
1.652090e+06,-1.634560e-16,-3.273400e+05
1.662520e+06,-1.636820e-16,-3.292400e+05
1.672930e+06,-1.780600e-16,-3.311220e+05
1.683320e+06,-1.782940e-16,-3.329890e+05
1.693690e+06,-1.828400e-16,-3.348680e+05
1.704040e+06,-1.849950e-16,-3.367450e+05
1.714380e+06,-1.856130e-16,-3.386200e+05
1.724700e+06,-1.878720e-16,-3.404950e+05
1.735020e+06,-1.900700e-16,-3.423700e+05
1.745320e+06,-1.947530e-16,-3.442020e+05
1.755570e+06,-1.894610e-16,-3.459800e+05
1.765780e+06,-1.944370e-16,-3.477800e+05
1.775970e+06,-1.959920e-16,-3.495800e+05
1.786130e+06,-1.983820e-16,-3.513790e+05
1.796260e+06,-1.962930e-16,-3.531750e+05
1.806340e+06,-2.103500e-16,-3.549840e+05
1.816360e+06,-2.133080e-16,-3.567930e+05
1.826370e+06,-2.105290e-16,-3.586040e+05
1.836360e+06,-2.157470e-16,-3.604130e+05
1.846300e+06,-2.173800e-16,-3.622170e+05
1.856220e+06,-2.151670e-16,-3.640140e+05
1.866090e+06,-2.247100e-16,-3.657670e+05
1.875930e+06,-2.232680e-16,-3.674950e+05
1.885730e+06,-2.238860e-16,-3.692100e+05
1.895490e+06,-2.264820e-16,-3.709210e+05
1.905240e+06,-2.260940e-16,-3.726290e+05
1.914970e+06,-2.267940e-16,-3.743370e+05
1.924690e+06,-2.268410e-16,-3.760110e+05
1.934390e+06,-2.259230e-16,-3.776350e+05
1.944050e+06,-2.286000e-16,-3.792620e+05
1.953690e+06,-2.261240e-16,-3.808820e+05
1.963310e+06,-2.301680e-16,-3.825030e+05
1.972930e+06,-2.301780e-16,-3.841230e+05
1.982540e+06,-2.345280e-16,-3.857410e+05
1.992120e+06,-2.363060e-16,-3.873560e+05
2.001670e+06,-2.386110e-16,-3.889640e+05
2.011200e+06,-2.380770e-16,-3.905720e+05
2.020670e+06,-2.410260e-16,-3.922070e+05
2.030130e+06,-2.411540e-16,-3.938420e+05
2.039580e+06,-2.422070e-16,-3.954780e+05
2.049020e+06,-2.471300e-16,-3.971130e+05
2.058450e+06,-2.488040e-16,-3.987450e+05
2.067870e+06,-2.495520e-16,-4.003770e+05
2.077270e+06,-2.535780e-16,-4.020080e+05
2.086650e+06,-2.525950e-16,-4.036160e+05
2.096010e+06,-2.494380e-16,-4.051800e+05
2.105360e+06,-2.537420e-16,-4.067450e+05
2.114690e+06,-2.548770e-16,-4.083090e+05
2.124000e+06,-2.575320e-16,-4.098730e+05
2.133300e+06,-2.582840e-16,-4.114370e+05
2.142580e+06,-2.633910e-16,-4.129770e+05
2.151840e+06,-2.601730e-16,-4.145110e+05
2.161070e+06,-2.634590e-16,-4.160470e+05
2.170290e+06,-2.685700e-16,-4.175860e+05
2.179460e+06,-2.687670e-16,-4.191280e+05
2.188590e+06,-2.871080e-16,-4.206710e+05
2.197700e+06,-2.958420e-16,-4.222060e+05
2.206800e+06,-2.998820e-16,-4.237400e+05
2.215870e+06,-3.017150e-16,-4.252830e+05
2.224910e+06,-3.014990e-16,-4.268240e+05
2.233940e+06,-3.014730e-16,-4.283640e+05
2.242940e+06,-3.114750e-16,-4.298760e+05
2.251930e+06,-3.095250e-16,-4.313870e+05
2.260900e+06,-3.127210e-16,-4.328920e+05
2.269850e+06,-3.135270e-16,-4.343970e+05
2.278790e+06,-3.148110e-16,-4.359010e+05
2.287710e+06,-3.198620e-16,-4.373960e+05
2.296610e+06,-3.171820e-16,-4.388900e+05
2.305500e+06,-3.349390e-16,-4.403780e+05
2.314360e+06,-3.328390e-16,-4.418560e+05
2.323210e+06,-3.362290e-16,-4.433340e+05
2.332050e+06,-3.369370e-16,-4.448110e+05
2.340880e+06,-3.383080e-16,-4.462870e+05
2.349700e+06,-3.398940e-16,-4.477640e+05
2.358500e+06,-3.443170e-16,-4.492430e+05
2.367280e+06,-3.576350e-16,-4.507200e+05
2.376050e+06,-3.457810e-16,-4.521940e+05
2.384810e+06,-3.482780e-16,-4.536680e+05
2.393540e+06,-3.496510e-16,-4.551440e+05
2.402260e+06,-3.507200e-16,-4.566270e+05
2.410970e+06,-3.536330e-16,-4.581090e+05
2.419660e+06,-3.571230e-16,-4.595900e+05
2.428350e+06,-3.580190e-16,-4.610690e+05
2.437020e+06,-3.595030e-16,-4.625470e+05
2.445680e+06,-3.627210e-16,-4.640240e+05
2.454330e+06,-3.624640e-16,-4.655010e+05
2.462960e+06,-3.656750e-16,-4.669770e+05
2.471590e+06,-3.646180e-16,-4.684530e+05
2.480190e+06,-3.700960e-16,-4.699270e+05
2.488780e+06,-3.660680e-16,-4.713970e+05
2.497330e+06,-3.715160e-16,-4.728450e+05
2.505880e+06,-3.712800e-16,-4.742880e+05
2.514410e+06,-3.751880e-16,-4.757300e+05
2.522920e+06,-3.598430e-16,-4.771420e+05
2.531400e+06,-3.627670e-16,-4.785400e+05
2.539870e+06,-3.652390e-16,-4.799390e+05
2.548330e+06,-3.672870e-16,-4.813360e+05
2.556780e+06,-3.692210e-16,-4.827330e+05
2.565210e+06,-3.714280e-16,-4.841300e+05
2.573630e+06,-3.705500e-16,-4.855260e+05
2.582040e+06,-3.755220e-16,-4.869210e+05
2.590440e+06,-3.759460e-16,-4.883170e+05
2.598810e+06,-3.791980e-16,-4.897170e+05
2.607170e+06,-3.782310e-16,-4.911220e+05
2.615510e+06,-3.796570e-16,-4.925300e+05
2.623840e+06,-3.796290e-16,-4.939360e+05
2.632140e+06,-3.861850e-16,-4.953350e+05
2.640430e+06,-3.809290e-16,-4.967290e+05
2.648700e+06,-3.829600e-16,-4.981180e+05
2.656950e+06,-3.830820e-16,-4.994950e+05
2.665180e+06,-3.787620e-16,-5.008480e+05
2.673400e+06,-3.812220e-16,-5.022020e+05
2.681600e+06,-3.773860e-16,-5.035560e+05
2.689780e+06,-3.806710e-16,-5.049070e+05
2.697930e+06,-3.802310e-16,-5.062520e+05
2.706060e+06,-3.834920e-16,-5.075990e+05
2.714170e+06,-3.946540e-16,-5.089520e+05
2.722260e+06,-3.965540e-16,-5.103050e+05
2.730340e+06,-3.988180e-16,-5.116570e+05
2.738400e+06,-3.965250e-16,-5.130080e+05
2.746450e+06,-4.045530e-16,-5.143460e+05
2.754480e+06,-4.007730e-16,-5.156720e+05
2.762500e+06,-4.040020e-16,-5.169980e+05
2.770500e+06,-4.045060e-16,-5.183230e+05
2.778480e+06,-4.062240e-16,-5.196410e+05
2.786440e+06,-4.075100e-16,-5.209530e+05
2.794400e+06,-4.080780e-16,-5.222640e+05
2.802330e+06,-4.087250e-16,-5.235760e+05
2.810260e+06,-4.123810e-16,-5.248870e+05
2.818170e+06,-4.121740e-16,-5.261960e+05
2.826060e+06,-4.125600e-16,-5.275020e+05
2.833940e+06,-4.091090e-16,-5.288080e+05
2.841800e+06,-4.098140e-16,-5.301170e+05
2.849630e+06,-4.193220e-16,-5.314300e+05
2.857450e+06,-4.200510e-16,-5.327410e+05
2.865260e+06,-4.214510e-16,-5.340520e+05
2.873050e+06,-4.216800e-16,-5.353620e+05
2.880820e+06,-4.244210e-16,-5.366710e+05
2.888580e+06,-4.240400e-16,-5.379790e+05
2.896330e+06,-4.234700e-16,-5.392860e+05
2.904070e+06,-4.276070e-16,-5.405930e+05
2.911790e+06,-4.256580e-16,-5.418970e+05
2.919490e+06,-4.296710e-16,-5.432030e+05
2.927180e+06,-4.275070e-16,-5.445080e+05
2.934850e+06,-4.296890e-16,-5.458120e+05
2.942510e+06,-4.298970e-16,-5.471170e+05
2.950140e+06,-4.330020e-16,-5.484200e+05
2.957760e+06,-4.293320e-16,-5.497230e+05
2.965360e+06,-4.342340e-16,-5.510240e+05
2.972950e+06,-4.273660e-16,-5.523250e+05
2.980510e+06,-4.395460e-16,-5.536210e+05
2.988050e+06,-4.285810e-16,-5.549070e+05
2.995570e+06,-4.337840e-16,-5.561910e+05
3.003060e+06,-4.387150e-16,-5.574740e+05
3.010540e+06,-4.429360e-16,-5.587570e+05
3.018000e+06,-4.408150e-16,-5.600380e+05
3.025450e+06,-4.436880e-16,-5.613180e+05
3.032890e+06,-4.409610e-16,-5.625980e+05
3.040310e+06,-4.449920e-16,-5.638770e+05
3.047710e+06,-4.418000e-16,-5.651550e+05
3.055100e+06,-4.450560e-16,-5.664320e+05
3.062480e+06,-4.428790e-16,-5.677090e+05
3.069840e+06,-4.480190e-16,-5.689840e+05
3.077180e+06,-4.426000e-16,-5.702590e+05
3.084500e+06,-4.504610e-16,-5.715330e+05
3.091800e+06,-4.469640e-16,-5.728060e+05
3.099070e+06,-4.475170e-16,-5.740740e+05
3.106340e+06,-4.469610e-16,-5.753420e+05
3.113570e+06,-4.468590e-16,-5.766090e+05
3.120800e+06,-4.496530e-16,-5.778750e+05
3.128000e+06,-4.506560e-16,-5.791410e+05
3.135200e+06,-4.518630e-16,-5.804060e+05
3.142370e+06,-4.537550e-16,-5.816710e+05
3.149530e+06,-4.546420e-16,-5.829340e+05
3.156680e+06,-4.523720e-16,-5.841970e+05
3.163810e+06,-4.561640e-16,-5.854600e+05
3.170920e+06,-4.539880e-16,-5.867220e+05
3.178010e+06,-4.553250e-16,-5.879800e+05
3.185090e+06,-4.557590e-16,-5.892360e+05
3.192160e+06,-4.566540e-16,-5.904910e+05
3.199200e+06,-4.566100e-16,-5.917440e+05
3.206230e+06,-4.580040e-16,-5.929960e+05
3.213250e+06,-4.591810e-16,-5.942470e+05
3.220250e+06,-4.603200e-16,-5.954970e+05
3.227230e+06,-4.591120e-16,-5.967460e+05
3.234200e+06,-4.614490e-16,-5.979940e+05
3.241150e+06,-4.622070e-16,-5.992410e+05
3.248080e+06,-4.643380e-16,-6.004880e+05
3.254990e+06,-4.644750e-16,-6.017350e+05
3.261880e+06,-4.635560e-16,-6.029820e+05
3.268760e+06,-4.633580e-16,-6.042290e+05
3.275620e+06,-4.608100e-16,-6.054750e+05
3.282450e+06,-4.601470e-16,-6.067200e+05
3.289270e+06,-4.612240e-16,-6.079630e+05
3.296070e+06,-4.572610e-16,-6.092060e+05
3.302850e+06,-4.582850e-16,-6.104460e+05
3.309620e+06,-4.574880e-16,-6.116850e+05
3.316360e+06,-4.555430e-16,-6.129220e+05
3.323080e+06,-4.573980e-16,-6.141580e+05
3.329780e+06,-4.556920e-16,-6.153930e+05
3.336470e+06,-4.531820e-16,-6.166270e+05
3.343130e+06,-4.566360e-16,-6.178600e+05
3.349760e+06,-4.477860e-16,-6.190910e+05
3.356380e+06,-4.545470e-16,-6.203210e+05
3.362970e+06,-4.492990e-16,-6.215510e+05
3.369530e+06,-4.750490e-16,-6.227790e+05
3.376080e+06,-4.729580e-16,-6.240060e+05
3.382600e+06,-4.739710e-16,-6.252330e+05
3.389100e+06,-4.738920e-16,-6.264580e+05
3.395580e+06,-4.767690e-16,-6.276820e+05
3.402040e+06,-4.757280e-16,-6.289050e+05
3.408470e+06,-4.961870e-16,-6.301250e+05
3.414860e+06,-4.968530e-16,-6.313410e+05
3.421230e+06,-4.939380e-16,-6.325550e+05
3.427580e+06,-4.944420e-16,-6.337660e+05
3.433890e+06,-4.947080e-16,-6.349750e+05
3.440190e+06,-4.942940e-16,-6.361830e+05
3.446440e+06,-4.941340e-16,-6.373860e+05
3.452670e+06,-4.912630e-16,-6.385890e+05
3.458880e+06,-4.906530e-16,-6.397880e+05
3.465040e+06,-5.484950e-16,-6.409810e+05
3.471190e+06,-5.414380e-16,-6.421710e+05
3.477300e+06,-5.408400e-16,-6.433600e+05
3.483380e+06,-5.402120e-16,-6.445480e+05
3.489430e+06,-5.391730e-16,-6.457330e+05
3.495460e+06,-5.361830e-16,-6.469190e+05
3.501460e+06,-5.352080e-16,-6.481020e+05
3.507420e+06,-5.370660e-16,-6.492810e+05
3.513360e+06,-5.364390e-16,-6.504480e+05
3.519260e+06,-5.322120e-16,-6.516130e+05
3.525130e+06,-5.279940e-16,-6.527760e+05
3.530970e+06,-5.252370e-16,-6.539380e+05
3.536790e+06,-5.214120e-16,-6.550980e+05
3.542560e+06,-5.178050e-16,-6.562520e+05
3.548310e+06,-5.140330e-16,-6.574040e+05
3.554020e+06,-5.117460e-16,-6.585540e+05
3.559710e+06,-5.051900e-16,-6.597030e+05
3.565360e+06,-5.037380e-16,-6.608480e+05
3.570980e+06,-5.028220e-16,-6.619920e+05
3.576570e+06,-5.089660e-16,-6.631320e+05
3.582130e+06,-5.326040e-16,-6.642690e+05
3.587650e+06,-5.299590e-16,-6.654050e+05
3.593150e+06,-5.196420e-16,-6.665390e+05
3.598610e+06,-5.242740e-16,-6.676710e+05
3.604040e+06,-5.142720e-16,-6.688020e+05
3.609440e+06,-5.267400e-16,-6.699300e+05
3.614810e+06,-5.255720e-16,-6.710560e+05
3.620140e+06,-5.248380e-16,-6.721810e+05
3.625450e+06,-5.246550e-16,-6.733050e+05
3.630720e+06,-5.217050e-16,-6.744260e+05
3.635970e+06,-5.226710e-16,-6.755450e+05
3.641180e+06,-5.194700e-16,-6.766590e+05
3.646350e+06,-5.234280e-16,-6.777690e+05
3.651500e+06,-5.144840e-16,-6.788770e+05
3.656610e+06,-5.152070e-16,-6.799880e+05
3.661690e+06,-5.131160e-16,-6.810980e+05
3.666740e+06,-5.159500e-16,-6.822010e+05
3.671760e+06,-5.091740e-16,-6.832970e+05
3.676740e+06,-5.117980e-16,-6.843930e+05
3.681690e+06,-5.127680e-16,-6.854870e+05
3.686620e+06,-5.103960e-16,-6.865810e+05
3.691510e+06,-5.061880e-16,-6.876740e+05
3.696380e+06,-5.015010e-16,-6.887660e+05
3.701210e+06,-4.967510e-16,-6.898560e+05
3.706010e+06,-4.951800e-16,-6.909450e+05
3.710770e+06,-4.869500e-16,-6.920290e+05
3.715510e+06,-4.840990e-16,-6.931100e+05
3.720210e+06,-4.823420e-16,-6.941900e+05
3.724880e+06,-4.788560e-16,-6.952690e+05
3.729520e+06,-4.708520e-16,-6.963480e+05
3.734130e+06,-4.730250e-16,-6.974270e+05
3.738710e+06,-4.712970e-16,-6.985070e+05
3.743260e+06,-4.726760e-16,-6.995870e+05
3.747780e+06,-4.705420e-16,-7.006660e+05
3.752260e+06,-4.700080e-16,-7.017440e+05
3.756720e+06,-4.675450e-16,-7.028210e+05
3.761150e+06,-4.660720e-16,-7.038970e+05
3.765550e+06,-4.660010e-16,-7.049710e+05
3.769920e+06,-4.655880e-16,-7.060450e+05
3.774250e+06,-4.652620e-16,-7.071170e+05
3.778560e+06,-4.621500e-16,-7.081890e+05
3.782830e+06,-4.625210e-16,-7.092590e+05
3.787080e+06,-4.612040e-16,-7.103270e+05
3.791300e+06,-4.634660e-16,-7.113940e+05
3.795490e+06,-4.627230e-16,-7.124580e+05
3.799660e+06,-4.559730e-16,-7.135200e+05
3.769310e+06,1.414980e-16,-7.126020e+05
3.774790e+06,-6.523610e-16,-7.138730e+05
3.779520e+06,-6.834230e-17,-7.149270e+05
3.784090e+06,-5.381220e-16,-7.159730e+05
3.762150e+06,-4.016700e-17,-7.142120e+05
3.767210e+06,-1.432480e-16,-7.154510e+05
3.771650e+06,-5.117280e-16,-7.165450e+05
3.742820e+06,4.751240e-17,-7.156660e+05
3.748030e+06,-6.142650e-16,-7.169180e+05
3.752490e+06,-7.750920e-17,-7.180170e+05
3.756740e+06,-5.004190e-16,-7.191950e+05
3.760950e+06,-4.688620e-16,-7.203670e+05
3.765150e+06,-4.539230e-16,-7.215370e+05
3.769310e+06,-4.507090e-16,-7.227070e+05
3.773450e+06,-4.445890e-16,-7.238760e+05
3.777560e+06,-4.450850e-16,-7.250430e+05
3.781630e+06,-4.267030e-16,-7.262050e+05
3.785650e+06,-4.199480e-16,-7.273520e+05
3.789630e+06,-4.203020e-16,-7.284970e+05
3.793580e+06,-4.137460e-16,-7.296400e+05
3.797510e+06,-4.127440e-16,-7.307820e+05
3.801410e+06,-4.133690e-16,-7.319220e+05
3.805280e+06,-4.160160e-16,-7.330560e+05
3.809120e+06,-4.174430e-16,-7.341780e+05
3.812930e+06,-4.223710e-16,-7.352680e+05
3.816700e+06,-4.327010e-16,-7.362810e+05
3.820420e+06,-4.337630e-16,-7.371830e+05
3.824100e+06,-4.314620e-16,-7.380240e+05
3.803850e+06,-3.002850e-17,-7.364640e+05
3.808080e+06,-1.302920e-16,-7.377220e+05
3.811740e+06,-4.732540e-16,-7.386120e+05
3.815360e+06,-4.211840e-16,-7.394380e+05
3.818940e+06,-4.314100e-16,-7.402640e+05
3.794400e+06,4.908240e-17,-7.395610e+05
3.798930e+06,-1.058800e-16,-7.407310e+05
3.802690e+06,5.226590e-17,-7.415740e+05
3.806340e+06,-4.558400e-16,-7.424060e+05
3.809980e+06,-4.382120e-16,-7.432360e+05
3.813590e+06,-4.364330e-16,-7.440660e+05
3.781820e+06,-1.776410e-16,-7.407340e+05
3.787110e+06,-5.738020e-16,-7.418670e+05
3.792110e+06,-1.296900e-16,-7.430150e+05
3.796520e+06,-5.101170e-16,-7.441630e+05
3.800500e+06,2.880020e-17,-7.451050e+05
3.804360e+06,-4.901990e-16,-7.459280e+05
3.808180e+06,-4.681670e-16,-7.467460e+05
3.811960e+06,-4.639290e-16,-7.475660e+05
3.815680e+06,-4.608770e-16,-7.483900e+05
3.757360e+06,3.001540e-15,-7.417080e+05
3.762390e+06,-7.260910e-16,-7.428060e+05
3.767370e+06,-6.095380e-16,-7.438990e+05
3.772310e+06,-5.817050e-16,-7.449950e+05
3.776940e+06,-1.242810e-16,-7.461130e+05
3.781010e+06,-5.330000e-16,-7.472270e+05
3.784920e+06,-5.206580e-16,-7.483150e+05
3.788490e+06,9.414530e-17,-7.492250e+05
3.791930e+06,-4.375210e-16,-7.500590e+05
3.795340e+06,-4.361020e-16,-7.508910e+05
3.798720e+06,-4.288660e-16,-7.517200e+05
3.802070e+06,-4.323280e-16,-7.525550e+05
3.805370e+06,-4.362600e-16,-7.534150e+05
3.808610e+06,-4.229080e-16,-7.542870e+05
3.811820e+06,-4.212590e-16,-7.551580e+05
3.814990e+06,-4.114920e-16,-7.560270e+05
3.818120e+06,-4.089870e-16,-7.568930e+05
3.821220e+06,-3.975690e-16,-7.577560e+05
3.824280e+06,-3.950040e-16,-7.586180e+05
3.827310e+06,-3.916400e-16,-7.594770e+05
3.830300e+06,-3.830090e-16,-7.603350e+05
3.833270e+06,-3.757430e-16,-7.611900e+05
3.836210e+06,-3.748530e-16,-7.620450e+05
3.839140e+06,-3.756600e-16,-7.628990e+05
3.842040e+06,-3.716870e-16,-7.637510e+05
3.814370e+06,8.244320e-17,-7.620080e+05
3.818620e+06,-6.774130e-17,-7.632350e+05
3.767700e+06,2.015170e-15,-7.574580e+05
3.772570e+06,-6.831730e-16,-7.584990e+05
3.777350e+06,-6.087370e-16,-7.595310e+05
3.782060e+06,-5.788250e-16,-7.605680e+05
3.786060e+06,-5.634000e-17,-7.616570e+05
3.789790e+06,-4.769770e-16,-7.627560e+05
3.740520e+06,5.695300e-17,-7.583880e+05
3.745340e+06,-6.939460e-17,-7.594990e+05
3.749650e+06,-2.780900e-17,-7.607060e+05
3.753410e+06,-4.995370e-16,-7.618810e+05
3.756890e+06,-4.665560e-16,-7.630410e+05
3.760240e+06,-4.482200e-16,-7.642020e+05
3.763530e+06,-4.818740e-16,-7.653050e+05
3.766690e+06,-4.561200e-16,-7.661800e+05
3.769810e+06,-4.400650e-16,-7.670370e+05
3.772840e+06,-4.494620e-16,-7.679360e+05
3.775780e+06,-4.339090e-16,-7.688930e+05
3.778680e+06,-4.088360e-16,-7.698610e+05
3.781570e+06,-4.130790e-16,-7.708310e+05
3.784440e+06,-4.065330e-16,-7.718000e+05
3.787300e+06,-4.042620e-16,-7.727680e+05
3.790140e+06,-4.067170e-16,-7.737340e+05
3.792970e+06,-4.002240e-16,-7.747000e+05
3.795790e+06,-3.983800e-16,-7.756650e+05
3.798580e+06,-3.938700e-16,-7.766290e+05
3.801360e+06,-3.926530e-16,-7.775920e+05
3.775860e+06,3.625320e-17,-7.801010e+05
3.780090e+06,8.458480e-17,-7.812560e+05
3.783550e+06,-6.193010e-16,-7.823240e+05
3.786520e+06,-5.872530e-17,-7.833100e+05
3.789320e+06,-4.448570e-16,-7.842760e+05
3.792070e+06,-3.821180e-16,-7.852390e+05
3.794770e+06,-3.818110e-16,-7.861970e+05
3.797430e+06,-3.480710e-16,-7.871470e+05
3.800010e+06,-3.635890e-16,-7.880860e+05
3.773490e+06,2.292420e-16,-7.906670e+05
3.765080e+06,2.285710e-15,-7.913390e+05
3.756050e+06,2.294100e-15,-7.912230e+05
3.759370e+06,6.189290e-17,-7.923200e+05
3.762430e+06,-9.102970e-17,-7.933360e+05
3.765120e+06,-4.340480e-16,-7.942770e+05
3.767700e+06,-3.568820e-16,-7.951940e+05
3.770250e+06,-3.219070e-16,-7.961080e+05
3.772760e+06,-3.362950e-16,-7.969940e+05
3.775170e+06,-3.433490e-16,-7.977110e+05
3.777530e+06,-3.009050e-16,-7.983070e+05
3.779820e+06,-2.995670e-16,-7.988910e+05
3.782030e+06,-2.620200e-16,-7.994760e+05
3.784160e+06,-2.637140e-16,-8.000560e+05
3.786270e+06,-2.376900e-16,-8.006300e+05
3.767400e+06,-2.219900e-16,-8.033220e+05
3.770590e+06,1.298050e-16,-8.040320e+05
3.773080e+06,-6.375120e-17,-8.046740e+05
3.744550e+06,-1.562570e-16,-8.019730e+05
3.748710e+06,-4.859680e-16,-8.030260e+05
3.752240e+06,-4.082290e-17,-8.041110e+05
3.755310e+06,-3.545410e-16,-8.051020e+05
3.757730e+06,1.288410e-16,-8.057390e+05
3.759990e+06,-3.728370e-16,-8.063330e+05
3.762220e+06,-3.476500e-16,-8.069230e+05
3.764410e+06,-3.378100e-16,-8.075110e+05
3.714050e+06,4.752780e-15,-8.020250e+05
3.718100e+06,-2.365700e-17,-8.030320e+05
3.722000e+06,-5.920360e-16,-8.040350e+05
3.725710e+06,-5.525900e-16,-8.050220e+05
3.728670e+06,-1.706910e-16,-8.060140e+05
3.731520e+06,-4.384040e-16,-8.069420e+05
3.734200e+06,-4.403540e-16,-8.078270e+05
